x y z rvir redshift log_sSFR color
-0.04804 -0.05851 0.66062 0.00090 0.02216 -9.39 blue
-0.10533 -0.00131 0.67038 0.00122 0.02261 -9.63 blue
0.09075 -0.04849 0.69434 0.00093 0.02337 -9.86 blue
0.07285 -0.04537 0.65136 0.00087 0.02190 -8.92 blue
-0.06024 -0.04627 0.65792 0.00118 0.02208 -10.06 blue
0.16619 -0.00679 0.61396 0.00138 0.02122 -12.35 red
0.07224 0.01598 0.65633 0.00102 0.02202 -10.10 blue
-0.12333 0.00760 0.76836 0.00093 0.02587 -9.84 blue
0.08914 -0.04206 0.72557 0.00121 0.02437 -9.66 blue
0.06255 -0.08791 0.65693 0.00099 0.02219 -9.50 blue
0.03707 -0.05274 0.71998 0.00139 0.02406 -12.22 red
0.02751 -0.08034 0.79764 0.00139 0.02665 -10.46 blue
0.02662 -0.06800 0.71786 0.00093 0.02402 -10.24 blue
0.07225 -0.03802 0.63132 0.00124 0.02123 -10.28 blue
0.08781 -0.04631 0.76487 0.00180 0.02564 -9.64 blue
0.08962 -0.03219 0.78856 0.00133 0.02639 -9.85 blue
0.21851 -0.04727 0.76747 0.00110 0.02656 -10.58 blue
-0.28475 -0.07613 0.74146 0.00153 0.02651 -12.22 red
-0.26092 0.01758 0.75839 0.00161 0.02665 -12.29 red
0.07131 -0.04738 0.66658 0.00109 0.02240 3.96 blue
-0.20666 -0.06437 0.65027 0.00107 0.02283 -11.95 red
-0.16294 -0.08523 0.69058 0.00123 0.02379 -13.01 red
-0.31207 -0.01624 0.77195 0.00115 0.02765 -12.76 red
0.05698 -0.04184 0.69016 0.00093 0.02311 -10.59 blue
0.15048 -0.00365 0.67630 0.00145 0.02308 -10.22 blue
0.01644 -0.03994 0.69707 0.00140 0.02326 -10.42 blue
-0.31070 -0.01502 0.76258 0.00106 0.02735 -11.87 red
0.02044 -0.04537 0.70970 0.00099 0.02369 -11.38 blue
0.18085 -0.00174 0.78901 0.00098 0.02689 -9.96 blue
0.18561 0.01307 0.77666 0.00291 0.02653 -10.91 blue
-0.25240 -0.07798 0.74297 0.00091 0.02620 -9.40 blue
0.04062 -0.06702 0.69633 0.00203 0.02334 -13.39 red
-0.25874 -0.06432 0.70340 0.00136 0.02502 -10.26 blue
0.04090 -0.05272 0.63917 0.00160 0.02143 -10.09 blue
0.03765 -0.04937 0.62954 0.00128 0.02110 -12.83 red
-0.24784 -0.08023 0.76514 0.00790 0.02685 -12.72 red
-0.20771 -0.06175 0.64232 0.00102 0.02259 -9.20 blue
0.12774 -0.03867 0.61771 0.00229 0.02108 -11.30 blue
-0.03829 -0.04408 0.67801 0.00111 0.02267 -9.59 blue
0.04971 -0.04661 0.74684 0.00242 0.02494 4.20 blue
0.09244 -0.04850 0.80747 0.00158 0.02704 -9.97 blue
0.15953 0.00183 0.54672 0.00110 0.01903 -9.87 blue
-0.10487 0.04174 0.66949 0.00287 0.02262 -11.42 blue
-0.03636 -0.06670 0.67509 0.00095 0.02264 -9.76 blue
-0.05550 -0.06757 0.66036 0.00135 0.02220 -12.11 red
-0.00917 -0.02707 0.68292 0.00105 0.02277 -9.25 blue
0.11416 -0.02419 0.67693 0.00148 0.02288 -9.86 blue
-0.29589 -0.07465 0.71291 0.00181 0.02578 -9.67 blue
-0.29780 -0.06033 0.74053 0.00098 0.02659 -9.88 blue
-0.28368 -0.01852 0.77239 0.00234 0.02733 -10.10 blue
0.03506 0.01270 0.72515 0.00150 0.02417 -10.14 blue
0.03065 0.00427 0.70369 0.00085 0.02345 -9.43 blue
0.02573 0.00211 0.64000 0.00238 0.02136 -12.64 red
0.10266 -0.04734 0.63908 0.00095 0.02164 -10.66 blue
0.08823 -0.04630 0.59315 0.00176 0.02008 -11.17 blue
-0.25503 -0.05933 0.59564 0.00204 0.02169 -12.93 red
-0.05765 0.05796 0.67969 0.00175 0.02281 -11.04 blue
0.00828 -0.00514 0.68133 0.00149 0.02270 -12.53 red
0.08850 -0.04421 0.59990 0.00119 0.02029 -11.12 blue
0.08236 -0.04094 0.59071 0.00116 0.01996 -10.15 blue
0.07664 -0.04700 0.56132 0.00131 0.01899 -12.97 red
0.00187 0.01012 0.69112 0.00103 0.02302 -9.71 blue
-0.26087 -0.05882 0.59708 0.00219 0.02181 -11.49 blue
-0.14959 -0.02750 0.66621 0.00095 0.02277 -9.63 blue
-0.29706 0.01955 0.77582 0.00091 0.02759 -8.96 blue
0.09803 -0.02158 0.68338 0.00415 0.02301 -9.57 blue
0.10678 -0.06339 0.76529 0.00297 0.02577 -11.20 blue
0.07859 -0.04961 0.60757 0.00172 0.02051 -12.77 red
0.07812 -0.04049 0.64783 0.00186 0.02180 -10.87 blue
-0.12437 0.01264 0.71502 0.00125 0.02416 -9.73 blue
-0.27047 -0.08087 0.74677 0.00094 0.02652 -9.32 blue
-0.27780 -0.06524 0.76770 0.00104 0.02720 -9.62 blue
0.03152 0.00330 0.66278 0.00101 0.02212 4.23 blue
0.01731 -0.00769 0.65738 0.00104 0.02192 -10.56 blue
0.03832 -0.04110 0.67149 0.00161 0.02245 -12.20 red
0.05484 -0.04326 0.73729 0.00124 0.02464 -12.05 red
0.01175 -0.03321 0.72180 0.00101 0.02405 -10.58 blue
0.01926 -0.03795 0.67184 0.00122 0.02243 -9.55 blue
0.08429 -0.03046 0.70506 0.00096 0.02366 -9.86 blue
0.02345 -0.00294 0.76245 0.00103 0.02536 -11.93 red
0.00752 -0.01178 0.71411 0.00099 0.02378 -9.64 blue
0.04920 -0.08189 0.68337 0.00192 0.02298 -10.32 blue
-0.03397 0.01415 0.69432 0.00097 0.02316 -10.45 blue
-0.24330 0.00834 0.75298 0.00085 0.02630 -9.47 blue
0.08878 -0.03226 0.75760 0.00095 0.02539 -9.79 blue
0.07789 -0.01588 0.69215 0.00108 0.02320 -9.57 blue
-0.02218 -0.02534 0.68233 0.00380 0.02276 -11.09 blue
0.07787 -0.01991 0.77876 0.00185 0.02602 -11.48 blue
-0.05387 0.00967 0.63646 0.00146 0.02131 -12.59 red
-0.25179 -0.06935 0.61960 0.00106 0.02241 -12.74 red
0.06770 0.00679 0.64486 0.00101 0.02162 -10.13 blue
-0.31043 -0.04348 0.75910 0.00094 0.02727 -9.30 blue
-0.19856 -0.00735 0.52861 0.00091 0.01887 -9.68 blue
-0.30993 -0.02475 0.75240 0.00101 0.02704 -10.29 blue
0.06872 -0.04331 0.63758 0.00116 0.02143 -9.52 blue
-0.05847 -0.10851 0.80464 0.00139 0.02703 -9.80 blue
-0.16882 -0.00997 0.70173 0.00076 0.02403 -9.05 blue
-0.27627 -0.04034 0.76124 0.00124 0.02693 -10.45 blue
-0.30132 -0.02332 0.76465 0.00102 0.02730 -9.67 blue
-0.26461 -0.02873 0.77505 0.00100 0.02721 -9.81 blue
-0.20477 -0.06617 0.64797 0.00180 0.02275 3.72 blue
0.02932 -0.00094 0.68636 0.00129 0.02289 -11.73 red
0.02874 0.00222 0.67804 0.00280 0.02261 4.11 blue
0.00388 -0.00346 0.67741 0.00076 0.02257 -8.94 blue
0.04280 -0.05166 0.63790 0.00124 0.02139 -12.83 red
0.04688 -0.04866 0.71049 0.00139 0.02376 -12.40 red
0.04006 -0.05229 0.67557 0.00237 0.02262 -10.43 blue
0.01662 -0.01380 0.71878 0.00077 0.02394 -9.12 blue
0.03563 -0.05078 0.70712 0.00103 0.02363 -10.11 blue
0.01919 0.00431 0.70736 0.00105 0.02356 -9.81 blue
0.02272 -0.06672 0.77382 0.00109 0.02583 -9.77 blue
-0.00615 0.00662 0.69334 0.00117 0.02310 -12.98 red
-0.01924 -0.00552 0.64987 0.00072 0.02168 -8.85 blue
-0.00634 0.00658 0.70283 0.00100 0.02341 -11.78 red
-0.02938 0.01047 0.68286 0.00085 0.02277 -10.82 blue
0.01971 -0.08555 0.69524 0.00555 0.02334 -10.53 blue
0.04652 -0.05760 0.70826 0.00114 0.02371 -10.33 blue
0.20354 0.00514 0.60246 0.00119 0.02121 nan blue
0.04072 -0.05643 0.72423 0.00093 0.02421 -11.10 blue
0.03358 -0.04849 0.58191 0.00129 0.01953 -10.88 blue
-0.29850 -0.01345 0.77710 0.00109 0.02764 -9.65 blue
-0.32416 -0.04206 0.76261 0.00090 0.02754 -9.05 blue
-0.26923 -0.06002 0.61338 0.00152 0.02241 -10.16 blue
-0.14115 -0.00084 0.68385 0.00099 0.02325 -9.49 blue
-0.13923 0.00536 0.69999 0.00279 0.02376 -10.73 blue
-0.28577 -0.07310 0.75286 0.00097 0.02686 -9.96 blue
-0.28268 -0.06180 0.74641 0.00097 0.02659 -9.94 blue
-0.13363 -0.06827 0.65723 0.00101 0.02246 -11.16 blue
-0.31200 -0.04821 0.75324 0.00099 0.02712 -10.08 blue
-0.20352 -0.06440 0.63930 0.00115 0.02246 -12.99 red
-0.20344 -0.06403 0.64439 0.00190 0.02262 -10.61 blue
-0.06432 0.02464 0.76456 0.00163 0.02552 -11.22 blue
0.04077 -0.02071 0.67601 0.00114 0.02258 -9.66 blue
0.05003 -0.05633 0.74561 0.00111 0.02493 -10.91 blue
0.04872 -0.05525 0.72648 0.00113 0.02430 -11.88 red
0.01706 -0.04011 0.71249 0.00101 0.02376 4.31 blue
0.02634 -0.06082 0.74341 0.00089 0.02483 -9.44 blue
-0.28377 -0.01774 0.71205 0.00118 0.02549 -13.01 red
-0.05338 -0.02874 0.68723 0.00109 0.02298 -9.00 blue
-0.28301 -0.07696 0.72632 0.00127 0.02603 -13.04 red
0.05855 -0.04755 0.73548 0.00150 0.02460 nan blue
0.07821 -0.05692 0.61573 0.00133 0.02080 nan blue
0.08985 -0.04766 0.62770 0.00200 0.02121 -10.34 blue
0.04265 -0.01129 0.66066 0.00085 0.02207 -11.04 blue
-0.23827 -0.07680 0.73776 0.00137 0.02590 -10.02 blue
-0.26196 -0.05905 0.77088 0.00124 0.02711 -12.34 red
0.02345 0.01038 0.67489 0.00102 0.02250 -9.32 blue
0.03676 -0.03147 0.65857 0.00160 0.02201 -9.84 blue
-0.02268 0.00232 0.68220 0.00090 0.02274 -11.50 blue
0.04524 -0.02960 0.64613 0.00314 0.02162 -13.84 red
-0.02039 0.01349 0.68892 0.00079 0.02296 -10.42 blue
0.04783 -0.02539 0.68323 0.00089 0.02283 -10.55 blue
0.02843 -0.02741 0.67039 0.00161 0.02238 -10.17 blue
0.01686 -0.04041 0.73397 0.00111 0.02447 -12.84 red
0.01312 -0.03222 0.71275 0.00175 0.02376 -10.21 blue
0.02400 -0.03057 0.70145 0.00130 0.02339 -10.10 blue
-0.03175 0.01366 0.62853 0.00097 0.02100 -11.29 blue
0.02948 -0.03784 0.72606 0.00160 0.02422 -12.39 red
-0.02416 -0.02599 0.67582 0.00097 0.02255 -9.79 blue
-0.13553 0.00104 0.74372 0.00099 0.02514 -10.98 blue
-0.29155 -0.01879 0.74143 0.00157 0.02648 -10.73 blue
-0.29982 -0.01322 0.76990 0.00131 0.02743 -9.79 blue
-0.15967 0.01389 0.68162 0.00104 0.02332 -9.85 blue
-0.10697 -0.03106 0.65487 0.00083 0.02214 -9.76 blue
-0.15900 -0.03565 0.65095 0.00099 0.02236 -9.69 blue
-0.14658 -0.03548 0.65550 0.00097 0.02241 -9.59 blue
0.16975 -0.04934 0.58899 0.00231 0.02052 -10.33 blue
0.02808 0.01234 0.66940 0.00231 0.02233 -11.16 blue
0.02242 -0.08425 0.69806 0.00158 0.02343 -9.63 blue
0.00229 -0.08845 0.75448 0.00113 0.02526 -9.87 blue
0.02197 -0.01246 0.67881 0.00111 0.02263 -10.94 blue
-0.03351 -0.07915 0.69987 0.00104 0.02348 -9.14 blue
0.02045 0.00568 0.59668 0.00288 0.01993 -12.16 red
-0.00063 0.00615 0.68100 0.00107 0.02269 -11.02 blue
-0.00174 0.00972 0.69035 0.00157 0.02300 -12.81 red
0.00212 -0.00108 0.68004 0.00150 0.02266 -9.62 blue
-0.00398 0.00937 0.68672 0.00320 0.02288 -12.14 red
-0.01910 0.01632 0.71192 0.00133 0.02372 -11.62 red
-0.14951 -0.00656 0.68336 0.00115 0.02330 -9.83 blue
-0.16753 -0.08130 0.68178 0.00099 0.02353 -10.04 blue
-0.27456 -0.00672 0.74841 0.00160 0.02649 -9.94 blue
-0.27370 -0.07031 0.72004 0.00109 0.02571 -9.67 blue
0.05081 -0.04809 0.77044 0.00103 0.02572 4.69 blue
-0.28772 -0.05995 0.73073 0.00180 0.02617 -10.42 blue
-0.25324 -0.03471 0.64547 0.00115 0.02312 -9.87 blue
0.03782 -0.05960 0.73506 0.00101 0.02457 -11.86 red
-0.24517 0.00192 0.65608 0.00099 0.02332 -9.91 blue
0.02760 -0.07486 0.76725 0.00189 0.02564 -13.25 red
0.04176 -0.05332 0.67198 0.00119 0.02251 -12.55 red
0.03504 -0.04157 0.67509 0.00136 0.02257 -9.59 blue
0.03968 -0.05538 0.65388 0.00094 0.02192 4.29 blue
-0.26502 -0.04461 0.60141 0.00100 0.02196 -9.92 blue
-0.00440 -0.04525 0.63031 0.00089 0.02108 -10.34 blue
-0.14263 -0.06016 0.67166 0.00119 0.02296 -10.14 blue
-0.16568 -0.04111 0.67945 0.00167 0.02333 -10.35 blue
-0.19564 -0.05919 0.68990 0.00135 0.02395 -9.96 blue
0.16211 0.01833 0.69301 0.00086 0.02370 -8.90 blue
-0.20822 -0.05816 0.67213 0.00131 0.02351 -9.96 blue
-0.19506 -0.06386 0.61621 0.00095 0.02166 -12.07 red
0.05376 -0.02604 0.68537 0.00103 0.02292 -9.59 blue
-0.28453 -0.05578 0.73676 0.00102 0.02631 -9.75 blue
0.01931 -0.03700 0.74059 0.00099 0.02468 -9.69 blue
0.11671 0.05049 0.66931 0.00099 0.02270 -9.34 blue
-0.02508 -0.01657 0.65183 0.00213 0.02176 -11.16 blue
-0.12989 -0.02569 0.70323 0.00163 0.02382 -9.93 blue
0.03936 0.04591 0.81968 0.00207 0.02729 -10.25 blue
0.04027 -0.02833 0.64289 0.00161 0.02150 nan blue
0.03004 0.05468 0.83251 0.00091 0.02771 -9.50 blue
-0.29501 -0.01185 0.78272 0.00100 0.02777 -9.30 blue
0.03746 -0.00191 0.77534 0.00130 0.02580 -9.84 blue
-0.00292 0.04825 0.80523 0.00169 0.02680 -10.41 blue
-0.31257 -0.01555 0.76902 0.00121 0.02756 -11.67 red
-0.29645 -0.02016 0.73848 0.00129 0.02645 -10.12 blue
0.03278 0.01200 0.70171 0.00107 0.02340 -9.82 blue
0.03022 0.00350 0.71587 0.00144 0.02385 -12.29 red
0.02099 0.01301 0.64023 0.00191 0.02137 -10.42 blue
-0.00653 -0.00921 0.66516 0.00084 0.02217 -9.32 blue
-0.00656 0.03605 0.82255 0.00133 0.02734 -12.97 red
-0.01629 0.01285 0.66408 0.00110 0.02215 -11.79 red
-0.04647 0.02657 0.78353 0.00279 0.02610 -10.65 blue
-0.02848 0.01749 0.67860 0.00138 0.02264 -12.53 red
0.09865 -0.05267 0.72666 0.00198 0.02446 -10.77 blue
-0.05219 0.01996 0.68116 0.00091 0.02277 -10.02 blue
0.18825 -0.01005 0.63988 0.00181 0.02223 nan blue
-0.04116 0.02565 0.68067 0.00090 0.02274 -9.67 blue
0.09225 -0.04886 0.63843 0.00146 0.02157 -10.08 blue
-0.14209 0.04931 0.64031 0.00153 0.02193 nan blue
-0.08696 0.03214 0.67681 0.00109 0.02276 -11.00 blue
-0.08360 0.03624 0.78803 0.00106 0.02636 4.15 blue
-0.07295 0.03506 0.62239 0.00127 0.02094 -12.29 red
-0.07346 0.05346 0.70255 0.00111 0.02359 -9.87 blue
-0.10262 0.03035 0.69754 0.00232 0.02350 -11.12 blue
-0.07757 0.01842 0.57286 0.00115 0.01932 -12.59 red
-0.09453 0.03813 0.66283 0.00132 0.02235 -11.33 blue
-0.09539 0.03997 0.63482 0.00110 0.02145 3.98 blue
-0.15408 0.01142 0.67237 0.00101 0.02298 -9.32 blue
-0.10588 0.03791 0.66626 0.00146 0.02251 -11.05 blue
-0.10656 0.03533 0.68834 0.00156 0.02323 -10.96 blue
-0.11289 0.03609 0.72796 0.00117 0.02454 -9.46 blue
-0.08688 0.02962 0.56802 0.00117 0.01922 -10.97 blue
-0.10411 0.03489 0.73843 0.00099 0.02483 -11.30 blue
-0.09746 0.03953 0.68048 0.00103 0.02294 -10.70 blue
-0.12702 0.04867 0.78686 0.00115 0.02653 3.91 blue
-0.12908 0.04703 0.78864 0.00639 0.02659 -10.37 blue
-0.11468 0.03912 0.68014 0.00166 0.02301 -10.05 blue
-0.13890 0.03892 0.74750 0.00157 0.02531 -11.20 blue
-0.16717 0.04102 0.66171 0.00102 0.02278 -9.66 blue
-0.22775 0.03086 0.73548 0.00183 0.02562 -9.95 blue
0.28609 0.00317 0.68733 0.00079 0.02477 nan blue
0.24756 0.00649 0.67943 0.00123 0.02407 -9.52 blue
-0.28292 -0.05547 0.73552 0.00132 0.02625 -9.89 blue
-0.07437 0.02476 0.67219 0.00177 0.02255 -10.12 blue
0.03647 -0.07935 0.69098 0.00164 0.02320 -10.81 blue
0.18905 -0.01979 0.76447 0.00168 0.02618 -10.73 blue
0.10684 -0.04814 0.61235 0.00172 0.02080 -9.64 blue
0.02822 -0.06486 0.76489 0.00171 0.02554 -10.14 blue
0.18835 0.01524 0.59020 0.00100 0.02068 -9.94 blue
0.20460 0.01617 0.59641 0.00088 0.02104 -10.23 blue
0.20260 0.05223 0.57491 0.00093 0.02042 -9.35 blue
-0.29574 -0.02293 0.74946 0.00092 0.02677 -9.12 blue
0.09387 -0.06094 0.67062 0.00188 0.02265 -10.40 blue
0.06126 -0.00855 0.62892 0.00169 0.02108 -11.15 blue
0.19373 -0.04803 0.56876 0.00151 0.02012 -11.21 blue
0.18096 -0.01267 0.62177 0.00125 0.02160 -9.75 blue
0.22769 0.01280 0.58689 0.00182 0.02100 nan blue
0.16062 -0.00767 0.59923 0.00131 0.02070 -9.76 blue
0.11940 -0.04582 0.56908 0.00133 0.01948 -12.12 red
0.13988 -0.02656 0.61040 0.00093 0.02091 -9.64 blue
0.12710 -0.00364 0.69445 0.00107 0.02351 -9.46 blue
0.12839 -0.02433 0.63767 0.00169 0.02170 -10.00 blue
0.10478 -0.05104 0.70424 0.00096 0.02376 4.28 blue
0.07833 -0.05650 0.59410 0.00162 0.02009 -12.78 red
0.10284 -0.06716 0.73988 0.00556 0.02495 -10.49 blue
0.11142 -0.08410 0.79613 0.00089 0.02685 -10.04 blue
0.09476 -0.04803 0.69515 0.00173 0.02342 -10.12 blue
0.09104 -0.04893 0.77328 0.00098 0.02593 -9.21 blue
0.08663 -0.03813 0.65810 0.00157 0.02216 -9.81 blue
0.07435 -0.07971 0.65727 0.00101 0.02221 -10.07 blue
0.08752 -0.04651 0.75080 0.00086 0.02519 -11.60 red
0.09064 -0.03638 0.79279 0.00132 0.02654 -10.32 blue
0.08692 -0.04156 0.74087 0.00109 0.02485 -12.82 red
0.06068 0.00994 0.61937 0.00146 0.02077 -12.16 red
0.05695 0.00845 0.60298 0.00086 0.02022 -8.92 blue
0.07932 -0.05162 0.75260 0.00129 0.02522 -10.54 blue
-0.16387 0.07075 0.69649 0.00078 0.02393 -9.10 blue
-0.12942 0.04810 0.62166 0.00165 0.02124 -12.26 red
-0.14878 0.06105 0.75136 0.00333 0.02555 2.63 blue
-0.11752 0.05554 0.67088 0.00177 0.02277 -11.52 red
-0.09562 0.04472 0.61965 0.00102 0.02097 4.02 blue
-0.13149 0.06423 0.71656 0.00112 0.02434 -10.10 blue
0.24381 -0.05084 0.56656 0.00079 0.02065 -10.26 blue
-0.03923 -0.07594 0.69056 0.00094 0.02318 -10.94 blue
0.04303 -0.05418 0.70126 0.00106 0.02346 -12.65 red
0.04703 -0.06051 0.71544 0.00090 0.02395 -11.23 blue
0.02705 -0.04903 0.73134 0.00095 0.02441 -9.82 blue
-0.15833 0.04844 0.65619 0.00094 0.02255 -9.68 blue
-0.18286 -0.05386 0.66117 0.00120 0.02292 -10.40 blue
-0.14974 0.06277 0.75880 0.00139 0.02579 -10.94 blue
-0.22372 -0.06676 0.66919 0.00105 0.02360 -9.91 blue
-0.12488 0.05827 0.70962 0.00097 0.02406 4.48 blue
-0.11543 0.05015 0.67363 0.00196 0.02283 -11.12 blue
0.03817 -0.03295 0.64131 0.00104 0.02145 -11.58 red
0.05786 -0.04601 0.76348 0.00089 0.02550 -11.00 blue
-0.09912 0.04201 0.58626 0.00128 0.01990 -11.76 red
-0.11551 0.05631 0.72424 0.00221 0.02447 -11.06 blue
-0.08915 0.05650 0.63721 0.00097 0.02154 4.26 blue
0.01232 -0.03436 0.70592 0.00091 0.02354 -9.10 blue
0.01444 -0.04020 0.75103 0.00103 0.02502 4.35 blue
0.00432 -0.01114 0.72981 0.00123 0.02429 -12.49 red
-0.04052 -0.05079 0.82930 0.00133 0.02761 -9.87 blue
-0.07288 -0.03918 0.70324 0.00094 0.02358 -10.99 blue
-0.27206 -0.04054 0.74780 0.00137 0.02647 -10.27 blue
0.02884 0.00593 0.64363 0.00126 0.02149 -12.46 red
0.03132 0.01552 0.72145 0.00090 0.02404 -9.79 blue
0.02807 0.00714 0.67290 0.00126 0.02244 -12.56 red
0.02739 0.00854 0.68597 0.00138 0.02287 -13.16 red
0.00824 -0.00905 0.67246 0.00107 0.02241 3.98 blue
0.01153 -0.00481 0.62751 0.00088 0.02094 -9.28 blue
0.02339 0.01735 0.78599 0.00100 0.02614 -9.33 blue
-0.05415 -0.00587 0.65052 0.00102 0.02176 -10.16 blue
-0.10053 0.01576 0.72415 0.00104 0.02433 4.03 blue
-0.14512 0.00932 0.64366 0.00087 0.02200 -9.44 blue
-0.23196 0.01978 0.75297 0.00095 0.02619 -10.73 blue
-0.28002 -0.06725 0.71697 0.00151 0.02569 -9.94 blue
-0.29373 -0.07451 0.70693 0.00130 0.02557 -10.29 blue
-0.14293 0.06881 0.79869 0.00117 0.02704 -11.09 blue
-0.13880 0.05858 0.69614 0.00092 0.02371 -10.25 blue
-0.09962 0.04882 0.56521 0.00121 0.01924 -10.92 blue
-0.11919 0.05572 0.61374 0.00140 0.02094 -9.79 blue
-0.10882 0.05297 0.70049 0.00121 0.02367 -11.30 blue
-0.11718 0.06297 0.78399 0.00126 0.02642 -10.78 blue
-0.11477 0.05385 0.76968 0.00117 0.02593 -10.76 blue
-0.13233 0.06696 0.79624 0.00109 0.02690 -11.03 blue
-0.10724 0.06028 0.67697 0.00097 0.02292 4.24 blue
-0.11593 0.06104 0.70070 0.00139 0.02373 -11.42 blue
-0.22207 0.05378 0.73218 0.00115 0.02550 -9.13 blue
-0.15123 0.05146 0.64312 0.00170 0.02209 -11.01 blue
-0.15729 0.05103 0.69573 0.00130 0.02381 -9.95 blue
-0.17052 0.06679 0.66077 0.00118 0.02284 -9.88 blue
-0.13753 0.06174 0.78227 0.00120 0.02647 -9.27 blue
-0.13834 0.06642 0.68938 0.00549 0.02352 -11.18 blue
-0.11568 0.05755 0.70098 0.00250 0.02373 -9.95 blue
-0.10687 0.05238 0.66712 0.00195 0.02258 -10.91 blue
-0.11244 0.04970 0.70097 0.00101 0.02369 -12.37 red
-0.12869 0.05863 0.81559 0.00154 0.02748 -10.81 blue
-0.10569 0.05036 0.70986 0.00117 0.02395 -11.23 blue
-0.11436 0.06554 0.70538 0.00106 0.02389 -10.16 blue
-0.11331 0.06974 0.72081 0.00127 0.02439 3.57 blue
-0.26451 0.07621 0.75752 0.00107 0.02677 -9.57 blue
-0.14540 0.05489 0.71845 0.00107 0.02446 -10.57 blue
-0.13488 0.05940 0.70963 0.00099 0.02412 -9.44 blue
-0.11475 0.05067 0.60154 0.00079 0.02051 -9.30 blue
-0.13490 0.05066 0.70011 0.00105 0.02380 -10.58 blue
-0.13138 0.06522 0.63318 0.00088 0.02167 -9.66 blue
-0.14200 0.06313 0.78393 0.00100 0.02655 -9.73 blue
-0.11074 0.05209 0.65895 0.00092 0.02234 -9.23 blue
-0.11489 0.05544 0.70284 0.00124 0.02378 -11.32 blue
-0.10376 0.04889 0.68209 0.00106 0.02304 -9.98 blue
-0.10136 0.04772 0.68265 0.00099 0.02304 -11.88 red
-0.22253 0.08328 0.73066 0.00094 0.02554 -10.12 blue
-0.13711 0.05872 0.63617 0.00110 0.02178 -9.95 blue
-0.09314 0.04701 0.59279 0.00197 0.02009 -11.16 blue
-0.09018 0.04126 0.58223 0.00117 0.01972 -9.98 blue
-0.10604 0.06187 0.78890 0.00157 0.02653 -10.15 blue
-0.11015 0.07209 0.76851 0.00097 0.02592 4.50 blue
-0.10792 0.05695 0.59605 0.00106 0.02031 -10.15 blue
-0.11841 0.06662 0.68992 0.00128 0.02342 -10.93 blue
0.19241 0.02625 0.63710 0.00085 0.02220 -9.03 blue
-0.21284 0.06596 0.53503 0.00090 0.01936 -9.96 blue
0.13461 0.01969 0.59123 0.00126 0.02025 -9.88 blue
0.13989 0.02221 0.68455 0.00103 0.02328 -9.22 blue
0.10572 0.02221 0.68033 0.00219 0.02295 -10.48 blue
0.05355 0.04728 0.64123 0.00090 0.02152 -9.90 blue
0.05418 0.03639 0.65029 0.00296 0.02179 -11.15 blue
-0.28768 0.02098 0.76748 0.00090 0.02723 -9.49 blue
0.00540 0.03219 0.76363 0.00114 0.02541 -10.21 blue
-0.03861 0.04785 0.65967 0.00091 0.02208 -10.10 blue
0.18675 0.03164 0.60339 0.00108 0.02110 -9.28 blue
-0.03065 0.07201 0.80930 0.00121 0.02700 -10.33 blue
-0.04201 0.01677 0.63900 0.00176 0.02136 -10.14 blue
-0.06164 0.03488 0.71495 0.00146 0.02392 -10.86 blue
-0.05521 0.02524 0.65155 0.00110 0.02182 -12.95 red
-0.04667 0.04344 0.74515 0.00092 0.02488 -10.03 blue
-0.05322 0.04198 0.72773 0.00119 0.02432 -9.90 blue
-0.05323 0.04688 0.70808 0.00097 0.02369 -9.68 blue
-0.08430 0.06337 0.70627 0.00084 0.02377 -9.43 blue
-0.22220 0.07202 0.75178 0.00095 0.02616 -9.82 blue
-0.11086 0.03158 0.68730 0.00111 0.02321 4.11 blue
-0.10437 0.03166 0.66084 0.00140 0.02232 -11.15 blue
-0.09198 0.01974 0.64298 0.00114 0.02167 -13.02 red
-0.10242 0.02787 0.79113 0.00100 0.02652 -10.22 blue
-0.10053 0.03977 0.72493 0.00172 0.02439 -12.74 red
-0.11077 0.04062 0.75220 0.00114 0.02532 -10.21 blue
-0.12843 0.05121 0.82438 0.00145 0.02775 -12.89 red
-0.11106 0.04536 0.70751 0.00128 0.02389 -10.21 blue
-0.12432 0.05013 0.77321 0.00113 0.02608 3.87 blue
-0.09932 0.02189 0.62145 0.00094 0.02101 4.61 blue
-0.10560 0.02968 0.68339 0.00101 0.02305 -10.64 blue
-0.11513 0.04258 0.76938 0.00110 0.02590 -10.30 blue
-0.10144 0.03810 0.65398 0.00113 0.02210 -15.50 red
-0.09639 0.03768 0.60158 0.00578 0.02037 2.09 blue
-0.12595 0.04936 0.79505 0.00260 0.02679 -9.42 blue
-0.10048 0.03945 0.62799 0.00216 0.02125 -10.55 blue
-0.11788 0.04202 0.70205 0.00145 0.02374 -10.13 blue
0.13832 0.03520 0.67753 0.00100 0.02306 -9.44 blue
-0.12550 0.04457 0.65039 0.00103 0.02213 4.23 blue
0.10390 0.02230 0.66151 0.00258 0.02233 -10.83 blue
-0.18624 0.03878 0.68157 0.00168 0.02356 -11.15 blue
-0.23722 0.02675 0.76891 0.00103 0.02674 -9.47 blue
-0.20499 0.03616 0.71329 0.00117 0.02472 -10.28 blue
-0.20654 0.03206 0.71042 0.00092 0.02464 -9.56 blue
-0.22327 0.03438 0.74695 0.00094 0.02594 -11.86 red
-0.25739 0.03477 0.75559 0.00098 0.02654 -9.82 blue
