NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
478245 181.029133 28.354690 0.02743 9.26 0.00 1.00 1.03897 -12.66 red
545324 201.663274 19.556004 0.02257 9.67 0.05 0.00 1.21396 -11.00 red
517950 169.491197 22.502974 0.02595 10.69 0.43 0.00 2.51444 -11.06 red
545490 203.482396 18.305871 0.02247 10.29 0.37 0.00 1.64464 -10.72 red
518065 171.334257 22.732738 0.02377 9.38 0.18 0.00 1.08863 -10.12 blue
545721 205.843295 18.254662 0.02730 9.28 0.00 1.00 1.04917 -11.60 red
478933 182.344683 27.748498 0.02777 9.19 107947659117210.19 -99.00 1.01351 4.85 blue
518232 170.961698 24.217922 0.02543 9.78 0.00 1.00 1.26964 -12.58 red
552932 206.691552 22.685199 0.02763 9.91 0.00 1.00 1.33931 -12.77 red
518258 170.664375 24.154709 0.02644 9.44 59082099043681.90 -99.00 1.11239 4.33 blue
518325 169.840193 25.003610 0.02686 9.37 0.01 0.00 1.08349 -11.65 red
518413 171.021452 24.615419 0.02554 10.48 0.52 0.00 1.92863 -10.77 red
546409 183.324205 21.654342 0.02390 9.89 1.59 0.00 1.33090 -9.69 blue
518804 171.676215 19.668685 0.02632 9.13 0.27 0.00 0.99425 -9.69 blue
677018 205.744327 22.159355 0.02671 10.12 0.65 0.00 1.48631 -10.31 blue
545145 201.334232 18.452685 0.02211 10.72 0.34 0.00 2.63189 -11.19 red
519208 172.736016 20.941609 0.02353 8.58 0.22 0.00 0.82535 -9.24 blue
549951 181.744691 23.705065 0.02347 9.54 0.00 1.00 1.15693 -12.14 red
519288 172.222121 20.739934 0.02082 9.36 0.17 0.00 1.08134 -10.13 blue
545306 201.311390 19.736920 0.02293 9.53 0.24 0.00 1.15114 -10.15 blue
550149 182.040617 25.613328 0.02176 9.69 0.39 0.00 1.22487 -10.10 blue
550304 183.929246 24.004464 0.02238 9.80 0.00 1.00 1.27844 -12.51 red
550317 184.162067 24.370241 0.02119 9.51 0.00 1.00 1.14484 -12.15 red
550353 183.520864 24.067375 0.02233 10.62 0.16 0.00 2.27178 -11.40 red
550805 186.592847 25.886323 0.02111 10.06 0.01 1.00 1.44690 -11.89 red
480958 187.932774 26.800199 0.02256 9.79 0.01 1.00 1.27459 -11.72 red
520574 173.833085 17.408477 0.02724 9.75 0.02 1.00 1.25016 -11.39 red
610844 168.135145 23.280541 0.02379 10.21 -2696504099330826.50 -99.00 1.56188 nan blue
551391 191.735298 25.621633 0.02265 8.69 0.30 0.00 0.85837 -9.22 blue
481279 189.019975 26.899593 0.02611 10.54 0.37 0.00 2.05056 -10.97 red
519255 173.435986 21.380052 0.02207 10.46 5.60 0.00 1.88561 -9.71 blue
481783 192.011317 27.278470 0.02611 9.93 0.00 1.00 1.35559 -13.24 red
481924 191.485565 27.844626 0.02592 8.75 0.16 0.00 0.87375 -9.54 blue
611018 175.962272 19.435573 0.02049 9.98 0.88 0.00 1.39074 -10.04 blue
481954 192.243532 27.835834 0.02574 9.58 0.01 1.00 1.17153 -11.84 red
482015 192.972835 27.978022 0.02317 9.24 0.00 1.00 1.03469 -11.66 red
482022 193.203765 27.401830 0.02578 9.65 0.07 1.00 1.20379 -10.79 red
521160 173.263192 24.403608 0.02350 9.29 0.14 0.00 1.05395 -10.16 blue
548761 200.565345 21.078314 0.02351 9.26 0.50 0.00 1.04164 -9.56 blue
521177 173.412518 24.684635 0.02268 10.14 1.00 0.00 1.50113 -10.14 blue
482638 194.161882 28.081156 0.02705 10.04 0.02 0.00 1.42470 -11.73 red
482645 194.160021 28.106264 0.02160 9.53 17698856737924.37 -99.00 1.15300 3.71 blue
482748 194.877702 27.791424 0.02591 10.02 0.02 0.00 1.40904 -11.62 red
482913 194.312536 26.466333 0.02158 9.40 0.01 0.00 1.09688 -11.33 red
482989 194.401099 28.233397 0.02275 9.39 72803218229478.70 -99.00 1.09199 4.47 blue
482997 194.444606 28.140815 0.02139 9.67 24766311226189.63 -99.00 1.21760 3.72 blue
521680 176.068723 20.216857 0.02245 10.54 0.16 0.00 2.04559 -11.34 red
549089 202.135543 20.961969 0.01998 8.89 0.40 0.00 0.91965 -9.29 blue
483025 194.812247 28.251073 0.02480 9.36 1.97 0.00 1.07972 -9.07 blue
483038 194.326261 27.747394 0.02288 9.44 0.09 0.00 1.11441 -10.50 blue
483105 194.853874 27.738853 0.02012 10.03 0.05 0.00 1.41977 -11.29 red
672278 195.026618 28.004120 0.02425 10.25 0.28 0.00 1.59916 -10.80 red
512433 162.768589 22.099926 0.02539 9.99 0.71 0.00 1.39199 -10.14 blue
483406 196.033192 27.964969 0.01980 10.09 0.03 0.00 1.46523 -11.63 red
548233 195.164099 21.691695 0.02231 10.11 0.72 0.00 1.47963 -10.25 blue
483486 197.010791 27.311213 0.01959 9.41 0.64 0.00 1.10184 -9.60 blue
483490 197.037946 27.826597 0.02306 10.24 0.04 0.00 1.59876 -11.68 red
553204 206.431633 23.892265 0.02716 9.13 0.00 0.00 0.99482 -11.67 red
483505 197.345331 28.321280 0.01914 9.72 0.05 0.00 1.24126 -11.01 red
513036 162.479145 18.687573 0.02028 8.71 0.27 0.00 0.86399 -9.28 blue
522508 176.470961 19.611504 0.02253 10.06 0.00 1.00 1.44256 -13.21 red
522537 176.200574 19.580935 0.01968 9.94 0.00 1.00 1.36410 -13.03 red
483788 202.407035 26.422636 0.02434 9.13 1.07 0.00 0.99628 -9.10 blue
484157 203.691274 25.449892 0.02640 9.14 0.02 0.00 0.99962 -10.90 red
537741 180.327092 17.533871 0.02313 10.23 0.39 0.00 1.58707 -10.64 red
550131 182.021060 25.590276 0.02194 10.70 0.50 0.00 2.54752 -11.00 red
627821 182.023126 25.237288 0.02253 10.95 2.86 0.00 4.09794 -10.50 blue
550190 182.642857 25.427446 0.02193 10.65 0.01 1.00 2.36366 -12.50 red
550442 184.187381 26.123700 0.02261 8.97 0.00 1.00 0.94196 -11.34 red
550480 184.589258 25.216769 0.02315 10.64 7.79 0.00 2.31921 -9.74 blue
523694 178.348503 17.373475 0.02278 9.49 0.41 0.00 1.13585 -9.89 blue
523726 178.936470 17.888132 0.02117 10.06 1.15 0.00 1.44590 -10.00 blue
557971 206.325468 19.557651 0.02212 8.71 0.36 0.00 0.86379 -9.15 blue
538006 182.865531 18.322475 0.02546 9.15 0.14 0.00 1.00070 -10.01 blue
538191 185.249809 17.023378 0.02598 8.92 0.34 0.00 0.92591 -9.39 blue
523852 178.706669 22.102954 0.02354 9.57 0.53 0.00 1.16660 -9.84 blue
553887 208.498086 17.157352 0.02167 9.57 0.55 0.00 1.16880 -9.83 blue
538669 187.709499 18.145650 0.02310 8.72 0.21 0.00 0.86613 -9.40 blue
558444 208.984994 18.725592 0.02714 9.26 0.01 1.00 1.03984 -11.48 red
550300 183.816241 23.958150 0.02227 10.57 0.20 0.00 2.12474 -11.26 red
524756 178.423675 20.882499 0.02320 10.97 1.21 0.00 4.19624 -10.88 red
524779 178.271748 20.583020 0.02227 9.46 0.00 1.00 1.12215 -12.73 red
515401 166.756137 22.296781 0.02239 9.64 0.01 1.00 1.20088 -11.51 red
515464 167.326789 22.503061 0.02161 8.53 0.33 0.00 0.81499 -9.02 blue
524846 179.225312 20.964001 0.02197 9.06 0.19 0.00 0.97404 -9.78 blue
550579 186.966450 24.942193 0.02279 10.12 0.00 1.00 1.48603 -12.51 red
551954 196.361827 25.191049 0.02371 9.58 0.27 0.00 1.17032 -10.15 blue
551970 196.436001 25.385105 0.02456 9.55 0.30 0.00 1.15705 -10.07 blue
551971 196.494607 25.465702 0.02177 9.86 0.61 0.00 1.31361 -10.07 blue
552205 197.695823 25.078937 0.02348 8.75 0.09 0.00 0.87374 -9.77 blue
516747 168.771809 22.191277 0.02145 9.58 0.01 1.00 1.17177 -11.66 red
540647 198.539419 17.367307 0.02353 10.26 0.00 1.00 1.61346 -13.00 red
558067 207.323837 18.752459 0.02624 9.82 1.25 0.00 1.28748 -9.72 blue
517127 169.650857 24.867472 0.02503 10.52 0.50 0.00 2.00733 -10.82 red
558246 208.855339 17.528286 0.02209 8.74 0.01 1.00 0.87394 -10.96 red
517478 170.966015 19.297366 0.02157 8.64 0.10 0.00 0.84427 -9.66 blue
541872 180.532856 20.494327 0.02169 9.16 0.00 1.00 1.00711 -11.92 red
541907 181.006126 20.232305 0.02445 11.16 1.23 0.00 6.15232 -11.07 red
518342 170.493301 24.786724 0.02450 10.30 0.96 0.00 1.65784 -10.32 blue
630815 208.744742 21.803425 0.02776 10.10 0.06 1.00 1.46909 -11.36 red
518884 173.193369 20.075342 0.02041 8.72 0.09 0.00 0.86849 -9.77 blue
543250 190.618858 19.466268 0.02773 9.07 0.44 0.00 0.97404 -9.43 blue
520211 174.291012 20.025309 0.02022 9.08 0.29 0.00 0.97927 -9.61 blue
520646 175.355723 17.425620 0.02085 8.82 0.40 0.00 0.89661 -9.22 blue
520912 173.372895 22.111518 0.02194 8.43 0.20 0.00 0.78815 -9.13 blue
521319 176.422382 19.267398 0.02192 9.63 0.00 1.00 1.19678 -12.52 red
521332 176.167054 19.210774 0.01950 9.20 59071355057278.48 -99.00 1.02113 4.58 blue
521340 176.294490 19.533172 0.02147 10.02 0.04 1.00 1.41239 -11.44 red
669400 190.150940 26.504548 0.02201 10.28 0.15 0.00 1.64083 -11.11 red
521516 174.660509 20.404608 0.02543 9.10 0.01 0.00 0.98376 -11.01 red
521534 174.908133 20.454698 0.02315 10.85 0.34 0.00 3.35623 -11.32 red
521580 175.963884 19.862105 0.02314 9.49 0.04 0.00 1.13519 -10.90 red
558030 207.058838 19.734865 0.02704 10.06 0.00 1.00 1.43925 -12.70 red
522497 176.492953 19.649732 0.02131 9.19 24692088225134.86 -99.00 1.01815 4.20 blue
522661 176.928679 20.975359 0.02418 8.83 0.24 0.00 0.89789 -9.46 blue
522691 176.218443 20.188089 0.02415 8.92 0.12 0.00 0.92652 -9.83 blue
522798 178.257688 24.830456 0.02273 9.65 0.66 0.00 1.20345 -9.83 blue
611373 183.902828 28.991148 0.02655 10.00 0.97 0.00 1.39713 -10.01 blue
523265 175.805022 22.006515 0.02274 8.60 0.11 0.00 0.83350 -9.55 blue
603024 175.837765 20.263311 0.02261 9.84 0.02 0.00 1.30399 -11.62 red
523438 178.129230 23.195948 0.02625 8.80 0.06 0.00 0.88930 -10.05 blue
545693 205.866856 17.946700 0.02743 9.87 0.89 0.00 1.31783 -9.92 blue
523444 178.253950 23.039880 0.02258 9.36 0.42 0.00 1.08160 -9.74 blue
557848 207.091671 18.097863 0.02623 9.40 0.50 0.00 1.09629 -9.70 blue
546074 181.163480 21.242032 0.02172 8.68 0.01 1.00 0.85661 -10.65 red
546088 180.701662 21.145509 0.02339 10.11 0.01 1.00 1.47685 -12.13 red
524260 178.559651 24.262654 0.02334 8.98 0.44 0.00 0.94452 -9.33 blue
546687 183.109532 23.728421 0.02497 9.91 0.00 1.00 1.33938 -12.77 red
524715 177.198595 20.166829 0.02015 9.36 0.00 1.00 1.08068 -12.31 red
546891 183.238116 21.426955 0.02373 10.28 0.00 1.00 1.63854 -12.69 red
546900 183.326084 21.634309 0.02436 11.05 3.46 0.00 4.98021 -10.51 red
548451 198.605695 21.586983 0.02256 9.62 0.44 0.00 1.18974 -9.97 blue
548617 199.259996 23.292330 0.02403 9.30 0.59 0.00 1.05544 -9.52 blue
549075 202.539968 21.311769 0.01915 8.61 0.29 0.00 0.83677 -9.15 blue
498865 162.098412 26.412797 0.02096 9.54 0.72 0.00 1.15598 -9.68 blue
549248 206.102210 20.409554 0.02698 10.72 0.59 0.00 2.62344 -10.95 red
499025 162.034106 28.386101 0.02081 9.10 0.15 0.00 0.98605 -9.93 blue
550310 183.799265 23.985588 0.02295 9.01 0.11 0.00 0.95453 -9.97 blue
550609 185.682343 24.820524 0.02254 9.62 0.01 1.00 1.19033 -11.53 red
563022 208.045886 21.689405 0.02673 9.92 0.20 0.00 1.34619 -10.61 red
563060 208.334081 21.884760 0.02704 9.81 0.38 0.00 1.28092 -10.23 blue
551597 192.525079 25.022216 0.02151 9.81 1.48 0.00 1.28552 -9.64 blue
551749 195.726802 23.657157 0.02478 10.40 0.33 0.00 1.78688 -10.89 red
552911 204.348984 24.619554 0.02663 9.30 0.15 0.00 1.05626 -10.14 blue
552934 206.651338 22.585569 0.02718 9.37 0.14 0.00 1.08157 -10.22 blue
552977 206.049621 22.437562 0.02768 9.12 0.19 0.00 0.99092 -9.84 blue
537745 180.529629 17.767715 0.02329 9.20 19817757165819.74 -99.00 1.02150 4.10 blue
567692 208.221798 22.535176 0.02765 9.11 0.62 0.00 0.98534 -9.31 blue
558473 209.175596 18.577070 0.02645 10.01 0.01 1.00 1.40235 -12.00 red
664861 180.147797 18.019894 0.02351 9.77 2.33 0.00 1.26602 -9.41 blue
540571 197.663705 17.436510 0.02334 9.00 0.01 1.00 0.95255 -10.93 red
537933 183.060985 17.282722 0.02565 9.85 0.29 0.00 1.30426 -10.39 blue
538206 185.159076 17.045090 0.02551 9.53 0.18 0.00 1.14793 -10.28 blue
541890 180.929785 20.308715 0.02595 9.14 29753882715207.79 -99.00 0.99724 4.34 blue
541975 181.535992 20.693023 0.02388 9.23 0.58 0.00 1.03033 -9.47 blue
542016 182.837741 18.599765 0.02533 9.46 0.41 0.00 1.12162 -9.85 blue
539635 190.908030 17.932976 0.02628 8.67 0.18 0.00 0.85084 -9.42 blue
541908 181.050629 20.173546 0.02164 9.83 0.00 1.00 1.29862 -12.68 red
541928 181.403111 20.477356 0.02342 9.70 0.68 0.00 1.22913 -9.87 blue
542075 181.960886 19.767524 0.02470 9.60 2.83 0.00 1.18114 -9.15 blue
563039 208.200793 21.579504 0.02618 10.39 0.00 1.00 1.77147 -12.81 red
611008 176.515220 19.786932 0.02392 9.81 -2397625884378491.00 -99.00 1.28671 nan blue
545509 203.263472 18.609659 0.02585 9.04 0.43 0.00 0.96522 -9.41 blue
545697 206.016704 18.225275 0.02719 9.47 0.25 0.00 1.12257 -10.08 blue
630497 204.550830 18.391330 0.02669 10.41 3.54 0.00 1.80019 -9.86 blue
546162 180.275188 21.374860 0.02583 9.32 0.01 1.00 1.06549 -11.17 red
546955 183.988346 23.868101 0.02266 9.70 0.00 1.00 1.23063 -12.48 red
545276 200.709322 19.690935 0.02243 10.01 0.45 0.00 1.40590 -10.36 blue
547269 185.939711 22.884818 0.02228 9.28 1.04 0.00 1.05125 -9.26 blue
514372 164.926638 23.387935 0.02119 9.63 1.00 0.00 1.19620 -9.63 blue
546131 180.854759 22.202628 0.02122 8.68 0.03 1.00 0.85684 -10.14 blue
665213 180.933887 23.706495 0.02572 10.05 2.27 0.00 1.43644 -9.70 blue
546327 181.219648 22.614542 0.02542 8.95 0.07 0.00 0.93512 -10.09 blue
546369 181.993193 22.795677 0.02169 10.34 0.01 1.00 1.71427 -12.37 red
514624 165.864170 24.911396 0.02083 8.91 0.22 0.00 0.92618 -9.58 blue
515384 166.330617 22.100557 0.02679 10.34 0.01 1.00 1.70660 -12.64 red
515500 166.974385 22.875023 0.02198 8.83 0.00 1.00 0.90076 -11.27 red
548383 199.136106 21.116441 0.02216 9.08 0.43 0.00 0.97964 -9.45 blue
549861 181.550154 25.486867 0.02114 9.69 0.00 1.00 1.22485 -12.67 red
549881 181.945772 25.264177 0.02163 9.16 0.00 1.00 1.00658 -12.83 red
517128 169.728513 24.826106 0.02690 8.73 0.07 0.00 0.86741 -9.87 blue
548731 200.679470 21.748793 0.02249 9.07 0.00 1.00 0.97455 -12.16 red
517145 170.264719 24.771841 0.02500 9.31 0.37 0.00 1.06116 -9.74 blue
548867 199.878642 22.315833 0.02288 9.06 0.96 0.00 0.97202 -9.08 blue
550306 183.819330 24.037284 0.02319 9.66 0.00 1.00 1.20818 -13.10 red
550342 183.769416 23.933423 0.02242 9.27 0.01 0.00 1.04794 -11.16 red
550505 184.875149 25.742604 0.02474 9.23 2.16 0.00 1.02913 -8.89 blue
550587 185.796120 23.977352 0.02450 8.98 0.37 0.00 0.94387 -9.41 blue
550188 182.706409 25.583770 0.02079 8.43 0.26 0.00 0.78646 -9.02 blue
550277 184.858356 25.038207 0.02240 10.11 0.01 1.00 1.48090 -12.00 red
552958 206.400825 22.995029 0.02675 9.99 0.92 0.00 1.39048 -10.03 blue
550510 185.219497 25.429677 0.02405 9.81 0.01 1.00 1.28645 -11.73 red
519723 171.438937 24.140017 0.02374 10.51 4.79 0.00 1.97898 -9.83 blue
520193 173.796469 20.513798 0.02236 8.76 0.21 0.00 0.87979 -9.45 blue
520229 174.503217 20.242841 0.02525 9.38 0.24 0.00 1.08938 -10.00 blue
553057 204.845407 23.560696 0.02589 8.91 0.03 0.00 0.92373 -10.44 blue
610691 178.154910 23.548254 0.02202 9.81 0.40 0.00 1.28656 -10.20 blue
521298 175.663472 18.344635 0.02428 9.47 0.00 1.00 1.12608 -12.34 red
627237 176.058076 19.336267 0.01936 8.86 0.51 0.00 0.90937 -9.15 blue
521524 175.162466 19.910716 0.02610 8.84 0.24 0.00 0.90049 -9.46 blue
521569 175.688219 20.032288 0.02108 10.50 1.72 0.00 1.95992 -10.26 blue
521779 175.248792 21.009775 0.02178 9.79 0.92 0.00 1.27553 -9.83 blue
522143 175.430298 17.007880 0.02250 10.00 1.68 0.00 1.39956 -9.77 blue
522450 177.260987 18.853202 0.01924 9.15 0.31 0.00 1.00516 -9.66 blue
522532 176.013389 19.801076 0.02663 10.34 0.13 0.00 1.70834 -11.22 red
522547 175.758974 19.649726 0.02324 10.54 1.32 0.00 2.06172 -10.42 blue
522757 177.754629 20.399328 0.02154 10.60 0.01 1.00 2.22051 -12.58 red
523125 177.864550 21.304497 0.02557 9.65 2.05 0.00 1.20256 -9.34 blue
558333 207.617751 18.826613 0.02666 9.27 0.46 0.00 1.04275 -9.61 blue
523900 177.895287 22.058509 0.02569 10.58 386424076953925.62 -99.00 2.14337 4.01 blue
524095 179.136619 22.462320 0.02193 8.63 0.56 0.00 0.84243 -8.89 blue
563003 207.668641 21.516094 0.02749 9.48 0.44 0.00 1.12631 -9.83 blue
611030 178.205613 20.670060 0.02257 10.20 -2114290786528383.00 -99.00 1.55591 nan blue
611071 162.594679 26.734988 0.02174 9.85 1.67 0.00 1.30984 -9.63 blue
603026 176.279036 19.966853 0.01987 10.05 0.84 0.00 1.44056 -10.13 blue
604057 197.727340 22.115216 0.02374 9.09 0.08 0.00 0.98368 -10.20 blue
603950 185.157180 26.165494 0.02225 9.57 -2159287670719945.75 -99.00 1.17087 nan blue
604065 196.518502 22.567500 0.02435 9.94 0.39 0.00 1.35829 -10.34 blue
604107 205.282731 23.282055 0.02635 10.62 2.52 0.00 2.26868 -10.22 blue
524695 177.759413 20.799721 0.02128 10.66 -1728976623792400.25 -99.00 2.41873 nan blue
610752 175.402601 25.880016 0.02281 10.23 -2019310616200677.25 -99.00 1.58852 nan blue
610976 172.243846 22.090865 0.02153 10.16 2.58 0.00 1.52396 -9.75 blue
537720 180.116492 17.727387 0.02325 9.65 0.94 0.00 1.20508 -9.68 blue
537801 181.480755 18.633718 0.02518 8.95 0.37 0.00 0.93585 -9.38 blue
537825 182.414381 17.856546 0.02147 9.69 0.32 0.00 1.22551 -10.18 blue
538620 187.145632 18.590156 0.02355 9.88 0.01 1.00 1.32429 -11.85 red
610948 166.673544 22.858750 0.02379 9.76 -2299473651722840.00 -99.00 1.25752 nan blue
661951 174.225037 19.996374 0.02212 10.40 1.21 0.00 1.79746 -10.32 blue
540651 198.719873 17.232510 0.02401 9.71 86673265406761.22 -99.00 1.23447 4.23 blue
541299 203.289216 17.974961 0.02282 8.46 0.18 0.00 0.79343 -9.21 blue
541720 180.798212 19.728814 0.02390 11.00 2.89 0.00 4.46381 -10.54 red
541842 180.448533 21.085658 0.02228 9.22 0.11 1.00 1.02754 -10.18 blue
541895 180.650005 20.545097 0.02425 10.14 0.01 1.00 1.50663 -12.12 red
541944 181.392612 20.638188 0.02404 9.29 0.01 1.00 1.05398 -11.52 red
542200 181.090361 20.071284 0.02461 9.15 0.00 1.00 1.00339 -11.67 red
664114 178.559229 20.027197 0.02064 9.74 1.27 0.00 1.25265 -9.64 blue
542505 182.670557 20.034624 0.02752 9.04 1.57 0.00 0.96451 -8.85 blue
542647 185.162578 20.660728 0.02126 8.78 0.02 1.00 0.88390 -10.60 red
543063 186.836006 18.715466 0.02346 9.66 0.55 0.00 1.20733 -9.91 blue
545529 203.065821 17.834743 0.02345 9.23 0.42 0.00 1.03105 -9.60 blue
676073 203.111624 18.143383 0.02269 10.49 226958217617218.59 -99.00 1.93568 3.87 blue
546381 183.478827 21.756041 0.02429 10.56 125258015127224.94 -99.00 2.09981 3.54 blue
546491 182.179641 21.741498 0.02408 9.24 0.30 0.00 1.03488 -9.76 blue
610743 171.987940 26.071049 0.02320 8.43 -2268998729600081.50 -99.00 0.78699 nan blue
611021 175.944509 20.039131 0.02097 10.26 0.09 0.00 1.61853 -11.32 red
523905 177.808023 21.133282 0.02339 10.27 0.07 0.00 1.62664 -11.45 red
611402 190.217075 29.624672 0.02292 9.67 -2001349940243362.00 -99.00 1.21351 nan blue
547366 187.503952 23.183964 0.02303 9.05 0.22 0.00 0.96933 -9.72 blue
547625 189.673614 23.336567 0.02070 8.50 0.08 0.00 0.80711 -9.61 blue
547783 190.705874 22.772805 0.02337 9.70 3.41 0.00 1.22888 -9.17 blue
548495 198.207508 21.232177 0.02205 8.30 0.49 0.00 0.75400 -8.61 blue
549538 206.438676 21.947481 0.02634 8.80 0.14 0.00 0.88840 -9.65 blue
550229 183.476266 25.169225 0.02267 9.87 0.27 0.00 1.32256 -10.44 blue
550301 183.855231 23.948155 0.02286 10.31 86064534183529.78 -99.00 1.67471 3.62 blue
550464 184.184970 25.691792 0.02138 9.30 0.83 0.00 1.05956 -9.38 blue
550538 186.404657 24.181932 0.02307 8.92 0.80 0.00 0.92791 -9.02 blue
550688 185.485098 25.956805 0.02203 8.70 0.02 1.00 0.86188 -10.44 blue
663687 177.497110 21.333605 0.02615 11.23 3.22 0.00 7.15529 -10.73 red
552118 197.343354 24.092430 0.02161 8.88 0.11 0.00 0.91520 -9.84 blue
552211 197.987746 24.701198 0.02363 9.99 0.88 0.00 1.39535 -10.05 blue
553180 206.144237 23.796610 0.02774 10.38 0.02 1.00 1.75475 -12.06 red
553621 207.272761 17.238362 0.02534 9.83 0.01 1.00 1.29682 -12.00 red
545085 199.378811 20.600222 0.02222 10.45 2.49 0.00 1.87906 -10.06 blue
662304 174.749327 26.157877 0.02311 7.26 -2125944993775584.00 -99.00 0.53524 nan blue
557850 207.075694 18.357131 0.02616 10.70 0.01 1.00 2.57444 -12.88 red
558681 209.441160 18.085389 0.02190 9.27 0.51 0.00 1.04778 -9.57 blue
562887 207.978829 19.873165 0.02683 9.92 0.01 0.00 1.34794 -12.10 red
562992 207.612539 21.484294 0.02743 9.32 92360028107166.20 -99.00 1.06469 4.64 blue
658678 168.798605 17.262598 0.02060 11.11 0.76 0.00 5.60869 -11.23 red
658941 169.317688 29.335002 0.02372 9.23 -2395297400611233.50 -99.00 1.03077 nan blue
661149 173.106529 28.056067 0.02344 9.58 0.35 0.00 1.17445 -10.05 blue
603953 185.562620 25.951365 0.02333 9.94 -2152091185138047.50 -99.00 1.36328 nan blue
665714 182.167703 17.957117 0.02538 9.68 1.97 0.00 1.21965 -9.39 blue
610690 178.320638 23.464522 0.02483 10.53 3.72 0.00 2.02494 -9.96 blue
662588 175.185410 22.446396 0.02373 10.33 3.22 0.00 1.69562 -9.82 blue
665161 180.865772 22.036067 0.02146 7.87 -1872144900495407.00 -99.00 0.65441 nan blue
662856 175.664860 24.821707 0.02101 10.41 4.29 0.00 1.80617 -9.78 blue
672008 194.591910 27.891728 0.02427 9.76 0.00 0.00 1.25854 -14.08 red
672036 194.626745 28.014849 0.02384 10.42 2.01 0.00 1.81767 -10.12 blue
672293 195.051749 27.781702 0.02332 9.79 -2276082493425635.50 -99.00 1.27332 nan blue
669228 189.827359 28.904227 0.02442 10.62 0.33 0.00 2.27372 -11.10 red
665611 181.842860 27.851821 0.02584 10.24 2.47 0.00 1.59189 -9.85 blue
672084 194.670439 27.826960 0.02064 9.29 0.01 0.00 1.05515 -11.53 red
671778 194.057713 27.752439 0.02274 10.13 -2084582403076544.75 -99.00 1.49914 nan blue
671548 193.526257 29.242125 0.02487 9.74 0.00 0.00 1.24725 -12.55 red
663115 176.224996 19.792265 0.02692 8.10 0.00 0.00 0.70343 -10.58 red
670311 191.394473 27.060833 0.02292 11.03 -2069942005291240.00 -99.00 4.75458 nan blue
625663 164.605107 24.226352 0.02145 10.96 1.55 0.00 4.12218 -10.76 red
626289 169.691773 21.031961 0.02612 8.51 0.05 0.00 0.80679 -9.78 blue
626296 169.744952 22.886594 0.02102 10.49 4.12 0.00 1.94286 -9.87 blue
627335 177.107263 18.940209 0.02087 10.32 -1840639991681811.50 -99.00 1.68282 nan blue
626312 169.876785 28.651952 0.02094 10.89 0.50 0.00 3.64780 -11.19 red
627798 181.842525 25.610338 0.02333 9.74 -2243056899263297.75 -99.00 1.24773 nan blue
625892 166.352519 26.364844 0.02164 10.57 0.80 0.00 2.12653 -10.67 red
627115 174.995991 20.159769 0.02302 10.22 0.16 0.00 1.57936 -11.02 red
627337 177.110287 20.388656 0.02267 9.43 -2097341426195482.25 -99.00 1.11042 nan blue
627344 177.191259 29.641181 0.02302 10.52 0.08 0.00 2.00167 -11.61 red
626937 173.895724 20.505272 0.02228 9.81 2.22 0.00 1.28922 -9.47 blue
625325 162.216765 26.949345 0.02230 9.37 1.18 0.00 1.08580 -9.30 blue
627142 175.197651 21.050507 0.02560 9.21 17.50 0.00 1.02334 -7.97 blue
626109 168.129260 23.276723 0.02244 10.76 -2205056987930729.25 -99.00 2.85694 nan blue
627810 181.951636 25.525208 0.02215 9.56 0.82 0.00 1.16389 -9.64 blue
627814 181.996921 25.195062 0.01967 8.83 0.46 0.00 0.89946 -9.16 blue
626525 171.375476 22.713978 0.02208 10.56 0.59 0.00 2.11163 -10.79 red
627574 179.716273 20.973861 0.02494 8.74 -2705312126272073.50 -99.00 0.86998 nan blue
627818 182.009295 25.188339 0.02367 8.90 -2269956446543872.50 -99.00 0.91934 nan blue
627820 182.029915 25.260305 0.02169 9.43 -1990877733886744.75 -99.00 1.10835 nan blue
627822 182.035068 25.717935 0.02080 9.30 0.20 0.00 1.05717 -9.99 blue
628309 186.582847 26.838430 0.02361 10.53 -2286271970517669.50 -99.00 2.02604 nan blue
627825 182.079616 25.232500 0.02306 7.70 -2066876681331559.00 -99.00 0.61898 nan blue
628310 186.591563 29.370267 0.02730 8.11 0.06 0.00 0.70500 -9.35 blue
628316 186.628692 28.846946 0.02688 9.06 1.30 0.00 0.97157 -8.95 blue
626997 174.214714 20.004976 0.02115 10.30 0.07 0.00 1.65830 -11.42 red
626544 171.567146 21.088214 0.02099 8.83 0.27 0.00 0.90104 -9.40 blue
627394 177.837352 21.889117 0.02648 10.85 2.22 0.00 3.32905 -10.50 red
627396 177.867615 22.025985 0.02567 10.88 3.16 0.00 3.51249 -10.38 blue
628995 191.014329 28.900995 0.02426 10.57 0.47 0.00 2.12302 -10.90 red
627397 177.881051 23.027980 0.02133 9.88 0.23 0.00 1.32719 -10.52 red
627179 175.506525 19.979212 0.02141 9.81 0.06 0.00 1.28521 -11.02 red
627182 175.537940 20.315674 0.01931 10.92 2.65 0.00 3.87347 -10.50 blue
627185 175.564704 20.073626 0.02035 8.02 0.02 0.00 0.68893 -9.66 blue
625955 166.830952 23.483735 0.02201 10.48 7.20 0.00 1.92873 -9.62 blue
625956 166.831460 18.429875 0.02746 10.57 0.72 0.00 2.11984 -10.71 red
