NSAID smallestImpact
552408 8148.0
512307 4690.2
554495 836.2
529527 7175.3
529540 6631.9
483858 1492.8
554537 450.0
421040 1582.6
512361 1728.3
419644 7415.1
624449 7450.7
529587 6534.2
421082 3755.7
419851 4678.8
517946 2812.8
647131 6597.9
439383 3490.6
546058 8988.4
429876 4384.2
362037 7169.8
552979 5706.7
492428 6465.5
362083 7624.7
624558 9117.1
492487 5691.4
546260 5000.7
362161 7364.0
439326 3493.2
647492 2044.5
421874 1069.8
439459 1574.0
513016 5228.2
439831 3134.7
553746 883.4
362244 9013.2
362488 7289.5
484645 4080.0
439591 3215.2
555295 9858.0
422066 3223.1
484847 2690.9
492926 10156.0
513261 4078.4
648750 9039.2
554163 2947.3
440061 881.8
362885 2344.2
626421 4105.6
440081 3252.3
513346 792.9
422163 877.7
554318 2161.1
471687 4311.6
555715 10959.8
686625 5109.1
555751 12157.1
519289 3720.7
422307 1028.0
555773 11098.4
440272 2598.5
471736 6197.9
422507 6002.0
532010 2370.6
671170 2623.9
422908 3897.9
496583 6934.0
647464 2444.4
554764 3969.1
406770 2795.4
496593 7147.4
519720 2057.9
440373 4068.3
396862 2996.8
519738 1159.6
514093 6609.1
532266 9781.6
555026 5340.4
556425 3218.9
622551 2571.7
669580 5141.5
514213 9561.0
422516 3952.6
520167 5289.7
431991 1363.4
422558 4687.9
520203 8791.2
407488 1753.6
514501 1732.5
555707 10296.1
497437 4651.5
514518 1883.1
497504 5508.6
422791 2586.5
555779 11558.0
423947 5459.4
519920 1669.7
556768 3449.7
407698 1935.7
424029 6501.4
423324 5390.0
487026 6604.5
557028 4745.4
441508 3589.1
514629 1399.0
432452 2492.7
398066 10150.1
424181 6051.0
424199 5859.6
498085 1538.8
424403 5864.4
512934 5955.5
556222 10725.9
533216 2844.4
472747 2234.4
557165 5212.0
442223 4043.6
512962 7099.9
521258 2218.3
521296 6807.5
557232 5742.5
521317 4304.5
521337 4685.8
487554 9187.3
432804 3288.6
521367 5508.9
520320 1270.8
441862 3122.3
533402 5528.7
432860 2263.9
473073 2774.4
521598 3980.7
521628 5108.3
441926 4575.5
656102 2779.9
533442 5816.9
441991 5476.0
424945 5780.8
424425 5236.8
442118 3592.4
521706 1790.2
408757 4064.2
424960 5664.6
442264 1153.1
533705 4756.0
521923 3323.2
549194 8692.1
520742 5120.6
533914 4982.6
520752 6478.9
473455 3252.6
533947 4661.3
520972 2900.9
496592 6621.4
534035 6658.3
534195 5481.4
442652 3274.2
534196 5921.5
443035 1317.7
534324 7083.8
443105 3706.1
443177 3233.5
488222 5033.9
522566 5822.1
515438 4188.2
426037 3293.6
522766 2431.4
646531 32554.7
646532 27010.4
514065 6070.7
558676 1318.2
409642 1122.1
433744 5406.0
409657 915.4
474297 3160.0
557967 1761.9
409749 1088.2
521638 4094.0
521689 3399.6
499489 271.7
521785 3411.2
523360 791.6
426545 2649.1
550144 1545.0
550189 1570.8
558913 2339.5
550223 1389.4
488645 5747.8
400049 11682.4
497521 5125.6
443607 724.1
673524 1861.9
534959 7271.8
443852 1641.1
426988 2025.9
410291 1666.9
434418 1970.9
427125 3720.3
522195 3466.6
427177 4453.4
427207 1775.6
489001 7874.9
558897 3074.4
558955 2272.3
550895 2604.9
489148 6477.8
514869 5530.1
400651 7573.3
500650 7188.0
514883 5024.6
427401 4435.0
522451 4470.3
489327 13325.2
366793 5122.9
671992 1666.4
524642 5258.2
434646 1559.8
427587 418.2
522706 3048.6
434713 1211.7
489699 13370.4
434881 594.9
427656 1773.5
489722 11766.1
426232 2897.6
515057 7507.1
475280 2135.7
410800 4256.9
444337 1406.5
489806 12820.5
427795 3248.2
524729 2795.6
659155 2465.9
367145 4444.5
516833 3433.6
651426 2664.9
525014 4895.8
475733 1760.3
498148 2521.6
523080 631.7
498167 1990.9
646534 25744.4
658263 5816.7
444779 2891.4
646538 20846.8
536213 7077.3
523162 921.5
444798 2847.9
411751 2916.5
444827 3783.8
551996 1620.4
426927 2159.8
652994 5664.6
515581 4402.4
444559 1747.9
517195 4221.6
523317 2222.8
427016 731.5
367767 1352.0
560162 3305.2
435955 10171.1
523335 1726.8
444949 1666.4
693652 1483.8
401797 9077.0
498541 475.0
476261 4373.2
490876 8414.6
560452 8693.3
560650 9675.7
436275 7133.1
401907 9238.4
501799 918.5
427545 613.1
428572 1227.7
427552 1102.3
657576 8067.4
444961 4390.2
427598 1710.3
401976 10763.7
663898 5384.3
560926 12051.3
427606 2002.1
491094 8883.0
501900 2063.1
445050 4425.1
427633 2094.2
560958 12529.2
537414 4765.5
402114 12147.3
523916 867.4
445427 193.5
675460 2145.1
476819 2022.5
429149 4055.4
412768 1720.9
476857 3130.0
476937 3199.7
476971 2580.9
647457 4435.9
502203 9828.8
445737 1489.0
491417 2935.6
369069 6507.7
537997 6276.2
445661 2436.2
412966 2475.8
552967 4008.2
518201 2313.2
413001 4170.7
552989 4003.9
445903 1719.8
518240 3603.8
553023 5467.5
524701 2398.6
445965 1978.5
413040 4393.3
491663 1897.2
524719 2580.4
491707 2820.7
446066 3189.8
538226 1210.8
524727 3040.2
524736 2927.0
369448 11164.2
524772 2827.7
518404 1003.9
429733 6172.6
499572 2329.8
446445 4066.3
437584 2685.1
646539 35833.6
492504 6912.5
648380 2045.7
499801 8245.1
428786 6420.7
517103 2210.0
653981 10331.0
562172 4735.8
553672 2051.6
503268 4694.8
526991 903.9
562405 3444.2
429078 829.1
527266 863.5
429121 2200.9
562403 3633.8
370389 1752.4
553932 1911.6
413977 1932.5
447180 1500.4
430849 2552.2
447166 1351.8
430901 1707.4
404051 11851.0
414120 2852.5
404071 12693.6
539789 6610.8
563025 5471.4
562827 3474.9
504043 2701.5
525914 1968.0
562870 5146.5
500596 2725.8
646546 27142.5
646548 33417.3
414332 1006.1
540370 5771.9
540380 7213.5
554472 2034.9
554479 1499.0
478793 1068.6
500741 4332.3
528083 2764.0
554578 2405.6
563439 5489.9
694293 4840.1
447838 7857.4
554595 1626.3
563305 5534.0
554684 1121.5
694341 3718.5
518397 941.2
504601 5443.8
479006 2188.9
430410 4441.8
479014 3011.5
563734 5105.3
541021 7149.5
520198 5380.0
431963 1458.8
563669 6428.0
404898 19863.2
372130 6719.9
528420 4082.2
681676 9567.8
564064 2130.5
563767 3156.6
430686 2784.3
479412 5551.9
405223 7250.7
564163 4599.8
494824 10339.2
415822 4737.6
647127 8024.0
541918 6075.2
505269 10661.3
432764 3299.9
448780 161.1
541927 7197.6
680208 3450.4
653988 5521.1
432861 3040.8
528900 2311.2
521207 1280.3
646554 25873.3
521215 1313.0
501813 400.9
405681 5042.4
542179 8181.6
542226 7780.1
501864 2395.6
555743 10501.3
480379 3771.4
480386 5019.1
433336 3069.0
527798 2382.4
433370 4498.3
480463 4773.6
555781 11173.0
666451 4764.8
373283 5514.2
480475 5651.4
440320 2278.9
626617 3426.4
433391 3524.8
480527 3329.7
651559 6917.1
679729 6692.9
529529 6848.2
373483 7560.7
502244 10363.8
495790 6564.5
521497 6277.2
431731 1914.4
519477 3781.5
528200 4166.8
521531 5433.5
529746 4646.3
528337 1941.0
521587 5041.4
373665 7018.2
433689 5703.0
406620 3607.2
683232 11071.3
521639 4282.6
528405 4583.7
449621 6381.7
406702 3535.4
481006 3048.1
519678 2261.0
542862 3399.9
556412 2885.4
481169 2557.0
529048 7332.3
440800 4477.2
481189 1974.2
481218 2381.1
669227 1747.1
646557 16793.4
481404 1825.4
646559 34314.4
663276 3382.0
434632 1069.6
441107 5699.6
450211 2023.2
417781 2025.8
481536 909.0
683685 17414.0
567153 4705.7
685080 3814.8
417878 1552.9
670711 4320.4
450366 2650.9
503455 1775.0
531545 5827.3
375317 7242.7
567623 3427.3
522527 4256.7
543677 5933.1
481843 2075.1
566283 10953.4
407549 834.3
522611 2578.8
543950 7614.8
482011 2044.2
433213 3290.7
451212 6022.1
441750 4255.3
407984 1425.2
407998 2628.1
523144 757.5
568272 4199.4
442072 3342.4
671989 1858.4
442294 2580.4
442323 2725.4
376003 5553.9
544832 5915.4
482593 1747.7
680885 2773.0
482679 1831.1
530824 2581.5
482688 1047.3
694047 6646.4
482745 573.2
436195 7912.2
629631 674.9
569000 3571.4
451853 3835.0
482780 491.9
558209 1578.5
482803 1150.2
504648 5697.1
646560 33813.5
646561 32266.5
521541 3879.3
482896 2133.5
646562 34966.8
436681 3480.4
567321 320.9
498296 2782.0
498333 3955.1
521670 3403.9
442968 3148.9
483073 167.3
451656 2425.5
434789 1368.8
376629 5849.6
483123 758.1
521751 3285.8
569706 4081.5
443080 2768.7
443124 3904.3
567456 1767.4
523774 4227.1
434799 438.8
674567 6075.4
508244 5609.4
483135 686.6
483154 419.8
567457 1180.8
523802 4574.0
483169 632.4
533047 5286.6
545518 4738.4
483194 482.7
443252 3196.0
409512 761.7
376954 4176.4
522219 3531.6
483321 1282.6
673211 1698.2
452318 5045.4
420028 957.9
498882 4344.6
483473 1507.3
570693 7986.6
533743 3562.8
570907 10991.3
438072 1998.5
524267 3144.2
522617 3279.5
532291 10085.6
524461 1141.2
420515 4145.0
410289 2311.8
438315 5786.4
534234 7128.6
438327 1872.4
509028 12509.1
524738 3211.6
546738 1854.2
499763 3245.7
546924 7327.0
524752 3098.5
509085 11517.0
524757 3328.0
560030 8733.8
568805 3351.1
676086 4709.6
524770 3032.6
523153 1570.4
571639 6030.8
509393 9418.8
532797 7702.6
524881 1388.4
560167 5536.5
410859 2474.2
421150 5518.1
500128 11123.3
445042 3035.8
547175 2141.4
676439 5001.9
533049 5540.4
500201 9050.1
436926 7341.2
533057 4557.8
534644 3861.0
509738 10861.8
648677 4464.3
533082 4733.1
484685 4241.7
525344 1007.9
437055 6112.0
533158 2090.5
534808 4096.4
484708 3116.3
509821 9871.7
668139 2561.0
523932 1213.6
509872 6910.0
547789 7860.7
445446 1731.3
509923 7242.2
509956 5346.3
675636 6819.0
454018 5347.1
569719 4060.0
454096 4877.3
485021 21576.5
445798 2068.5
548394 7555.3
422407 7960.7
440177 2252.6
454469 1009.8
440220 4310.2
631902 1606.9
535483 5267.9
485234 16168.6
561155 12688.9
440289 3617.1
570256 13501.0
446365 7295.1
535615 7336.4
437905 3798.9
548631 6025.1
454447 1108.9
445525 5093.4
533883 4463.9
446516 5294.9
454758 2382.4
548733 8706.8
438167 4906.1
524781 3028.0
524821 3696.0
440799 4396.4
534041 9312.8
454931 2037.7
508530 8723.0
534207 4811.8
440824 3920.2
440842 4437.2
412572 6352.9
412624 3874.2
423819 5196.8
412647 7781.3
438800 6185.1
440972 3669.3
455200 6918.9
412674 5382.6
438807 6974.6
534392 10065.2
653028 3322.1
511618 4831.3
534449 8745.3
684904 5965.8
501763 1011.2
562177 4934.8
549503 6352.3
412819 2150.0
447129 1073.3
526716 2660.7
424015 7403.8
549537 5958.1
511785 4864.2
549631 3461.1
455677 5722.2
537065 6266.1
652777 5644.0
562921 3964.1
455439 7711.3
509403 11149.1
537368 3642.7
549986 2621.4
486829 10012.7
563058 4184.7
413280 762.2
575480 6667.7
535410 5437.3
456050 6152.8
550107 1417.9
678696 5069.8
563225 4340.0
424911 4873.6
657105 6016.3
537612 6993.3
381003 1601.3
550213 1861.2
381014 3713.5
550324 3578.0
456022 5104.4
527644 360.1
686303 252.4
563437 5934.9
538189 2934.8
509899 6143.8
425295 4663.8
413720 2141.7
666811 4943.7
535941 3742.5
563648 4302.7
381377 3335.9
425425 1170.3
550692 4890.2
536020 10064.6
425505 2634.0
550803 5356.8
536021 6081.2
564251 1931.1
510539 7087.8
440007 4376.2
414117 2450.3
538494 2336.1
448894 925.8
381921 6733.6
513637 11054.4
414445 2298.7
440307 2554.9
449146 1901.8
503894 2478.1
457175 1476.2
503930 1713.5
513978 9477.0
511155 3170.3
513998 9148.4
576919 1210.1
440616 6164.4
576994 2721.4
504007 1136.9
457821 4620.7
552433 5045.1
679360 1193.8
441110 5050.3
514356 2861.0
528772 1995.0
443805 777.7
441239 5603.1
679408 5609.0
654561 3810.4
537544 3028.4
573723 3053.4
552935 4532.2
382940 1831.6
573724 3029.9
504345 8029.4
458213 1408.7
504451 5053.4
573795 380.6
529291 5215.6
383300 4583.6
553121 1429.3
426950 2299.8
578298 2440.5
515007 5664.3
383670 5879.1
539844 7351.3
427130 3936.5
427185 4308.3
694166 4165.2
578573 3028.4
529548 6676.7
529570 6426.5
415872 3846.3
444744 3084.0
512791 2630.6
553981 730.6
384265 7828.6
427574 1522.8
489737 14294.4
538443 5520.5
679489 5675.6
445003 2869.2
445313 2435.2
442234 3781.7
513189 2573.8
490124 15135.8
445415 451.7
529070 8667.8
530244 3806.1
416782 3781.1
459432 5636.7
506159 4514.7
538992 4843.0
445717 1937.0
451307 3863.3
539049 5057.9
445832 2499.5
541252 6081.6
631840 5352.5
490587 11394.0
513772 6259.5
541253 5847.4
516471 283.1
541301 5157.3
541423 5818.0
516603 5862.4
506487 3630.1
513964 5587.2
451780 2458.5
531321 9570.1
385803 2737.0
567787 5110.4
442999 2491.2
506592 988.3
514034 7858.8
555601 12320.5
451848 3866.2
516692 3674.8
539515 10506.7
541762 6042.7
516746 2021.5
555754 11065.0
491129 6745.4
516790 2207.6
541818 5105.4
443100 3040.4
555868 8749.9
529717 4557.9
581135 6547.5
542127 7763.6
443148 6202.6
581229 8136.5
555932 6781.5
542154 6973.2
443168 3868.0
542163 7316.4
491553 5852.9
542210 7731.2
491578 4125.8
429761 6303.5
417918 4160.6
460535 5791.0
514566 2326.8
447203 797.8
516931 4994.7
461052 9836.1
532397 10928.5
581813 11771.4
517105 3158.9
491835 4303.8
491879 4545.9
530350 3158.2
653771 7855.7
418468 3304.9
647211 5515.2
556578 6550.0
418681 1280.8
568944 5381.2
492051 6249.8
577037 2484.0
508172 4298.7
492160 4291.5
517509 4664.7
540819 3237.5
387153 7376.8
540855 1743.4
448010 5785.1
508224 5549.2
542958 797.4
492521 5227.1
492561 4206.0
533207 4063.2
515927 9641.0
531135 7840.6
577464 8332.9
493147 9238.3
518026 1722.3
508772 11848.4
543607 4538.6
541201 6105.1
518095 4996.7
453042 2131.8
493285 7243.8
533581 7752.9
518196 2709.1
531570 6596.4
569452 3876.0
541305 5329.4
516572 5179.4
448714 1539.7
444569 3797.2
541316 3669.7
448721 884.7
694173 5077.1
516763 2749.7
444707 4315.8
493784 8698.1
533877 4592.7
462445 5151.2
541552 3170.0
569947 6358.4
420418 4879.0
534059 4541.9
531889 4162.6
534183 7808.0
541707 8065.7
420545 2255.0
509540 8779.9
532012 2527.4
462707 7926.6
445070 3883.9
570184 15065.6
558432 945.2
449363 5960.5
449364 6216.0
388925 555.5
541876 6042.3
541955 7950.1
389070 2642.3
542160 5615.6
420831 4577.8
519389 4223.8
463079 8544.3
542498 4750.1
519401 3897.5
519441 4297.6
660336 3504.0
445361 984.9
534365 7665.1
431951 2893.7
519612 1806.5
542605 3777.9
545067 8848.3
445536 4723.4
421014 1893.1
545087 9151.3
517673 1744.9
534590 3124.4
519761 2774.2
463226 7174.1
421154 6307.9
534608 2576.9
532581 7104.7
534642 3148.3
445602 2245.8
558714 3823.3
534647 2720.0
518116 2713.7
421266 6261.6
389822 7460.4
445716 2228.8
518142 2823.8
518250 1535.4
687899 5524.0
558781 6077.4
445856 3366.9
510402 6878.1
570706 14913.9
445972 1763.5
543412 3822.3
520456 2873.6
534790 6281.9
510459 8581.9
545561 5853.9
390010 3862.6
570827 8828.7
534874 4544.3
545714 1677.9
455253 7300.2
533197 2360.2
464000 6490.2
495723 7047.4
450853 1420.9
571072 10102.0
520832 3101.7
432780 2089.3
535444 3856.2
464086 7744.6
520964 5763.2
676539 1959.6
520977 4993.7
520984 3717.2
496051 3108.8
432872 2049.2
390448 5038.4
533399 5612.0
455786 5106.8
546193 4171.1
546259 3720.1
676277 6855.8
677449 646.8
432966 535.1
432975 725.1
422642 6284.2
546642 6149.1
422793 2630.0
546749 3004.6
521391 4184.5
496454 4385.4
533925 4565.8
581453 6378.6
433135 2404.5
521405 6139.6
536235 6628.4
623600 4600.0
546756 3040.6
581608 4681.2
521527 4927.6
433200 1733.0
423124 5145.3
521556 4371.2
451606 2922.6
534140 7022.5
423181 5039.6
447762 7449.3
391478 3300.2
519439 4134.4
465081 5137.4
519447 5034.2
521660 3871.6
521799 3035.4
521894 3030.2
519555 1750.6
451773 2143.8
511919 7831.2
655826 1225.4
534643 3639.0
521927 5877.6
433749 3450.5
519811 1743.5
545341 7110.5
522011 2667.7
497191 4220.3
522147 4278.8
541278 4180.7
522200 3489.4
522326 5914.5
573174 6170.7
546111 5237.4
424253 7594.3
434419 2072.5
546121 7210.9
589398 10318.8
522629 4336.2
448726 951.4
522638 2622.8
448749 835.9
466058 3329.1
589655 2040.8
434773 2100.7
573691 2406.4
537563 5384.2
453419 4911.5
434843 1252.3
535313 6796.3
546502 6855.8
457944 6085.0
537714 8313.8
434974 1925.1
573934 2883.9
537806 7304.7
466610 3543.0
535570 7027.3
535599 7291.8
573989 3181.6
520904 3845.3
466814 2828.0
548768 11519.5
520997 3510.8
453982 2234.4
681905 5450.3
425034 3088.2
660658 4583.4
538271 3547.7
513513 6358.8
521272 3667.0
513525 5561.7
523808 3322.5
521491 5314.0
561721 9030.7
535844 6757.4
393786 3413.1
454506 1286.5
393919 2546.0
524056 2783.9
549332 5494.6
467809 3135.9
535999 2187.3
562159 3863.2
521597 4270.8
394055 4215.4
467913 5304.1
521650 3536.4
562190 5708.0
547724 4274.4
524296 2736.3
514024 6250.7
425680 1318.0
521889 2795.1
425703 3010.7
468690 2357.5
455280 5929.5
536604 2167.2
425901 1240.9
514537 1392.6
514707 2955.3
455416 6329.3
539174 7044.3
575660 959.3
425968 3500.1
563050 6046.7
550308 4983.3
426125 4915.3
426145 2149.0
394684 3607.7
550309 4537.2
451050 6915.6
548422 6985.6
522452 4544.9
514802 3936.9
550419 1724.7
522633 1925.0
548504 7490.7
437039 7740.4
563245 4402.3
537014 6742.5
593299 3222.1
683516 3433.1
550657 5725.4
657627 7201.7
522922 3833.1
469683 6918.7
515307 5505.5
456345 4038.2
469780 3340.7
469820 4337.5
523199 1118.7
469352 5494.0
427019 888.5
499646 4032.7
437565 1669.2
523279 2776.2
427037 1422.2
551111 1301.3
683120 4103.8
523316 2612.7
633275 5757.7
674258 4708.3
469575 4761.5
427372 4434.6
523652 5981.7
551365 1945.8
551378 1970.0
515732 3692.8
452495 5355.8
537858 3028.0
523788 3320.3
537928 4971.1
523992 3067.8
427504 1205.9
427511 1389.8
549180 9452.3
427553 1263.0
538014 5943.1
500398 10535.5
524025 2901.7
594925 7673.1
427724 2012.2
438600 3356.0
516124 4577.6
576992 3630.0
541279 4233.1
551732 2408.5
541296 4295.9
549651 1858.6
564853 7305.6
551822 386.2
516246 6044.0
453161 2758.5
438835 4756.0
550148 2154.1
438860 4180.8
550281 5071.2
438891 4106.6
552101 2099.2
524460 710.5
550475 4274.6
541621 4147.1
470640 3564.3
471483 8264.9
471707 4727.7
439337 3434.8
541717 7069.2
517155 2834.7
550656 4852.0
524681 4145.7
552499 3456.7
524720 2778.2
471871 6609.2
396798 4606.3
453914 1675.8
565468 5978.8
541840 5269.7
660274 5094.0
501814 272.6
501833 895.7
471097 7466.3
471120 7170.4
665801 8224.8
542093 8014.9
472350 5026.3
542155 7190.0
551519 5075.9
542195 7604.4
454562 6158.9
397313 4680.4
440738 3533.7
527748 3329.8
440802 4267.7
440848 4575.6
471919 7431.2
552918 3431.7
540200 5787.4
579803 8013.4
542500 6113.8
440967 4056.1
552973 3650.0
591706 5702.3
463544 6850.4
528355 3002.7
542585 4786.0
440974 4044.2
580189 14978.5
398021 9157.2
553128 2602.8
473344 2580.1
540480 2250.9
473462 2898.6
540491 2894.4
473535 1974.5
552213 2597.5
553144 2455.9
431150 3934.2
431213 2396.4
567220 5637.7
649455 1043.6
473723 3901.9
398504 9181.0
431356 3221.8
455394 6487.4
398505 9559.0
631850 3592.2
552923 5032.7
598718 7541.4
472947 941.6
677358 4307.6
529221 9134.8
543499 3926.4
519380 3248.3
581684 8348.8
553000 4352.4
598911 2460.7
519415 4173.8
474179 3166.2
519470 5953.5
473190 1074.7
678611 1424.5
593147 3884.0
567744 4069.5
474385 4767.2
677596 1630.7
473648 2373.1
541861 5980.3
503478 2432.8
541878 6290.6
474839 1145.9
599869 2799.3
541905 6277.8
530302 1875.4
593999 3786.0
594147 2673.7
659054 3833.7
474069 188.7
554589 1690.2
542134 8705.6
474334 4572.8
542162 6780.9
456975 4202.2
594734 2775.5
683976 5918.3
554864 3742.3
399919 10080.0
475373 1732.7
433534 5044.0
474625 1267.4
443258 4808.0
457201 954.6
542371 4583.9
443513 1869.6
542451 6841.6
443622 96.6
568661 4256.7
457431 2821.8
542499 7516.0
474823 1055.6
400421 7549.3
520721 8093.2
542702 2639.6
542832 3186.9
475882 3029.2
520844 2764.1
554229 2581.1
475898 3747.8
434137 836.1
555488 6280.5
504367 4355.1
531564 6546.3
462594 3814.8
569076 2880.2
434411 504.6
476221 4716.6
466675 5562.1
528341 2103.3
543227 5299.4
401269 11048.9
462839 7589.7
521536 4624.1
554584 2731.8
401570 10874.1
543462 2329.0
521605 3645.3
521645 3487.5
545444 3443.5
680122 1444.7
532107 6926.3
434691 1130.8
467229 1901.2
467413 3113.8
444805 3175.9
569500 3032.3
545731 1374.3
556362 10750.6
656664 1489.7
522403 4857.6
522556 4387.0
529068 7125.7
402060 11016.8
477019 3331.6
522722 2058.8
569699 3790.0
522758 2506.2
402250 10762.7
402371 12938.6
402396 13118.9
476280 3826.8
546112 6238.3
505704 8909.9
532877 7226.8
555726 10858.2
477570 2124.0
533027 5798.3
546290 4572.0
468584 3389.6
684081 3491.9
476820 1999.4
476858 1947.2
402882 8979.8
445719 1615.9
468752 3560.6
523583 7028.0
435895 11697.6
569980 6328.4
556214 11874.2
533658 8199.4
557294 5689.1
446350 5617.0
464421 4840.4
557324 5108.2
663468 4800.7
436128 8771.7
655024 5549.0
546665 4212.9
403486 10644.8
523942 663.2
669584 1208.1
403577 9972.9
477225 1695.9
477245 672.0
604283 3320.2
665404 331.5
403614 9818.0
479000 2671.8
524227 3715.7
546086 5954.6
447082 621.7
524257 2170.7
524293 2714.4
506542 575.1
678416 441.5
531086 8656.1
469666 2321.8
464955 9938.2
546422 4519.8
534849 4648.3
534861 4667.0
469677 6960.8
477581 1122.8
469686 6948.2
598668 4381.4
465180 4633.7
469825 8500.3
570793 11763.8
479582 2460.1
556753 4213.7
524544 6492.1
531803 5771.8
547372 5071.7
648278 2533.7
556825 2043.1
558086 2634.1
535385 5057.5
477938 2364.7
524700 2717.2
479886 5696.3
436863 3979.5
547878 6295.7
570926 11529.2
532361 6351.1
547182 1033.2
480261 4624.2
599821 3176.9
478236 2287.9
571097 12165.1
664695 2506.3
558911 2165.9
557218 3594.6
558958 2196.3
478257 1209.2
478322 784.1
478346 1337.8
557292 5711.0
480357 4460.7
480396 4747.4
466497 1922.8
467190 3725.4
467262 3387.2
478428 2195.6
437571 2569.4
437577 1165.6
478527 3026.4
480584 3987.1
437581 2697.2
571629 6999.2
559412 1975.3
536673 602.8
557997 1374.7
448864 104.4
480884 575.8
480897 694.9
478824 459.4
571772 4095.8
559778 2866.0
533438 6573.1
480940 768.0
478897 2226.3
437872 3634.1
548836 5912.5
677800 1964.8
481118 1327.6
537020 6622.0
406728 2622.0
558515 3289.4
449350 5853.6
468236 7829.9
678739 860.4
481199 2910.8
468389 2289.9
558753 3421.2
526775 887.4
572633 998.8
650612 2919.9
407341 1407.0
669035 665.0
468777 2017.9
449544 1739.9
549150 5868.1
537706 7584.7
438595 3297.6
479792 6309.5
537904 4291.8
438785 4682.8
449662 5660.4
468958 2926.3
438869 5143.7
537917 4472.8
558926 2278.0
549245 3523.0
558933 2522.2
450223 3257.5
537947 4080.3
572988 969.3
481769 4672.0
534461 9434.7
481787 3714.5
481894 1572.5
407944 4338.5
509595 8352.7
439168 4325.0
482183 2270.1
482206 1519.0
561549 8541.5
482242 1232.8
450610 1598.2
623117 8739.2
469632 5222.0
591270 4405.8
482412 1769.6
538454 3958.0
482479 2187.0
480607 3943.4
450818 3422.4
292892 4026.7
482501 2510.2
482568 4129.9
482618 2026.3
482626 2003.9
469875 4489.6
550162 1861.2
482648 1366.1
408819 5175.6
550170 1287.5
482678 1036.3
550141 1663.8
657412 6014.1
573800 478.2
629669 337.7
573991 2675.5
666157 2365.6
510435 7737.0
528358 2532.5
482866 1882.8
480995 3422.1
510463 8525.9
482895 2215.7
550275 4490.4
510482 6229.0
470204 3442.5
574001 2540.4
482930 1895.2
483096 838.6
550335 4506.9
409382 3078.9
470367 7543.1
672277 507.3
483144 257.7
510632 4337.5
604071 10019.9
481201 3380.6
560405 12576.3
483167 469.0
409478 783.7
483381 216.0
510754 9029.9
440297 3576.8
473560 1899.6
535778 4884.1
535791 4842.7
483394 413.3
483409 492.8
535805 6214.8
574174 2569.9
483438 1057.7
409641 1263.9
473747 4471.9
539684 6990.2
529008 3660.8
473765 1460.9
473821 672.0
550639 4345.8
481491 429.1
550668 4281.3
440743 3630.6
451981 2995.6
604829 2141.6
562961 5279.3
481624 2656.6
529340 1991.5
481656 2065.5
440855 4226.7
562981 5212.6
604978 12039.3
536156 7936.0
483631 1702.2
410036 2271.2
563117 5407.8
482001 3192.8
471115 8062.6
483677 2545.2
536378 6137.4
611420 3019.8
511705 6573.4
410227 2576.6
563335 5248.0
410263 2577.3
410298 2015.9
550919 2019.5
441303 6165.6
529763 4284.5
483825 2832.0
482330 1221.6
551157 2735.1
650617 3814.0
482431 2671.7
563698 2456.4
482482 2081.5
471610 10924.6
655476 5253.2
482680 951.2
471759 5226.4
575612 2323.5
563717 4431.9
482699 843.8
551163 3327.8
482872 1337.3
482876 1617.0
474802 1119.0
551224 1241.7
563946 5471.5
482893 1227.3
484138 4012.8
540767 4086.3
410698 2619.8
482949 2936.6
482956 2726.5
482703 1167.6
410733 3914.5
483042 1304.0
465002 7046.3
483118 644.8
576309 7769.4
537087 5262.2
483165 416.1
483190 121.0
564268 4019.6
484601 1959.6
453184 3432.1
531002 6571.7
541298 4990.0
659068 3096.7
612487 3910.0
676674 3281.8
442272 3565.2
672758 251.8
484707 3304.1
483391 333.7
551831 136.7
483484 2373.9
442303 1323.7
552001 1170.6
442368 6224.2
537716 8823.4
465625 4699.6
442500 3827.5
537816 7574.8
411359 919.9
475447 2409.7
562155 5104.3
537828 5724.6
541723 6117.0
662387 2455.2
475601 1825.6
453810 5375.5
473047 1200.0
577004 2141.8
562323 4785.4
453964 4618.7
537893 3748.6
483958 1604.2
564870 4572.4
531698 5982.6
541879 5675.2
473220 1808.8
542157 7086.4
613569 5422.1
484153 3253.3
674210 4221.7
542167 6686.0
552449 2501.0
485722 17862.4
454090 5604.3
541936 7321.7
542244 8381.2
552898 4772.0
473740 5589.4
674368 3463.3
648462 8813.5
562614 2354.8
562661 1179.6
513727 6543.4
552961 4067.3
552982 5465.3
484519 618.2
476242 4423.6
676547 2675.7
476258 4957.4
562683 2725.6
553065 5992.7
473945 2566.0
552988 4185.1
443357 3677.9
476321 2395.7
412199 982.3
656333 2150.8
514206 9695.9
474113 3964.3
466956 7340.0
657053 6729.0
542626 3644.5
412349 2385.1
474153 4106.7
474249 4388.6
648617 6640.9
578212 5171.5
566026 10604.2
485087 21439.6
485088 21445.9
474663 185.1
553871 2038.9
467164 2933.9
467184 4221.1
486553 13165.0
553364 2375.7
578517 6730.0
474995 3869.3
533345 7111.8
578614 4963.8
533347 6542.0
412969 3666.4
413176 1788.0
649331 4426.0
553717 2777.6
566448 8592.3
543665 4311.5
487208 9369.2
476961 3834.7
554545 585.4
455217 4296.0
539723 8218.2
554638 1359.7
553905 846.4
544088 8180.5
566753 9814.5
475543 288.4
