NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color filID filNgal0p5 filNgal1p0
414957 154.956220 33.367698 0.02291 10.03 2.72 0.00 1.42250 -9.60 blue -99 -99 -99
375519 190.745392 10.227218 0.02505 8.49 0.02 1.00 0.80249 -10.14 blue -99 -99 -99
405554 122.127680 19.208472 0.02718 10.37 0.87 0.00 1.73564 -10.42 blue 942 19 28
272867 178.405881 45.236069 0.02408 8.91 1.59 0.00 0.92438 -8.71 blue 7337 2 3
581051 234.864627 24.947618 0.02279 10.48 4.08 0.00 1.91591 -9.86 blue -99 -99 -99
415239 154.951940 30.143540 0.02137 9.55 0.55 0.00 1.15895 -9.81 blue 8286 2 3
415399 155.015698 32.095293 0.02689 9.48 0.51 0.00 1.12570 -9.77 blue 11353 3 3
383979 221.157052 8.007071 0.02778 9.13 0.17 0.00 0.99454 -9.91 blue 6396 12 25
302213 203.929279 42.289983 0.02411 8.91 0.11 0.00 0.92335 -9.89 blue 11983 3 3
276560 214.249449 39.666660 0.02521 9.74 0.76 0.00 1.24583 -9.86 blue 2281 25 39
518843 172.171449 19.731210 0.01948 9.88 0.01 1.00 1.32505 -12.12 red 5482 2 6
378911 201.146526 6.529132 0.02310 10.92 7.31 0.00 3.86457 -10.06 blue 5734 6 8
276827 216.899279 38.564361 0.02275 9.38 0.09 1.00 1.08772 -10.41 blue 1907 19 22
273839 186.211126 45.261911 0.02385 10.11 2.18 0.00 1.47615 -9.77 blue 7346 7 17
349715 214.594308 11.195149 0.02443 10.98 0.87 0.00 4.33526 -11.04 red 10527 32 49
519395 170.834108 21.696995 0.02091 8.91 0.19 0.00 0.92586 -9.64 blue 4691 4 7
271434 166.659424 43.395717 0.02068 8.97 0.07 0.00 0.94434 -10.13 blue 881 29 39
274156 190.352761 45.045682 0.02470 10.07 0.91 0.00 1.44814 -10.11 blue 4984 4 6
519593 173.361246 24.053559 0.02351 9.34 0.76 0.00 1.07382 -9.46 blue 5152 5 11
274157 190.396783 45.691339 0.01946 8.62 0.17 0.00 0.83894 -9.38 blue 12968 5 5
676514 204.597861 6.887630 0.02360 10.60 4.10 0.00 2.19846 -9.98 blue 7814 32 50
686778 246.176357 7.182662 0.02562 10.30 0.01 1.00 1.65085 -12.45 red 5575 22 29
379771 203.134429 7.294197 0.02251 10.31 0.01 1.00 1.67706 -12.58 red 7814 32 50
416528 160.452672 30.386495 0.02130 10.12 0.01 1.00 1.49150 -12.06 red 2088 6 8
350434 217.673424 11.987028 0.02707 10.36 0.31 0.00 1.72710 -10.87 red 3107 10 10
379804 203.846653 7.190390 0.02304 8.81 0.00 1.00 0.89230 -11.41 red 5734 6 8
379827 204.115680 7.816252 0.02334 9.62 3.58 0.00 1.19198 -9.07 blue 7814 32 50
377422 197.257381 7.333974 0.02119 9.02 0.07 0.00 0.96133 -10.16 blue 5181 2 4
289523 150.838236 37.196901 0.02048 9.47 0.35 0.00 1.12520 -9.92 blue 1530 11 18
275208 200.793842 43.086246 0.02766 11.14 11.12 0.00 5.90666 -10.09 blue 5459 14 18
275238 200.863912 43.323884 0.02775 9.80 0.62 0.00 1.27843 -10.01 blue 5459 14 18
380314 206.155899 5.852183 0.02292 9.53 0.40 0.00 1.15150 -9.93 blue 3291 8 12
520846 172.438322 22.126553 0.02170 10.33 2.13 0.00 1.69319 -10.00 blue 1121 40 46
647617 128.170906 29.214290 0.02560 9.86 0.25 0.00 1.31138 -10.46 blue 11734 4 7
366991 178.407316 16.011682 0.02317 9.03 0.00 1.00 0.96075 -11.66 red 5596 4 8
417772 190.561665 31.697705 0.02346 8.83 0.33 0.00 0.89791 -9.31 blue 4253 6 12
376364 193.419283 6.791904 0.02541 10.21 1.76 0.00 1.56343 -9.96 blue 8721 6 9
417777 190.106629 31.154988 0.02363 9.05 0.08 0.00 0.96818 -10.15 blue 7544 5 10
339897 217.272936 48.047806 0.02712 9.21 0.11 0.00 1.02115 -10.17 blue 5617 3 4
351458 220.585419 12.897636 0.02779 9.49 0.79 0.00 1.13134 -9.59 blue 9744 4 4
273309 183.659830 43.536212 0.02423 10.34 1.74 0.00 1.70972 -10.10 blue 7378 3 4
367417 181.152605 14.297342 0.02377 9.37 0.58 0.00 1.08325 -9.61 blue 7129 9 11
408313 131.251474 27.279756 0.02570 9.02 0.06 0.00 0.95802 -10.26 blue 12153 3 6
358402 114.186282 42.443709 0.02326 10.22 0.46 0.00 1.57389 -10.55 red 159 8 9
257659 196.900751 57.812538 0.02761 10.36 0.13 0.00 1.73412 -11.25 red 4993 24 28
521624 175.721809 20.400673 0.02376 9.02 20002797488579.89 -99.00 0.95946 4.28 blue 8972 71 125
379445 202.044520 9.926023 0.02221 10.15 0.67 0.00 1.51233 -10.33 blue 11001 24 46
273609 187.318193 43.745871 0.02347 9.53 0.18 0.00 1.15185 -10.28 blue -99 -99 -99
367587 181.258789 15.422231 0.02249 9.76 0.24 0.00 1.25866 -10.38 blue 12280 4 4
418326 199.762967 39.589330 0.02373 10.51 0.00 1.00 1.98045 -13.11 red 2052 6 11
379620 203.786879 6.481094 0.02270 10.84 0.72 0.00 3.30516 -10.99 red 7814 32 50
408684 134.027676 26.072797 0.02749 9.03 0.21 0.00 0.95905 -9.70 blue 4141 7 12
381384 209.583972 7.225107 0.02456 10.51 1.32 0.00 1.97946 -10.39 blue 9884 6 13
665853 182.504702 14.615113 0.02266 9.10 1.31 0.00 0.98643 -8.98 blue 8952 2 5
273739 184.572245 44.142063 0.02479 9.81 0.01 1.00 1.28675 -12.11 red 7378 3 4
589472 114.030509 27.071630 0.02650 10.00 1.22 0.00 1.39441 -9.91 blue -99 -99 -99
273817 185.671200 45.998401 0.02225 9.30 0.02 0.00 1.05909 -11.10 red 7346 7 17
381686 208.471272 9.802595 0.02256 8.78 0.08 1.00 0.88341 -9.86 blue 8506 7 10
408859 134.751233 29.598745 0.02169 8.43 0.04 0.00 0.78794 -9.79 blue 4705 15 22
522472 176.812654 19.175981 0.02009 10.26 0.00 1.00 1.62074 -12.78 red 8972 71 125
273884 186.329014 45.847454 0.02426 11.09 1.06 0.00 5.34672 -11.06 red 7346 7 17
522492 176.373415 19.400156 0.02495 11.11 4.15 0.00 5.55627 -10.49 blue 8972 71 125
522543 176.370917 18.563425 0.02685 8.79 0.06 1.00 0.88565 -10.04 blue 6650 3 4
522609 176.453477 20.628611 0.02342 10.36 1.74 0.00 1.72938 -10.12 blue 9213 59 98
274018 188.669550 44.395541 0.01932 10.53 0.28 0.00 2.02817 -11.09 red 2796 12 20
418838 170.504705 30.502819 0.02371 9.54 2.66 0.00 1.15313 -9.11 blue 4073 14 19
258638 204.428523 57.217278 0.02330 8.82 0.02 1.00 0.89627 -10.44 blue 2369 7 10
418903 169.702646 30.608926 0.02440 8.41 0.43 0.00 0.78008 -8.78 blue 1270 13 21
409477 138.211910 30.212259 0.02171 10.59 0.01 1.00 2.19164 -12.48 red 5731 3 3
379723 202.610499 7.675759 0.02163 9.92 0.53 0.00 1.35003 -10.20 blue 7814 32 50
276703 217.128881 37.067847 0.02480 9.26 0.40 0.00 1.04302 -9.66 blue 8063 6 8
352634 224.220364 9.730637 0.02772 8.86 0.99 0.00 0.90588 -8.86 blue -99 -99 -99
220808 226.119361 51.486435 0.02543 9.46 0.39 0.00 1.12146 -9.87 blue 803 14 17
379756 203.409118 8.023256 0.02473 9.23 0.00 1.00 1.03135 -11.88 red 5734 6 8
276826 217.056931 38.731841 0.02275 9.75 0.01 1.00 1.25343 -11.63 red 1907 19 22
291323 160.099273 43.786024 0.02467 8.92 0.10 0.00 0.92544 -9.92 blue 8870 4 6
340939 231.478716 41.909773 0.02265 9.15 0.19 0.00 1.00272 -9.87 blue 375 20 25
409699 138.764758 29.269950 0.02107 10.55 0.37 0.00 2.07460 -10.98 red 783 19 23
291492 157.883720 44.885319 0.02309 8.57 0.26 0.00 0.82330 -9.15 blue 2187 5 9
378080 199.840754 6.311138 0.02297 8.80 0.08 0.00 0.88886 -9.88 blue 5734 6 8
380600 206.757984 7.441377 0.02306 9.24 0.44 0.00 1.03689 -9.60 blue 9636 3 8
523154 177.551052 21.007253 0.02593 9.07 0.74 0.00 0.97587 -9.21 blue 9213 59 98
663329 176.694552 21.271453 0.02216 10.21 2.55 0.00 1.57111 -9.81 blue 9213 59 98
523690 178.003320 17.749192 0.02221 9.16 0.12 0.00 1.00690 -10.07 blue 8972 71 125
221626 237.683132 46.642693 0.02762 9.49 0.62 0.00 1.12958 -9.69 blue 2167 10 17
281305 214.284170 42.682764 0.02595 9.87 1.24 0.00 1.31579 -9.77 blue 2281 25 39
523903 177.617242 21.085643 0.02519 8.71 0.00 1.00 0.86182 -11.60 red 9213 59 98
292231 161.264870 39.421359 0.02494 9.99 0.33 0.00 1.39130 -10.48 blue 1799 11 25
369814 197.791491 14.572685 0.02710 9.00 0.33 0.00 0.95118 -9.49 blue 4280 8 12
647264 123.618700 58.148233 0.02750 8.01 0.00 0.00 0.68290 -10.83 red -99 -99 -99
523917 177.702460 22.001715 0.02654 9.88 0.36 0.00 1.32018 -10.32 blue 6338 16 23
523930 177.552530 21.414955 0.02485 9.40 0.00 1.00 1.09488 -12.82 red 9213 59 98
380494 206.126389 7.623389 0.02319 9.22 0.23 0.00 1.02794 -9.85 blue 9636 3 8
410319 142.427612 30.347903 0.02477 8.70 0.01 1.00 0.85985 -10.99 red 9160 3 3
383204 213.332825 8.850554 0.02392 10.91 0.54 0.00 3.75015 -11.17 red 5783 36 56
387937 212.740799 6.371685 0.01971 10.01 0.23 0.00 1.40777 -10.65 red 2904 8 13
370321 198.855054 15.422848 0.02654 10.57 0.10 0.00 2.11262 -11.56 red 7489 4 8
353439 226.822291 10.604265 0.02563 10.51 2.39 0.00 1.97700 -10.13 blue 2700 20 25
524365 178.527632 25.567419 0.02077 10.08 0.01 1.00 1.45527 -12.16 red 5114 3 6
370502 201.421843 13.917034 0.02421 9.02 0.00 1.00 0.95785 -12.27 red 11001 24 46
524428 178.754838 25.460937 0.02022 8.71 0.61 0.00 0.86410 -8.92 blue 5114 3 6
410684 142.459739 31.148414 0.02592 8.78 0.01 0.00 0.88222 -10.65 red -99 -99 -99
292762 162.592561 45.656105 0.02218 8.47 0.11 0.00 0.79832 -9.43 blue 3877 19 28
693192 200.968138 13.734299 0.02148 10.32 1.83 0.00 1.68193 -10.06 blue 11211 3 9
379531 202.853212 9.958446 0.02235 10.64 0.08 0.00 2.34938 -11.72 red 11001 24 46
360581 147.546745 11.308229 0.01883 8.81 0.10 0.00 0.89610 -9.79 blue 1995 12 14
623262 141.966819 32.653434 0.02695 10.33 5.53 0.00 1.69210 -9.59 blue 9160 3 3
379829 204.101615 7.799889 0.02320 9.42 0.91 0.00 1.10296 -9.46 blue 7814 32 50
379841 204.374173 7.307130 0.02270 9.36 1.71 0.00 1.08229 -9.13 blue 7814 32 50
524718 178.312334 20.735697 0.02522 9.82 0.19 0.00 1.28789 -10.54 red 15410 7 17
381389 208.936376 8.189282 0.02261 9.68 3.30 0.00 1.22191 -9.17 blue 8506 7 10
420535 192.822536 40.949404 0.02698 8.91 0.09 0.00 0.92109 -9.95 blue -99 -99 -99
293167 164.410761 41.054860 0.02546 9.16 0.07 0.00 1.00501 -10.31 blue 11492 2 3
275431 200.810822 44.432833 0.02762 9.72 1.40 0.00 1.23761 -9.58 blue 7398 2 2
381464 208.195665 8.597806 0.02304 8.93 0.31 0.00 0.92980 -9.44 blue 8506 7 10
361048 150.170729 13.309066 0.02069 8.44 0.12 0.00 0.78943 -9.35 blue 1095 15 15
222747 243.544978 40.844024 0.02610 8.95 0.32 0.00 0.93388 -9.44 blue 375 20 25
371265 205.825931 14.344794 0.02164 8.88 0.07 0.00 0.91499 -10.06 blue 5848 5 8
421065 192.836885 34.102409 0.02291 9.72 0.00 1.00 1.23850 -12.71 red 10173 5 12
380443 205.005568 7.367450 0.02330 9.90 2.42 0.00 1.33965 -9.52 blue 7814 32 50
382672 211.498694 8.312043 0.02337 8.98 0.11 0.00 0.94611 -9.96 blue 7844 10 17
293741 164.379896 40.946159 0.02509 11.16 0.58 0.00 6.13498 -11.40 red 11492 2 3
354381 229.424573 9.978496 0.02098 9.11 0.42 0.00 0.99024 -9.49 blue 1626 13 13
276190 211.143359 38.550146 0.02336 9.61 0.81 0.00 1.18849 -9.71 blue 2281 25 39
381919 208.986520 8.193602 0.02343 10.44 0.96 0.00 1.85467 -10.46 blue 8506 7 10
279435 234.763294 30.425061 0.02670 8.77 0.00 1.00 0.87914 -11.21 red -2147483648 -99 -99
383099 213.087827 8.508602 0.02321 10.65 0.01 1.00 2.37510 -12.81 red 5783 36 56
381976 209.654041 10.038824 0.02329 8.92 0.01 1.00 0.92605 -10.93 red 8506 7 10
383194 213.344696 8.962997 0.02379 9.06 0.18 0.00 0.97115 -9.81 blue 5783 36 56
276518 212.695827 38.759670 0.02570 9.09 0.17 0.00 0.97959 -9.87 blue 2281 25 39
371610 208.461958 14.323656 0.02424 9.03 0.44 0.00 0.96079 -9.38 blue 9050 14 19
389639 219.237006 5.648400 0.02578 8.64 0.17 0.00 0.84087 -9.40 blue 4217 4 4
598583 123.035332 57.907808 0.02602 9.94 -2996404038444829.50 -99.00 1.35676 nan blue -99 -99 -99
383380 214.907184 7.484916 0.02605 9.76 1.82 0.00 1.25672 -9.50 blue 5783 36 56
383499 215.046934 9.122761 0.02425 9.14 0.08 0.00 0.99759 -10.25 blue 5783 36 56
343501 255.455856 25.398844 0.02498 8.90 0.02 1.00 0.91894 -10.55 red 1129 3 3
276815 216.819817 38.369224 0.02177 9.07 0.04 1.00 0.97561 -10.49 blue 1907 19 22
381373 209.494937 7.161735 0.02349 10.25 1.68 0.00 1.60537 -10.02 blue 9884 6 13
382832 211.265331 9.601200 0.02348 9.09 1.33 0.00 0.98158 -8.97 blue 7844 10 17
412421 147.836088 31.980288 0.02171 8.89 0.10 0.00 0.91729 -9.87 blue 5059 10 14
390279 223.629885 4.937822 0.02158 8.63 0.16 0.00 0.84265 -9.42 blue 1626 13 13
295114 171.433668 46.708833 0.02239 9.01 1.24 0.00 0.95558 -8.92 blue 7487 4 8
647276 123.819688 58.381067 0.02550 6.56 -2634194200977974.50 -99.00 0.42538 nan blue -99 -99 -99
295335 170.096246 47.099823 0.02478 9.41 0.64 0.00 1.09873 -9.60 blue 7222 4 5
422493 203.627614 34.659221 0.02189 9.11 0.03 0.00 0.99147 -10.68 red 5389 6 13
422508 202.772970 34.685515 0.02498 10.65 0.62 0.00 2.38093 -10.86 red 14345 25 49
422554 202.016797 33.593186 0.02466 9.68 0.99 0.00 1.21700 -9.68 blue 14345 25 49
422659 204.001895 34.817955 0.02458 10.59 518545659432137.88 -99.00 2.18547 4.12 blue 12006 5 15
422682 204.175182 34.746251 0.02429 10.75 0.03 1.00 2.76950 -12.27 red 14345 25 49
295587 171.497779 46.083455 0.02461 9.04 0.20 0.00 0.96384 -9.73 blue 7222 4 5
383761 216.898796 8.124747 0.02581 10.26 1.26 0.00 1.60821 -10.15 blue 13497 2 2
413451 149.885752 29.356737 0.02123 8.82 0.12 0.00 0.89554 -9.73 blue 5059 10 14
383974 220.970359 7.908261 0.02748 9.35 0.04 0.00 1.07563 -10.73 red 6396 12 25
363482 165.112479 14.866945 0.02681 10.19 1.33 0.00 1.54106 -10.06 blue 2403 12 15
423347 171.691907 39.266231 0.02083 10.54 541585663068693.88 -99.00 2.05233 4.19 blue 881 29 39
413973 152.217460 32.538424 0.01978 9.31 0.58 0.00 1.06468 -9.55 blue 6015 5 7
281753 215.704220 42.395648 0.02557 9.52 0.03 0.00 1.14461 -11.09 red 2281 25 39
296736 178.424065 46.211722 0.02425 10.37 1.70 0.00 1.73846 -10.13 blue -99 -99 -99
423792 160.795938 37.273065 0.02448 10.32 2.77 0.00 1.67757 -9.87 blue 1713 3 5
414418 151.594510 30.826910 0.02137 9.66 0.43 0.00 1.21200 -10.02 blue 5059 10 14
297003 179.350261 41.624764 0.02020 9.42 0.03 1.00 1.10712 -10.96 red 1678 24 33
383029 214.205570 8.259693 0.02396 9.86 0.75 0.00 1.31449 -9.99 blue 5783 36 56
694039 190.479257 11.774166 0.02439 9.81 0.84 0.00 1.28324 -9.88 blue 5214 16 21
648242 138.386846 30.000101 0.02254 10.55 1.17 0.00 2.06973 -10.48 blue 5731 3 3
226054 129.109595 4.654036 0.02752 10.05 1.16 0.00 1.42879 -9.98 blue 916 32 42
345724 197.264206 11.781783 0.02154 8.29 0.11 0.00 0.75154 -9.23 blue 5181 2 4
424547 183.172497 38.152326 0.02384 9.72 0.85 0.00 1.23985 -9.80 blue 2296 3 11
383755 216.764242 8.070493 0.02574 9.30 0.24 0.00 1.05538 -9.92 blue 59 19 31
424952 199.942010 29.692718 0.02393 8.40 0.20 0.00 0.77879 -9.10 blue 7035 12 21
358369 113.495872 42.384590 0.02700 10.25 0.13 0.00 1.60024 -11.13 red 5335 4 4
392970 235.874520 4.794433 0.02145 9.95 0.35 0.00 1.36715 -10.41 blue 5906 5 7
311622 250.046810 22.638732 0.02182 8.55 0.15 0.00 0.81871 -9.38 blue 13661 8 8
383934 219.146459 8.750497 0.02746 9.94 0.77 0.00 1.35704 -10.05 blue -99 -99 -99
386432 231.252721 6.662487 0.02152 10.01 0.77 0.00 1.40748 -10.12 blue 5906 5 7
374551 139.428334 62.178298 0.02594 9.65 0.55 0.00 1.20423 -9.91 blue 1569 24 30
297881 182.880534 48.155277 0.02444 8.99 0.24 0.00 0.94877 -9.62 blue 3753 19 22
425422 182.246035 31.300469 0.02338 9.70 0.44 0.00 1.23027 -10.06 blue 8586 6 16
298242 186.371876 47.273200 0.02456 10.72 2.22 0.00 2.66496 -10.38 blue 7370 2 5
346457 200.376946 11.413037 0.02288 8.51 0.12 0.00 0.80748 -9.44 blue -99 -99 -99
393622 210.985584 35.806300 0.02606 9.77 0.00 1.00 1.26128 -12.86 red 2727 32 45
415758 155.942092 37.110639 0.02606 8.69 0.19 0.00 0.85557 -9.41 blue 1799 11 25
675891 202.697352 11.200764 0.02175 10.84 0.64 0.00 3.30344 -11.04 red 11001 24 46
346851 202.207924 11.336767 0.02218 9.35 0.19 0.00 1.07823 -10.07 blue 11001 24 46
346868 202.314345 11.203164 0.02336 10.52 0.15 0.00 2.01332 -11.34 red 11001 24 46
346595 200.443301 12.794390 0.02546 9.81 0.68 0.00 1.28606 -9.98 blue 10089 3 10
346650 201.132204 11.770334 0.02307 9.34 0.11 0.00 1.07315 -10.30 blue 11211 3 9
388778 214.696575 6.746878 0.02489 8.76 0.05 0.00 0.87745 -10.06 blue 5783 36 56
346997 202.126777 13.107824 0.02457 9.90 0.61 0.00 1.33714 -10.12 blue 13466 2 5
694123 203.123557 12.817430 0.02508 10.11 2.29 0.00 1.47650 -9.75 blue 3192 7 16
347103 202.977021 11.806561 0.02330 9.03 0.08 0.00 0.96225 -10.14 blue 11001 24 46
346998 202.291812 12.768928 0.02346 9.31 28209196225718.14 -99.00 1.06116 4.14 blue 11001 24 46
389050 214.448491 7.576971 0.02469 9.53 0.18 0.00 1.14767 -10.27 blue 5783 36 56
416265 156.210076 32.028370 0.02346 10.33 0.60 0.00 1.69428 -10.55 red 1472 10 13
647298 124.006119 58.334137 0.02527 10.32 0.11 0.00 1.68325 -11.29 red 297 29 43
426085 195.024627 33.994073 0.02752 10.12 0.00 1.00 1.48759 -12.83 red 10943 4 4
347057 202.353986 11.781467 0.02340 10.74 0.02 1.00 2.74421 -12.36 red 11001 24 46
280395 239.128870 28.437368 0.02140 9.64 0.73 0.00 1.20104 -9.77 blue 7707 7 9
360354 145.398165 12.199044 0.02212 9.47 0.33 0.00 1.12379 -9.95 blue 9419 2 9
360355 145.575322 12.216780 0.02282 9.47 0.49 0.00 1.12614 -9.78 blue 9419 2 9
347431 205.508119 12.697417 0.02578 9.01 0.14 0.00 0.95529 -9.87 blue 3192 7 16
531526 135.669912 10.841458 0.01943 10.17 0.02 1.00 1.53447 -11.99 red 403 16 25
426402 162.543900 38.164618 0.02583 10.43 0.01 1.00 1.83734 -12.51 red 1714 44 50
347863 209.256321 10.471387 0.02217 8.92 0.30 0.00 0.92618 -9.44 blue 8506 7 10
388298 212.258077 7.139909 0.01986 9.44 0.21 0.00 1.11600 -10.13 blue 2904 8 13
284797 241.667430 30.099053 0.02190 11.03 2.68 0.00 4.78360 -10.60 red 7707 7 9
348411 211.095633 11.735794 0.02001 10.44 0.09 0.00 1.84860 -11.47 red 4542 3 5
388316 212.016700 7.327611 0.02383 10.13 0.79 0.00 1.49746 -10.23 blue 9884 6 13
679607 211.634439 12.711948 0.02205 9.82 2.93 0.00 1.29241 -9.35 blue 8203 4 8
426895 198.107738 28.537706 0.02124 10.29 0.01 1.00 1.65499 -12.26 red 6616 4 4
360808 149.270817 13.306971 0.01930 8.41 0.00 1.00 0.78326 -10.81 red 6618 3 5
348703 211.180332 14.280432 0.02390 10.29 1.70 0.00 1.64286 -10.06 blue 2193 21 29
495730 153.679862 24.706795 0.02150 9.59 0.40 0.00 1.17963 -9.99 blue -99 -99 -99
426938 197.499538 28.815123 0.02555 10.85 29932510811064.45 -99.00 3.32887 2.63 blue 6681 7 9
314016 243.187838 28.314198 0.02408 9.34 0.29 0.00 1.07156 -9.88 blue 2674 10 12
314026 243.118279 28.063706 0.02496 9.22 0.66 0.00 1.02699 -9.40 blue 2674 10 12
611510 197.945973 31.707614 0.02111 9.35 1.97 0.00 1.07977 -9.06 blue -99 -99 -99
348875 213.561987 9.987011 0.02420 8.95 0.03 0.00 0.93711 -10.49 blue 5783 36 56
367326 180.804338 15.451228 0.02382 9.15 0.32 0.00 1.00406 -9.64 blue 12280 4 4
348900 213.457980 10.539354 0.02488 9.95 49330823722898.44 -99.00 1.36469 3.75 blue 10527 32 49
93412 211.490095 63.062430 0.02232 9.41 0.01 1.00 1.10225 -11.35 red 2369 7 10
631586 215.175184 5.485899 0.02703 10.39 3.06 0.00 1.77035 -9.91 blue 14178 2 2
388917 215.143784 6.229532 0.02567 10.00 0.07 0.00 1.39685 -11.15 red 5783 36 56
289539 150.602498 38.129332 0.02250 10.08 0.16 0.00 1.46043 -10.87 red 1530 11 18
533213 146.323838 16.718198 0.02017 9.25 0.00 1.00 1.04170 -11.79 red 4041 11 13
300321 196.445851 41.775032 0.02430 9.77 1.01 0.00 1.26593 -9.77 blue 1732 3 5
389046 214.524866 7.540756 0.02344 9.43 0.00 1.00 1.10825 -12.74 red 5783 36 56
349417 212.857967 14.131619 0.02532 9.17 0.23 0.00 1.00804 -9.80 blue 8992 4 7
427512 196.074689 29.029551 0.02277 10.39 0.07 0.00 1.76819 -11.52 red 13167 7 26
427618 194.703955 28.540004 0.02097 9.19 16231676483653.56 -99.00 1.01857 4.02 blue 11804 234 429
348882 213.576060 10.677535 0.02402 9.39 0.45 0.00 1.09345 -9.74 blue 10527 32 49
673203 196.637236 29.365990 0.02434 9.45 0.22 0.00 1.11760 -10.10 blue 13167 7 26
679932 212.577904 5.575964 0.01971 9.60 0.27 0.00 1.18303 -10.16 blue 2904 8 13
289873 152.860238 38.447031 0.02193 10.11 -15655522396206.96 -99.00 1.48485 nan blue 1530 11 18
289950 153.633889 38.793649 0.02481 9.78 0.00 1.00 1.27099 -12.92 red 1530 11 18
388204 210.735078 6.779052 0.02420 10.03 1.26 0.00 1.41820 -9.93 blue 9884 6 13
387303 235.759427 6.629722 0.02592 9.19 0.13 0.00 1.01572 -10.07 blue 10866 7 7
349320 214.054027 13.127103 0.02623 9.34 0.64 0.00 1.07244 -9.54 blue 10034 2 2
378117 199.256683 6.357062 0.02361 10.84 1.43 0.00 3.28318 -10.68 red 5734 6 8
290644 156.792422 42.869318 0.02565 10.52 0.01 1.00 2.00358 -12.64 red 4281 5 8
534942 153.251000 15.840764 0.02619 9.48 1.92 0.00 1.12715 -9.20 blue 3451 7 14
378212 198.475712 6.960845 0.02100 10.64 0.85 0.00 2.32979 -10.71 red 5925 7 12
290797 158.845384 44.765793 0.02546 9.43 0.02 0.00 1.10753 -11.15 red 4408 11 14
349669 214.200072 10.728397 0.02174 9.04 0.01 0.00 0.96567 -11.05 red 10527 32 49
315965 123.768534 25.608685 0.02079 10.46 0.01 1.00 1.88295 -12.61 red 13935 2 2
349735 215.094859 11.384413 0.02587 9.84 0.50 0.00 1.30234 -10.15 blue 10527 32 49
389040 214.472286 7.408758 0.02526 10.23 0.11 0.00 1.58545 -11.20 red 5783 36 56
350650 218.576050 11.982613 0.02614 9.41 0.38 0.00 1.10089 -9.83 blue 3107 10 10
302120 202.295667 40.095764 0.02713 10.20 1.12 0.00 1.55615 -10.15 blue 1042 8 14
350695 217.846852 12.231477 0.02639 9.16 0.36 0.00 1.00568 -9.61 blue 8992 4 7
316332 127.929010 26.399811 0.02417 9.01 0.01 1.00 0.95444 -11.21 red 11734 4 7
389074 214.638201 7.286781 0.02573 10.11 0.39 0.00 1.47460 -10.51 red 5783 36 56
369284 190.957649 15.552112 0.02175 8.07 0.10 0.00 0.69838 -9.06 blue -99 -99 -99
685627 234.544383 4.780119 0.02291 10.29 3.19 0.00 1.65203 -9.79 blue 5906 5 7
388543 212.115103 6.432356 0.02539 9.27 0.50 0.00 1.04664 -9.57 blue 9884 6 13
379168 202.567727 7.224837 0.02273 9.23 0.00 0.00 1.03219 -12.46 red 7814 32 50
291414 158.765734 44.720565 0.02566 9.46 0.04 0.00 1.11752 -10.82 red 4408 11 14
379182 202.821343 9.353471 0.02313 8.83 0.04 0.00 0.90037 -10.20 blue 7814 32 50
316881 131.204734 28.314885 0.02052 9.41 0.00 1.00 1.10202 -12.06 red 4705 15 22
389106 214.977774 6.812518 0.02460 9.32 0.00 1.00 1.06322 -12.25 red 5783 36 56
369821 197.225802 13.457051 0.02545 8.79 0.32 0.00 0.88526 -9.29 blue 5061 10 16
350713 218.016249 12.825260 0.02572 8.91 0.13 0.00 0.92369 -9.82 blue 3107 10 10
389216 217.798717 5.307326 0.02745 10.50 1.68 0.00 1.95255 -10.27 blue 14659 2 2
350804 219.315048 12.869376 0.02675 9.22 0.20 0.00 1.02794 -9.92 blue 9744 4 4
536817 157.820894 15.403985 0.02035 9.18 0.12 0.00 1.01395 -10.09 blue 13983 4 4
379735 203.059441 7.888593 0.02454 9.00 0.09 0.00 0.95234 -10.05 blue 7814 32 50
430635 194.208566 39.958687 0.02583 10.34 0.01 1.00 1.70585 -12.36 red 8111 5 6
430734 194.350477 40.289831 0.02682 9.83 0.00 1.00 1.29183 -12.19 red 8111 5 6
230843 119.777408 25.426654 0.02605 9.51 0.05 1.00 1.13940 -10.81 red 6887 16 18
419953 164.265595 33.300616 0.02301 9.92 0.01 1.00 1.35136 -12.19 red 3349 4 7
379775 203.106210 7.331844 0.02335 9.52 0.00 1.00 1.14630 -12.70 red 7814 32 50
379776 203.248045 7.190894 0.02193 8.95 25212845961365.12 -99.00 0.93596 4.45 blue 7814 32 50
231172 123.927222 27.708811 0.02753 9.15 0.18 0.00 1.00022 -9.90 blue 3522 15 37
379802 203.832995 7.468755 0.02390 10.05 0.94 0.00 1.43609 -10.08 blue 5734 6 8
537040 160.260449 18.005715 0.02065 8.42 0.01 0.00 0.78553 -10.26 blue -99 -99 -99
