NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
421266 164.267549 39.162771 0.03012 9.73 0.03 1.00 0.18600 -11.26 red
389822 219.456718 6.748460 0.02894 10.20 1.87 0.00 0.23300 -9.93 blue
445716 168.917983 36.652931 0.02551 10.19 0.70 0.00 0.23163 -10.34 blue
518142 171.922255 23.239743 0.02149 9.14 0.75 0.00 0.15020 -9.26 blue
518250 170.780992 23.937891 0.01496 8.04 0.00 1.00 0.10442 -10.50 blue
687899 259.759719 32.270401 0.01520 9.34 0.00 1.00 0.16144 -12.73 red
558781 211.239367 19.375885 0.02943 9.49 0.25 0.00 0.16977 -10.10 blue
445856 170.500173 35.716894 0.02552 9.53 0.08 0.00 0.17257 -10.62 red
510402 139.439592 17.508190 0.03004 9.59 0.00 0.00 0.17581 -13.68 red
570706 223.444727 20.115965 0.03096 10.69 2.17 0.00 0.37462 -10.35 blue
445972 201.602535 32.417849 0.01608 9.12 0.13 0.00 0.14926 -10.01 blue
543412 189.225562 21.328941 0.03158 9.89 0.97 0.00 0.19891 -9.90 blue
520456 172.764030 17.933816 0.01911 8.78 0.24 0.00 0.13291 -9.40 blue
534790 151.360570 16.017401 0.02592 8.98 0.07 1.00 0.14169 -10.15 blue
510459 138.496927 16.818791 0.02746 9.59 0.00 1.00 0.17616 -11.98 red
545561 201.975576 18.255144 0.02186 9.01 0.13 0.00 0.14371 -9.89 blue
390010 220.976255 5.737044 0.02686 9.77 0.46 0.00 0.18939 -10.11 blue
570827 225.090730 20.505558 0.01672 9.59 0.01 1.00 0.17744 -11.42 red
534874 152.470547 14.729837 0.03046 9.86 0.99 0.00 0.19655 -9.87 blue
545714 205.843483 17.958397 0.02811 9.73 0.62 0.00 0.18648 -9.94 blue
455253 219.261514 28.774043 0.03208 10.51 0.30 0.00 0.29663 -11.04 red
533197 145.092270 16.114700 0.02665 9.44 0.52 0.00 0.16670 -9.73 blue
464000 231.621437 23.384450 0.01694 9.15 0.65 0.00 0.15081 -9.33 blue
495723 153.886468 24.723816 0.02091 9.30 1.56 0.00 0.15902 -9.11 blue
450853 214.023541 32.130928 0.02803 10.28 1.83 0.00 0.24504 -10.02 blue
571072 226.172105 19.505520 0.01635 9.15 0.38 0.00 0.15127 -9.57 blue
520832 172.612894 21.660181 0.01543 8.04 0.00 0.00 0.10413 -11.42 red
432780 206.746993 35.305693 0.01652 9.45 1.07 0.00 0.16784 -9.42 blue
535444 153.114343 14.039734 0.02995 9.12 0.15 0.00 0.14833 -9.94 blue
464086 232.756990 22.873312 0.02367 9.68 0.58 0.00 0.18267 -9.92 blue
520964 174.478852 21.985493 0.02995 10.48 3.67 0.00 0.28816 -9.92 blue
676539 204.700320 18.958333 0.02717 10.20 2.66 0.00 0.23244 -9.77 blue
520977 174.953625 22.411924 0.03100 8.90 0.35 0.00 0.13764 -9.36 blue
520984 174.777592 22.021189 0.02143 8.74 0.32 0.00 0.13079 -9.23 blue
496051 153.829660 28.459930 0.02094 10.30 0.96 0.00 0.24878 -10.31 blue
432872 207.702530 35.457144 0.02643 10.01 3.52 0.00 0.21073 -9.46 blue
390448 223.131733 6.239242 0.02782 9.28 0.29 0.00 0.15739 -9.82 blue
533399 146.195810 14.896053 0.02679 9.78 2.39 0.00 0.19037 -9.41 blue
455786 220.228538 24.031546 0.03033 9.83 1.78 0.00 0.19406 -9.58 blue
546193 180.021963 21.646941 0.02136 9.69 0.02 1.00 0.18357 -11.34 red
546259 180.463127 23.306837 0.01820 8.42 0.06 0.00 0.11777 -9.67 blue
676277 203.805596 34.677437 0.02639 11.12 3.57 0.00 0.86039 -10.57 red
677449 206.769038 24.996483 0.02914 10.35 2.92 0.00 0.25737 -9.89 blue
432966 196.516887 31.469988 0.01679 8.69 0.05 0.00 0.12930 -9.97 blue
432975 195.987645 31.613041 0.02355 8.77 0.20 0.00 0.13208 -9.48 blue
422642 203.505446 34.734802 0.02413 10.09 0.00 1.00 0.21924 -12.51 red
546642 182.284868 22.696831 0.02291 9.42 0.58 0.00 0.16545 -9.65 blue
422793 194.522310 31.013981 0.02538 8.81 0.13 0.00 0.13355 -9.70 blue
546749 184.746043 21.305899 0.02918 9.97 1.97 0.00 0.20671 -9.68 blue
521391 175.708703 19.272102 0.01753 8.86 0.06 0.00 0.13659 -10.09 blue
496454 155.091468 24.547521 0.01568 8.56 0.09 0.00 0.12370 -9.62 blue
533925 149.441879 13.754449 0.02403 9.79 0.00 1.00 0.19112 -12.39 red
581453 222.677977 -1.726422 0.02644 10.05 0.69 0.00 0.21434 -10.21 blue
433135 196.914146 32.236917 0.02632 9.06 0.30 0.00 0.14555 -9.57 blue
521405 175.564689 19.069908 0.02408 9.49 0.01 1.00 0.17012 -11.65 red
536235 154.885808 16.001068 0.02767 8.91 0.15 0.00 0.13843 -9.73 blue
623600 149.530326 13.780011 0.02493 9.59 3.19 0.00 0.17667 -9.09 blue
546756 184.868034 21.573794 0.03199 9.78 0.00 1.00 0.18925 -12.75 red
581608 208.377985 -1.050530 0.02338 10.17 1.58 0.00 0.22902 -9.97 blue
521527 175.103752 19.963361 0.02246 9.89 0.52 0.00 0.19953 -10.18 blue
433200 169.005184 36.275811 0.02515 9.04 0.19 0.00 0.14482 -9.77 blue
423124 181.910330 40.422400 0.02343 8.47 0.08 0.00 0.11961 -9.58 blue
521556 175.278228 20.508515 0.02405 9.10 0.07 0.00 0.14795 -10.27 blue
451606 215.231497 23.883221 0.01548 8.38 0.00 1.00 0.11675 -11.93 red
534140 149.492534 14.919507 0.03028 9.32 0.00 1.00 0.15905 -11.99 red
423181 182.361306 40.831827 0.02323 10.30 2.69 0.00 0.24889 -9.87 blue
447762 208.342803 29.992960 0.02173 8.72 0.20 0.00 0.12994 -9.42 blue
391478 229.290767 4.877743 0.02624 9.99 0.87 0.00 0.20890 -10.05 blue
519439 172.253103 22.986230 0.03216 9.74 111368964957208.50 -99.00 0.18685 4.30 blue
465081 235.647930 23.670067 0.02249 10.92 0.82 0.00 0.57745 -11.01 red
519447 172.315196 22.513879 0.03217 9.30 0.30 0.00 0.15765 -9.82 blue
521660 176.438894 19.691798 0.02053 9.23 0.00 1.00 0.15491 -11.85 red
521799 175.441140 21.508319 0.02263 9.90 0.62 0.00 0.20041 -10.11 blue
521894 174.623783 23.099274 0.02325 9.36 0.45 0.00 0.16188 -9.71 blue
519555 173.425130 23.412725 0.02380 10.63 2.82 0.00 0.34555 -10.18 blue
451773 212.957659 25.546892 0.03080 9.28 0.11 0.00 0.15699 -10.26 blue
511919 160.621782 18.609997 0.03089 10.36 1.34 0.00 0.25823 -10.23 blue
655826 162.706924 15.329684 0.02136 9.82 1.30 0.00 0.19351 -9.70 blue
534643 151.638673 14.433530 0.02994 10.46 0.61 0.00 0.28062 -10.67 red
521927 174.322284 22.089426 0.03208 9.54 0.11 0.00 0.17250 -10.49 blue
433749 195.380694 36.985066 0.01640 8.63 0.00 1.00 0.12657 -11.53 red
519811 173.008364 25.623214 0.03239 10.30 0.76 0.00 0.24793 -10.42 blue
545341 201.695915 19.983508 0.02387 9.26 0.88 0.00 0.15652 -9.32 blue
522011 175.746540 22.657815 0.02337 9.00 0.66 0.00 0.14285 -9.18 blue
497191 157.816316 25.860603 0.02067 9.86 0.83 0.00 0.19705 -9.94 blue
522147 175.513263 16.776230 0.02157 9.24 0.00 1.00 0.15531 -12.64 red
541278 203.180696 18.176315 0.02270 10.62 0.03 1.00 0.34055 -12.17 red
522200 174.811959 17.143640 0.02121 10.61 0.69 0.00 0.33722 -10.77 red
522326 176.128080 17.626344 0.02240 9.80 0.03 1.00 0.19247 -11.36 red
573174 163.479119 62.489158 0.01594 8.77 0.00 1.00 0.13263 -11.24 red
546111 180.391628 21.008117 0.02250 8.55 0.01 1.00 0.12280 -10.54 red
424253 185.224809 34.526666 0.03275 9.47 0.01 1.00 0.16770 -11.34 red
434419 208.428296 37.485105 0.02426 9.05 0.01 0.00 0.14516 -10.90 red
546121 180.622247 21.536953 0.03064 9.95 0.00 1.00 0.20406 -12.56 red
589398 117.325283 28.473487 0.01609 9.86 0.41 0.00 0.19752 -10.25 blue
522629 175.795682 20.029705 0.02348 9.93 0.06 0.00 0.20352 -11.13 red
448726 208.905590 24.876970 0.03038 9.71 0.50 0.00 0.18411 -10.01 blue
522638 176.696584 20.675401 0.02338 11.19 6.11 0.00 0.98114 -10.40 blue
448749 209.044183 24.493824 0.02793 10.36 2.70 0.00 0.25857 -9.93 blue
466058 235.788913 18.132232 0.01491 9.25 0.08 1.00 0.15658 -10.33 blue
589655 126.859992 23.568775 0.01844 10.24 -1341353316222597.25 -99.00 0.23930 nan blue
434773 167.062095 36.131425 0.02787 9.52 0.37 0.00 0.17122 -9.95 blue
573691 163.136601 8.834288 0.02185 9.04 0.01 1.00 0.14501 -11.13 red
537563 182.203728 17.172172 0.02247 8.74 0.45 0.00 0.13067 -9.08 blue
453419 218.458447 29.569078 0.02152 8.35 0.11 1.00 0.11489 -9.32 blue
434843 178.425088 35.169052 0.02192 9.78 1.93 0.00 0.19055 -9.49 blue
535313 154.512567 14.283402 0.03078 8.96 0.21 0.00 0.14055 -9.64 blue
546502 182.237775 21.888717 0.02443 9.40 0.52 0.00 0.16447 -9.68 blue
457944 224.137615 24.958667 0.03264 10.33 0.52 0.00 0.25291 -10.62 red
537714 180.210567 17.655472 0.02286 9.05 0.69 0.00 0.14523 -9.21 blue
434974 176.945011 36.437646 0.03080 10.16 3.32 0.00 0.22770 -9.64 blue
573934 163.733799 9.274810 0.03220 8.71 0.24 0.00 0.12882 -9.32 blue
537806 181.855409 17.955278 0.02537 8.60 0.15 0.00 0.12461 -9.42 blue
466610 235.850412 22.541892 0.02424 8.98 0.11 0.00 0.14194 -9.95 blue
535570 153.593544 15.532480 0.02952 9.49 0.16 0.00 0.16966 -10.28 blue
535599 153.578294 15.789091 0.02868 9.58 0.79 0.00 0.17548 -9.68 blue
573989 162.829840 8.355423 0.02159 9.34 0.04 0.00 0.16105 -10.77 red
520904 173.723305 22.746229 0.03079 8.96 0.87 0.00 0.14049 -9.03 blue
466814 238.126969 23.127390 0.01483 8.20 0.06 0.00 0.11005 -9.41 blue
548768 200.181900 21.292725 0.03096 10.28 0.09 0.00 0.24398 -11.33 red
520997 175.078596 22.407055 0.02279 9.27 0.34 0.00 0.15697 -9.74 blue
453982 216.962088 28.512199 0.01491 8.92 0.10 0.00 0.13961 -9.90 blue
681905 218.470510 28.402070 0.03149 10.57 2.48 0.00 0.31630 -10.18 blue
425034 201.602679 29.684109 0.02361 8.75 0.03 0.00 0.13110 -10.27 blue
660658 172.538723 38.620461 0.02110 10.22 3.31 0.00 0.23606 -9.70 blue
538271 183.995270 17.629648 0.02247 8.96 0.15 0.00 0.14104 -9.78 blue
513513 164.191175 17.238262 0.03241 10.64 1.03 0.00 0.34933 -10.63 red
521272 175.492768 25.738436 0.03105 9.78 0.00 1.00 0.18955 -12.23 red
513525 164.210086 16.945083 0.03176 9.17 0.45 0.00 0.15105 -9.52 blue
523808 179.382683 21.862767 0.02238 9.15 0.00 1.00 0.15062 -12.08 red
521491 174.143057 20.364233 0.02092 9.34 0.56 0.00 0.16126 -9.60 blue
561721 227.045284 16.090752 0.02444 9.14 0.00 1.00 0.15000 -12.04 red
535844 153.913408 16.780703 0.02693 9.74 0.13 0.00 0.18710 -10.63 red
393786 213.150558 34.312251 0.02631 9.65 0.32 0.00 0.18067 -10.15 blue
454506 218.360397 25.654730 0.01614 9.14 0.14 0.00 0.15050 -10.01 blue
393919 215.524363 33.058171 0.02921 9.06 0.01 1.00 0.14520 -11.26 red
524056 178.991763 22.638999 0.02184 9.22 0.19 0.00 0.15420 -9.93 blue
549332 204.893794 20.880420 0.03270 10.11 0.14 0.00 0.22050 -10.95 red
467809 238.292174 20.026168 0.02744 9.24 0.12 0.00 0.15498 -10.17 blue
535999 155.904918 18.099828 0.02789 9.31 0.01 1.00 0.15903 -11.61 red
562159 231.339276 13.730348 0.02233 9.99 2.71 0.00 0.20873 -9.55 blue
521597 175.995670 20.077019 0.02455 10.67 4.00 0.00 0.36462 -10.07 blue
394055 215.731798 34.321268 0.02462 8.75 0.11 0.00 0.13117 -9.71 blue
467913 239.140328 20.052361 0.03208 11.13 310604909645798.50 -99.00 0.86282 3.37 blue
521650 175.949193 20.363257 0.02236 9.65 0.52 0.00 0.18112 -9.94 blue
562190 230.869520 14.140631 0.03045 10.40 1.35 0.00 0.26736 -10.27 blue
547724 190.329248 21.672490 0.02153 9.10 0.13 0.00 0.14790 -9.99 blue
524296 178.421866 23.382222 0.02153 10.72 4.15 0.00 0.39901 -10.10 blue
514024 164.984010 17.568558 0.02918 8.82 0.32 0.00 0.13406 -9.32 blue
425680 204.543878 38.665612 0.02013 9.92 0.02 1.00 0.20257 -11.57 red
521889 174.183811 22.992021 0.02341 10.59 0.62 0.00 0.32869 -10.80 red
425703 203.669052 38.285384 0.02595 9.20 0.02 1.00 0.15315 -10.87 red
468690 240.409555 16.611150 0.01552 8.85 0.21 0.00 0.13648 -9.53 blue
455280 219.404030 27.746079 0.03145 9.47 0.47 0.00 0.16787 -9.80 blue
536604 155.888167 18.111424 0.02738 10.80 0.03 1.00 0.45485 -12.30 red
425901 205.153919 38.980840 0.02676 9.03 0.37 0.00 0.14397 -9.46 blue
514537 164.920583 24.713951 0.03257 10.33 1.49 0.00 0.25262 -10.16 blue
514707 166.095347 16.106676 0.02185 8.67 0.04 0.00 0.12787 -10.04 blue
455416 220.021757 29.068785 0.02735 9.17 0.23 0.00 0.15119 -9.81 blue
539174 190.157305 17.135156 0.02585 8.72 0.11 0.00 0.12954 -9.69 blue
575660 228.562619 1.272845 0.02812 9.42 0.51 0.00 0.16507 -9.71 blue
425968 195.924597 33.159446 0.02396 8.71 0.05 1.00 0.12966 -9.99 blue
563050 208.091495 21.564074 0.02720 10.03 0.00 1.00 0.21236 -12.62 red
550308 183.841912 23.993696 0.02501 10.33 0.15 0.00 0.25396 -11.16 red
426125 195.607943 33.692332 0.02617 9.17 0.27 0.00 0.15133 -9.74 blue
426145 195.946507 34.683287 0.01545 8.13 0.07 0.00 0.10756 -9.29 blue
394684 222.190591 31.687042 0.03222 9.54 0.16 0.00 0.17268 -10.34 blue
550309 183.906534 23.981852 0.02235 11.12 1.27 0.00 0.85706 -11.02 red
451050 212.022317 29.681481 0.02745 9.22 0.10 0.00 0.15382 -10.20 blue
548422 199.174700 21.979787 0.02328 10.62 4.32 0.00 0.33888 -9.98 blue
522452 177.048902 19.157074 0.02064 9.59 0.00 1.00 0.17694 -12.78 red
514802 164.817591 16.318372 0.03259 9.77 0.87 0.00 0.18860 -9.83 blue
550419 182.969989 25.443106 0.02269 9.82 0.30 0.00 0.19379 -10.34 blue
522633 176.659502 21.088893 0.02259 9.47 0.05 0.00 0.16899 -10.79 red
548504 197.996856 20.793576 0.02248 10.61 1.35 0.00 0.33586 -10.48 blue
437039 132.232457 22.746963 0.02759 9.49 0.98 0.00 0.16993 -9.50 blue
563245 209.169450 20.171372 0.02754 9.95 0.10 1.00 0.20443 -10.94 red
537014 158.988328 16.068015 0.03072 9.86 0.45 0.00 0.19611 -10.21 blue
593299 223.051719 4.510512 0.02765 10.69 0.26 0.00 0.37500 -11.28 red
683516 222.710980 5.119686 0.02820 10.86 -3407124971659647.00 -99.00 0.50819 nan blue
550657 185.326095 24.712629 0.02442 9.21 0.00 1.00 0.15362 -11.65 red
657627 166.511378 20.715876 0.03108 10.29 5.08 0.00 0.24518 -9.58 blue
522922 175.785635 24.004598 0.02269 9.80 0.56 0.00 0.19210 -10.05 blue
469683 241.175905 17.683665 0.03243 10.20 0.01 1.00 0.23234 -12.29 red
515307 165.662860 22.201787 0.02333 8.95 0.28 0.00 0.14055 -9.50 blue
456345 219.965236 22.938894 0.02050 8.94 0.15 0.00 0.13996 -9.77 blue
469780 239.825994 17.196888 0.01582 8.44 0.18 0.00 0.11901 -9.18 blue
469820 240.248107 18.768164 0.01520 8.55 0.09 0.00 0.12342 -9.60 blue
523199 177.054409 21.494510 0.02443 8.90 0.06 0.00 0.13803 -10.10 blue
469352 243.992227 15.156041 0.02988 9.83 0.04 1.00 0.19350 -11.28 red
427019 196.065869 28.545352 0.02786 9.19 0.08 0.00 0.15241 -10.27 blue
499646 143.742008 18.908570 0.02741 9.53 0.06 1.00 0.17254 -10.76 red
437565 139.570789 26.468289 0.02529 9.79 0.00 1.00 0.19142 -12.19 red
523279 176.021221 21.260151 0.02627 8.74 0.11 0.00 0.13066 -9.68 blue
427037 196.042617 29.015429 0.02210 9.96 0.05 0.00 0.20633 -11.31 red
551111 188.755349 25.779744 0.02949 10.29 1.10 0.00 0.24644 -10.25 blue
683120 221.482994 28.525535 0.03084 10.27 3.66 0.00 0.24258 -9.71 blue
523316 176.099893 22.424165 0.03099 9.17 0.43 0.00 0.15095 -9.54 blue
633275 244.169415 14.649219 0.03039 9.59 0.01 1.00 0.17568 -11.76 red
674258 198.895371 29.676095 0.02200 10.91 1.82 0.00 0.56305 -10.65 red
469575 241.148410 16.902998 0.03053 10.97 1.02 0.00 0.63216 -10.96 red
427372 187.781404 36.618890 0.02263 10.59 0.91 0.00 0.32798 -10.63 red
523652 178.408843 18.316213 0.02032 9.13 0.47 0.00 0.14942 -9.45 blue
551365 190.968531 25.291264 0.01759 8.75 0.05 0.00 0.13177 -10.01 blue
551378 191.035963 25.416182 0.01739 9.74 0.02 0.00 0.18819 -11.40 red
515732 167.043796 23.975561 0.02156 9.90 0.59 0.00 0.20104 -10.13 blue
452495 215.174533 28.437581 0.02947 8.99 0.20 0.00 0.14187 -9.69 blue
537858 183.995329 16.959491 0.02523 10.14 0.91 0.00 0.22508 -10.18 blue
523788 179.561884 21.899743 0.02063 9.35 0.07 0.00 0.16165 -10.49 blue
537928 183.085206 16.977285 0.02845 10.24 1.08 0.00 0.23909 -10.21 blue
523992 178.435399 23.126195 0.02721 10.58 0.20 0.00 0.32039 -11.27 red
427504 195.844120 28.796514 0.02634 9.28 0.01 0.00 0.15715 -11.18 red
427511 195.661423 29.075759 0.02233 9.12 23085193218823.95 1.00 0.14908 4.24 blue
549180 203.106674 22.558690 0.03135 10.33 0.00 1.00 0.25211 -12.93 red
427553 195.164802 29.019403 0.02425 10.73 2.25 0.00 0.40571 -10.38 blue
538014 182.521034 17.625186 0.02534 10.12 0.42 0.00 0.22237 -10.49 blue
500398 151.813933 21.042046 0.02883 9.51 1.13 0.00 0.17112 -9.46 blue
524025 178.680427 23.160243 0.02272 9.60 0.10 0.00 0.17748 -10.60 red
594925 257.532896 32.294166 0.02965 10.50 0.50 0.00 0.29349 -10.80 red
427724 194.612218 29.612499 0.01947 10.02 0.42 0.00 0.21208 -10.39 blue
438600 165.650664 36.825619 0.02453 10.18 1.68 0.00 0.23041 -9.95 blue
516124 168.051192 19.661179 0.02634 10.40 0.06 1.00 0.26688 -11.59 red
576992 147.258867 47.035154 0.03263 10.86 0.40 0.00 0.50493 -11.25 red
541279 203.195326 17.997279 0.02265 9.39 0.00 1.00 0.16421 -11.97 red
551732 195.959120 23.633671 0.02472 8.85 0.31 0.00 0.13553 -9.36 blue
541296 203.210707 18.151106 0.02355 10.30 0.21 0.00 0.24850 -10.97 red
549651 180.183027 24.856008 0.01555 9.44 1.44 0.00 0.16779 -9.28 blue
564853 219.443482 18.204809 0.03043 9.63 2.81 0.00 0.17859 -9.18 blue
551822 194.689978 24.233993 0.02265 9.39 0.48 0.00 0.16386 -9.70 blue
516246 167.213573 16.689694 0.02731 10.15 0.29 0.00 0.22663 -10.69 red
453161 215.746281 23.794362 0.01712 10.21 1.40 0.00 0.23609 -10.07 blue
438835 165.981397 37.508413 0.02667 10.43 0.47 0.00 0.27580 -10.77 red
550148 182.034156 25.032842 0.02268 10.09 0.00 1.00 0.22009 -12.59 red
438860 168.671412 30.374471 0.02725 9.25 0.66 0.00 0.15552 -9.43 blue
550281 184.123732 23.827695 0.02299 10.47 0.27 0.00 0.28576 -11.05 red
438891 168.669624 30.915804 0.02732 9.84 0.00 1.00 0.19498 -12.74 red
552101 197.468998 24.560458 0.02345 10.23 0.04 0.00 0.23716 -11.60 red
524460 178.957359 25.131524 0.02107 10.33 0.28 0.00 0.25373 -10.88 red
550475 184.802084 25.715052 0.02483 9.56 1.96 0.00 0.17454 -9.27 blue
541621 205.855546 16.663192 0.02656 10.01 0.30 0.00 0.21114 -10.54 red
470640 243.622874 16.617502 0.03042 9.56 0.01 1.00 0.17417 -11.61 red
471483 242.844560 20.368604 0.03068 9.69 0.11 0.00 0.18315 -10.65 red
471707 243.969141 19.174282 0.03114 8.85 0.70 0.00 0.13513 -9.00 blue
439337 197.980928 33.307033 0.02346 9.86 1.50 0.00 0.19737 -9.69 blue
541717 181.046742 19.708546 0.02212 9.33 0.00 1.00 0.16019 -11.75 red
517155 170.164339 24.189489 0.02643 9.95 1.28 0.00 0.20490 -9.84 blue
550656 185.194999 24.915595 0.02207 9.99 0.01 1.00 0.20943 -11.90 red
524681 177.311211 19.361590 0.02029 8.76 0.00 1.00 0.13189 -11.37 red
552499 200.485795 24.729057 0.02355 8.47 0.09 0.00 0.11940 -9.50 blue
524720 178.284341 20.735101 0.02253 8.47 0.00 1.00 0.11954 -11.41 red
471871 243.886204 20.118272 0.03036 9.72 1.15 0.00 0.18498 -9.66 blue
396798 233.683443 27.002142 0.03181 9.04 0.01 1.00 0.14422 -11.13 red
453914 216.582179 27.230887 0.03006 9.31 0.01 1.00 0.15878 -11.42 red
565468 220.855186 19.327368 0.01936 8.68 0.03 1.00 0.12848 -10.27 blue
541840 180.413737 21.056912 0.02262 9.18 0.03 1.00 0.15221 -10.69 red
660274 171.945385 -1.368452 0.02217 8.66 0.00 0.00 0.12757 -11.41 red
501814 144.189415 17.102111 0.02845 9.23 0.10 0.00 0.15420 -10.24 blue
501833 144.153279 17.421166 0.02776 9.41 0.18 0.00 0.16470 -10.15 blue
471097 246.382780 14.221390 0.02915 9.69 0.02 1.00 0.18337 -11.49 red
471120 246.461433 14.302055 0.02834 9.07 0.02 1.00 0.14620 -10.87 red
665801 182.380833 19.209698 0.02612 10.17 0.12 0.00 0.22911 -11.09 red
542093 181.436105 19.599073 0.02312 9.49 0.69 0.00 0.17017 -9.66 blue
472350 246.880153 15.886181 0.02901 9.54 2.13 0.00 0.17249 -9.21 blue
542155 181.240900 21.012857 0.02494 8.88 0.01 1.00 0.13718 -11.06 red
551519 192.406219 23.992121 0.03195 9.18 0.36 0.00 0.15162 -9.63 blue
542195 181.039251 20.184399 0.02542 10.35 0.30 0.00 0.25798 -10.88 red
454562 219.525143 22.362665 0.02955 10.36 0.01 1.00 0.25831 -12.50 red
397313 234.093470 26.679887 0.03234 9.75 0.01 1.00 0.18702 -11.83 red
440738 176.836855 32.922497 0.03114 9.41 0.51 0.00 0.16415 -9.70 blue
527748 241.993186 10.779592 0.01631 10.24 4.95 0.00 0.23951 -9.54 blue
440802 176.347050 33.466350 0.03238 10.20 0.88 0.00 0.23247 -10.26 blue
440848 176.107407 33.355086 0.03106 10.99 12.84 0.00 0.65988 -9.88 blue
471919 244.049634 20.612484 0.02987 10.15 2.26 0.00 0.22570 -9.79 blue
552918 204.610704 24.464315 0.02672 9.14 0.08 0.00 0.14944 -10.21 blue
540200 195.731596 16.938930 0.02246 8.74 0.26 0.00 0.13098 -9.32 blue
579803 116.649889 44.804711 0.03211 10.68 0.01 0.00 0.36712 -12.68 red
542500 183.207588 20.563190 0.02790 9.07 0.10 0.00 0.14606 -10.06 blue
440967 176.041966 33.741676 0.03167 9.09 1.34 0.00 0.14688 -8.97 blue
552973 206.658533 23.196115 0.02721 9.42 0.05 0.00 0.16559 -10.71 red
591706 160.160557 37.332662 0.02499 10.22 1.21 0.00 0.23610 -10.14 blue
463544 229.855635 25.787106 0.03232 10.92 0.57 0.00 0.56626 -11.16 red
528355 242.937030 14.159633 0.03213 10.16 0.01 1.00 0.22655 -12.44 red
542585 184.529966 20.003596 0.03062 9.03 0.11 0.00 0.14393 -9.99 blue
440974 176.105694 33.684940 0.03150 9.87 0.10 0.00 0.19681 -10.87 red
580189 117.775200 29.380545 0.02679 8.26 0.01 0.00 0.11119 -10.49 blue
398021 242.836820 22.473758 0.03278 9.63 0.39 0.00 0.17868 -10.04 blue
553128 205.326216 24.496201 0.02686 10.60 0.35 0.00 0.33170 -11.07 red
473344 167.772210 26.302270 0.02215 8.94 0.06 0.00 0.14017 -10.13 blue
540480 198.775832 16.751881 0.02254 9.02 1.37 0.00 0.14412 -8.89 blue
473462 167.897260 28.745180 0.02823 10.23 0.60 0.00 0.23699 -10.45 blue
540491 198.459092 17.076239 0.02256 10.75 4.11 0.00 0.42004 -10.14 blue
473535 167.045899 28.646219 0.02877 9.52 0.28 0.00 0.17128 -10.07 blue
552213 197.854339 24.859646 0.02370 8.97 0.47 0.00 0.14137 -9.30 blue
553144 205.709404 24.530330 0.02878 9.79 1.64 0.00 0.19050 -9.57 blue
431150 199.517150 33.855132 0.02871 9.69 0.77 0.00 0.18291 -9.80 blue
431213 198.925215 34.540504 0.03228 10.05 0.00 1.00 0.21426 -12.89 red
567220 230.578730 17.026108 0.02271 9.59 1.15 0.00 0.17654 -9.53 blue
649455 149.364370 45.238871 0.03235 10.12 0.96 0.00 0.22225 -10.14 blue
473723 169.141058 28.768492 0.02345 9.72 1.93 0.00 0.18587 -9.43 blue
398504 245.219804 21.339087 0.03138 9.86 0.74 0.00 0.19618 -9.99 blue
431356 200.198510 35.871431 0.02340 8.69 0.57 0.00 0.12865 -8.94 blue
455394 220.505830 29.159049 0.03074 9.21 0.24 0.00 0.15316 -9.82 blue
398505 245.236489 21.332301 0.03278 10.22 0.00 1.00 0.23528 -12.85 red
631850 217.767356 -0.919103 0.02533 10.45 2.67 0.00 0.27994 -10.02 blue
552923 204.556752 23.969176 0.03194 9.20 0.87 0.00 0.15254 -9.26 blue
598718 132.102176 47.289191 0.02907 10.74 3.78 0.00 0.40634 -10.16 blue
472947 165.994215 29.601530 0.02907 9.63 0.61 0.00 0.17849 -9.84 blue
677358 206.554381 23.084053 0.03002 9.67 1.85 0.00 0.18174 -9.41 blue
529221 246.585353 13.174312 0.02726 9.41 0.01 1.00 0.16472 -11.45 red
543499 190.295947 20.996100 0.02279 9.13 1.01 0.00 0.14936 -9.12 blue
519380 171.160090 22.875521 0.02149 8.69 0.17 0.00 0.12869 -9.46 blue
581684 200.153668 -2.289336 0.01931 10.71 0.94 0.00 0.39541 -10.74 red
553000 206.213470 23.021523 0.02794 10.32 0.51 0.00 0.25170 -10.61 red
598911 251.760582 40.143966 0.03019 10.38 1.53 0.00 0.26257 -10.19 blue
519415 172.177539 23.010403 0.03205 10.49 0.71 0.00 0.28814 -10.63 red
474179 168.953694 28.167593 0.02544 8.76 0.06 0.00 0.13147 -9.99 blue
519470 172.392920 21.725789 0.03262 10.39 0.02 1.00 0.26537 -12.01 red
473190 165.672538 25.007710 0.02122 10.00 282787053134344.88 -99.00 0.21046 4.45 blue
678611 209.328735 15.458414 0.01830 10.71 0.80 0.00 0.39298 -10.81 red
593147 167.562866 4.813515 0.02625 6.85 0.01 0.00 0.07008 -8.76 blue
567744 207.524292 22.837478 0.02817 9.61 0.52 0.00 0.17784 -9.90 blue
474385 169.056450 29.385251 0.02929 10.89 0.65 0.00 0.54151 -11.08 red
677596 207.148498 24.015084 0.02327 10.75 1.21 0.00 0.41918 -10.67 red
473648 167.538986 28.981340 0.03243 9.23 0.20 0.00 0.15396 -9.93 blue
541861 180.366045 20.310633 0.02353 8.97 0.33 0.00 0.14127 -9.45 blue
503478 157.741779 20.081923 0.02652 9.46 0.56 0.00 0.16772 -9.71 blue
