x y z rvir redshift log_sSFR color
-0.41058 0.01130 0.45160 0.00158 0.02037 -10.41 blue
0.37277 -0.08948 0.60223 0.00143 0.02377 -10.86 blue
-0.50093 0.02403 0.57627 0.00096 0.02540 -9.69 blue
0.41054 -0.08132 0.68033 0.00141 0.02654 -10.33 blue
-0.17256 -0.02071 0.71076 0.00136 0.02435 -10.34 blue
-0.29121 0.00280 0.73770 0.00227 0.02635 -10.22 blue
-0.62300 0.02192 0.52007 0.00321 0.02696 -12.59 red
-0.58148 0.36642 0.46296 0.00151 0.02751 -10.96 blue
0.27695 -0.07550 0.52931 0.00124 0.02010 -9.97 blue
-0.63646 0.02178 0.52756 0.00101 0.02746 -10.91 blue
0.04121 -0.04534 0.63505 0.00242 0.02128 nan blue
0.25542 -0.18852 0.74091 0.00123 0.02677 -11.36 blue
0.32439 -0.05627 0.75182 0.00109 0.02725 -10.04 blue
-0.05028 -0.24302 0.65373 0.00093 0.02329 -9.87 blue
-0.05729 -0.20408 0.60396 0.00129 0.02135 -9.33 blue
-0.16340 0.09610 0.76249 0.00147 0.02611 -10.54 blue
0.06781 0.01294 0.68134 0.00159 0.02281 nan blue
0.36679 0.49247 0.48861 0.00047 0.02608 -10.81 blue
0.09853 -0.02854 0.63759 0.00152 0.02153 -9.75 blue
0.24722 -0.19222 0.74993 0.00141 0.02699 -9.66 blue
0.01862 -0.08741 0.69240 0.00121 0.02325 -9.68 blue
0.21686 -0.17121 0.61208 0.00162 0.02238 4.14 blue
0.00301 -0.08302 0.75249 0.00094 0.02518 -9.38 blue
0.38237 -0.08106 0.73093 0.00425 0.02752 nan blue
-0.00741 -0.07927 0.63901 0.00123 0.02147 -10.18 blue
-0.12485 0.37431 0.72776 0.00141 0.02748 nan blue
-0.06337 -0.07683 0.70023 0.00132 0.02355 -11.85 red
-0.48158 -0.15401 0.36697 0.00086 0.02084 -9.51 blue
0.30009 0.32725 0.62442 0.00114 0.02547 -9.78 blue
0.51840 0.14200 0.59747 0.00635 0.02670 -10.21 blue
0.43090 0.13147 0.63254 0.00229 0.02581 -10.70 blue
0.17098 -0.01630 0.69374 0.00126 0.02379 nan blue
0.08860 -0.23945 0.63132 0.00122 0.02269 nan blue
0.08134 -0.05481 0.65620 0.00180 0.02212 -10.32 blue
-0.20144 -0.08394 0.68765 0.00123 0.02401 4.23 blue
-0.23954 -0.06372 0.63866 0.00079 0.02282 -9.21 blue
-0.25330 -0.07669 0.61550 0.00159 0.02233 -11.76 red
0.01089 -0.06505 0.71502 0.00446 0.02390 -10.54 blue
0.38910 0.36313 0.38868 0.00144 0.02197 nan blue
0.01385 -0.04474 0.66673 0.00103 0.02228 -10.18 blue
0.01276 -0.05566 0.72652 0.00151 0.02425 -12.12 red
0.00388 -0.05404 0.72024 0.00105 0.02404 -11.52 red
0.00765 -0.06263 0.73711 0.00100 0.02461 -11.67 red
0.03205 -0.05248 0.61541 0.00125 0.02064 -9.64 blue
-0.01290 -0.07069 0.82588 0.00096 0.02752 -8.85 blue
-0.26569 -0.26437 0.55956 0.00115 0.02244 nan blue
-0.03579 -0.04698 0.63454 0.00088 0.02126 -10.60 blue
-0.05949 -0.07514 0.69804 0.00121 0.02346 -9.91 blue
-0.15936 0.38958 0.62444 0.00347 0.02505 nan blue
-0.46801 -0.23905 0.45375 0.00178 0.02313 -9.97 blue
-0.24404 -0.06761 0.65723 0.00103 0.02345 -9.60 blue
-0.23604 -0.06168 0.63585 0.00194 0.02269 3.87 blue
0.11358 -0.27359 0.52505 0.00078 0.02012 -8.55 blue
-0.02079 -0.04027 0.72841 0.00210 0.02429 3.54 blue
-0.00538 -0.04023 0.72250 0.00103 0.02408 -9.76 blue
0.10581 0.01768 0.68844 0.00079 0.02320 nan blue
0.05944 -0.05232 0.62354 0.00162 0.02097 -11.32 blue
0.04472 -0.04586 0.69952 0.00163 0.02339 -11.45 blue
-0.08834 0.05908 0.67964 0.00121 0.02292 nan blue
-0.06405 -0.01970 0.68828 0.00097 0.02303 -9.72 blue
-0.07880 -0.01493 0.61515 0.00081 0.02070 -9.61 blue
-0.01327 0.18633 0.66537 0.00164 0.02302 nan blue
-0.10105 -0.02306 0.69405 0.00123 0.02337 -9.17 blue
0.13047 0.31922 0.64611 0.00157 0.02437 -10.17 blue
-0.17496 -0.03197 0.63706 0.00075 0.02205 -8.61 blue
0.50921 0.14389 0.38145 0.00155 0.02175 -9.70 blue
-0.30739 -0.01284 0.73042 0.00089 0.02634 -9.65 blue
0.50303 0.07260 0.40488 0.00163 0.02167 -10.59 blue
-0.01886 0.00297 0.68022 0.00132 0.02267 -10.44 blue
-0.02335 -0.01157 0.68579 0.00167 0.02286 3.62 blue
-0.02483 0.00876 0.64054 0.00106 0.02138 -9.38 blue
-0.05159 -0.00815 0.69071 0.00093 0.02307 -9.02 blue
-0.03900 0.01239 0.65951 0.00086 0.02203 -10.44 blue
0.29746 -0.24298 0.73536 0.00187 0.02754 -10.11 blue
0.05399 -0.04851 0.78358 0.00716 0.02615 -10.73 blue
-0.15930 -0.00025 0.62811 0.00092 0.02161 -9.84 blue
-0.18062 0.00805 0.68636 0.00140 0.02363 -10.05 blue
0.08369 -0.27671 0.66055 0.00070 0.02400 -9.77 blue
-0.31616 0.01232 0.77350 0.00175 0.02774 -12.06 red
-0.26611 -0.07428 0.60708 0.00099 0.02223 -9.03 blue
-0.31393 -0.07198 0.69065 0.00130 0.02534 -12.00 red
0.15997 -0.13767 0.70929 0.00146 0.02462 -10.15 blue
-0.06708 -0.20588 0.72514 0.00177 0.02517 -10.90 blue
-0.32422 -0.07897 0.58509 0.00101 0.02245 -10.25 blue
-0.18929 -0.03793 0.63811 0.00188 0.02222 -10.06 blue
-0.41916 -0.04161 0.47000 0.00098 0.02105 -11.07 blue
-0.59272 0.43785 0.38140 0.00111 0.02755 -9.46 blue
-0.48858 -0.04595 0.45394 0.00108 0.02228 -10.23 blue
-0.48265 -0.05228 0.40180 0.00074 0.02102 -8.86 blue
0.07558 0.01681 0.68939 0.00054 0.02311 nan blue
-0.31999 -0.05977 0.71688 0.00257 0.02616 -12.88 red
-0.29048 -0.04808 0.58728 0.00105 0.02190 -9.57 blue
-0.34288 -0.04758 0.62670 0.00104 0.02383 -9.28 blue
-0.09787 0.07183 0.71145 0.00113 0.02402 -9.33 blue
0.03379 0.31073 0.64772 0.00150 0.02394 -10.55 blue
0.03848 0.24322 0.69450 0.00111 0.02452 -14.09 red
-0.33610 -0.03815 0.73358 0.00135 0.02683 -12.10 red
-0.33570 -0.01712 0.75473 0.00106 0.02743 4.64 blue
0.15673 0.35432 0.68660 0.00326 0.02620 -11.14 blue
0.23677 -0.31832 0.71238 0.00085 0.02708 nan blue
0.08494 -0.24000 0.55897 0.00095 0.02050 -10.93 blue
0.20629 -0.16951 0.58668 0.00099 0.02149 -10.17 blue
0.13183 -0.07606 0.59820 0.00561 0.02060 -11.23 blue
0.13342 0.06084 0.69722 0.00103 0.02372 nan blue
0.09034 -0.31422 0.57044 0.00089 0.02192 -10.55 blue
0.09306 0.04136 0.69661 0.00117 0.02344 -10.05 blue
0.59060 0.41124 0.40325 0.00235 0.02739 nan blue
0.37025 0.43368 0.43077 0.00486 0.02379 -10.02 blue
-0.15148 -0.35729 0.67811 0.00079 0.02597 -9.78 blue
0.10758 -0.26099 0.51991 0.00077 0.01975 nan blue
0.12180 -0.27448 0.64205 0.00073 0.02360 nan blue
0.51185 0.06951 0.40764 0.00154 0.02194 -9.75 blue
-0.02964 -0.31324 0.60361 0.00080 0.02268 -8.80 blue
-0.06466 -0.18307 0.73588 0.00117 0.02531 -9.11 blue
0.48772 0.31359 0.50200 0.00119 0.02550 -11.53 red
0.25736 -0.20062 0.73810 0.00107 0.02681 nan blue
0.13650 -0.13043 0.70556 0.00136 0.02431 nan blue
0.24932 0.40228 0.58310 0.00154 0.02498 nan blue
0.48957 0.11826 0.63018 0.00139 0.02680 nan blue
0.36316 0.11493 0.47785 0.00172 0.02039 nan blue
0.39586 0.17185 0.56733 0.00145 0.02373 -10.10 blue
0.21848 -0.08451 0.60454 0.00130 0.02162 -10.34 blue
-0.04220 0.01309 0.69918 0.00136 0.02333 nan blue
-0.55154 0.36610 0.41024 0.00150 0.02589 -10.78 blue
-0.00566 -0.09266 0.75775 0.00122 0.02538 -9.39 blue
0.04062 -0.01857 0.74513 0.00202 0.02483 -9.96 blue
0.07498 -0.02907 0.70813 0.00170 0.02373 -9.82 blue
-0.02063 0.27339 0.67258 0.00408 0.02417 -10.22 blue
-0.07931 0.24192 0.54777 0.00109 0.02016 -9.90 blue
-0.04984 -0.35792 0.68694 0.00099 0.02580 -9.81 blue
0.31316 0.37757 0.58159 0.00173 0.02530 -10.52 blue
0.46921 -0.26491 0.59235 0.00136 0.02660 -12.60 red
0.34484 -0.20144 0.45189 0.00108 0.02013 -10.19 blue
-0.01318 0.09399 0.68515 0.00171 0.02304 -10.41 blue
-0.05286 -0.18866 0.67525 0.00681 0.02341 -10.79 blue
0.34260 -0.20467 0.46867 0.00168 0.02054 -11.14 blue
-0.05793 -0.29532 0.58022 0.00149 0.02179 -10.29 blue
0.03251 0.11534 0.62259 0.00092 0.02115 -9.00 blue
0.02386 -0.32798 0.67580 0.00095 0.02500 -10.57 blue
0.02295 0.29314 0.50340 0.00437 0.01947 nan blue
0.01378 -0.24774 0.58841 0.00089 0.02130 nan blue
0.00685 -0.26781 0.50509 0.00063 0.01910 -8.28 blue
0.00891 -0.03246 0.64279 0.00065 0.02146 nan blue
0.10995 -0.18072 0.59240 0.00147 0.02098 -10.89 blue
0.02168 -0.27723 0.54277 0.00092 0.02035 nan blue
0.16811 -0.21557 0.58161 0.00164 0.02143 -10.85 blue
0.02757 -0.13536 0.62919 0.00120 0.02148 -9.45 blue
0.28310 -0.23775 0.52237 0.00149 0.02134 -10.96 blue
-0.09657 0.49466 0.63363 0.00119 0.02689 -12.64 red
0.23382 -0.22450 0.46163 0.00096 0.01885 -10.99 blue
0.05712 -0.16841 0.56084 0.00133 0.01965 nan blue
-0.11261 -0.31285 0.63497 0.00151 0.02386 nan blue
0.00620 -0.23025 0.55350 0.00110 0.02001 -10.24 blue
0.06032 0.00016 0.62696 0.00181 0.02101 -9.78 blue
-0.14358 0.04452 0.71365 0.00126 0.02427 -14.08 red
-0.14118 0.04527 0.70053 0.00182 0.02384 -10.12 blue
0.13964 -0.31360 0.64646 0.00127 0.02436 -9.96 blue
-0.14286 0.04189 0.68434 0.00127 0.02332 nan blue
-0.35678 0.33056 0.40174 0.00093 0.02104 -12.16 red
-0.34446 0.31792 0.39687 0.00112 0.02050 -10.41 blue
-0.14758 0.07417 0.55212 0.00115 0.01925 -9.32 blue
-0.44971 0.28789 0.32279 0.00086 0.02082 -9.38 blue
-0.06349 -0.36307 0.68995 0.00085 0.02600 -10.85 blue
0.01635 -0.25606 0.51309 0.00090 0.01916 nan blue
-0.09059 0.05358 0.72631 0.00227 0.02442 -11.10 blue
0.34149 0.34878 0.64118 0.00518 0.02677 -10.78 blue
0.32996 0.34767 0.62302 0.00103 0.02612 -10.10 blue
0.29968 0.33749 0.59836 0.00094 0.02493 -10.84 blue
0.12106 -0.21154 0.57663 0.00136 0.02089 -9.75 blue
-0.00146 0.03963 0.77631 0.00159 0.02584 -9.85 blue
0.05694 -0.21502 0.58561 0.00094 0.02090 -10.17 blue
-0.03380 -0.22996 0.66584 0.00129 0.02348 -10.00 blue
-0.10763 -0.23128 0.65836 0.00103 0.02351 -9.22 blue
0.02027 -0.20504 0.60164 0.00081 0.02121 -11.41 blue
-0.08401 -0.14986 0.72883 0.00100 0.02491 -9.75 blue
-0.12260 0.03714 0.60527 0.00106 0.02064 -11.53 red
-0.12905 0.03949 0.66905 0.00150 0.02274 nan blue
-0.13347 0.06204 0.73305 0.00125 0.02487 -12.55 red
-0.02356 0.09926 0.66065 0.00133 0.02228 -9.79 blue
-0.19451 -0.23563 0.65490 0.00246 0.02405 -12.99 red
-0.14442 -0.29153 0.60219 0.00125 0.02280 -9.32 blue
-0.03612 -0.30099 0.57264 0.00089 0.02160 -9.87 blue
0.07304 -0.07109 0.80404 0.00070 0.02692 -10.58 blue
-0.10293 0.02926 0.67955 0.00475 0.02292 nan blue
-0.31540 -0.22783 0.61478 0.00152 0.02421 3.99 blue
-0.15546 -0.17538 0.59807 0.00116 0.02142 -8.84 blue
-0.13872 -0.31870 0.58242 0.00091 0.02260 -9.10 blue
-0.34120 -0.21269 0.62803 0.00119 0.02481 -9.87 blue
0.61784 0.16569 0.36942 0.00111 0.02458 -11.60 red
0.64943 0.20320 0.43233 0.00088 0.02678 -9.69 blue
0.50941 0.16407 0.35833 0.00100 0.02148 -11.83 red
0.64174 0.20397 0.44473 0.00387 0.02680 -10.86 blue
-0.23097 -0.12362 0.67549 0.00081 0.02411 -8.62 blue
-0.26696 -0.12128 0.70098 0.00094 0.02527 -9.71 blue
-0.08743 -0.26879 0.62998 0.00081 0.02300 nan blue
-0.29414 -0.12876 0.62619 0.00124 0.02343 -9.28 blue
-0.28299 -0.07880 0.60919 0.00129 0.02254 nan blue
-0.15441 -0.14834 0.63734 0.00088 0.02241 -9.81 blue
0.08840 -0.28782 0.51935 0.00097 0.02004 -9.03 blue
0.21744 -0.28669 0.63190 0.00087 0.02420 nan blue
0.27418 -0.30926 0.66780 0.00128 0.02610 nan blue
-0.09202 -0.32612 0.60162 0.00078 0.02300 -12.87 red
-0.22883 -0.26188 0.55353 0.00096 0.02179 -11.17 blue
-0.22940 -0.25171 0.54970 0.00310 0.02156 -11.20 blue
0.14371 -0.33859 0.64846 0.00079 0.02480 -8.87 blue
-0.35940 -0.26751 0.60016 0.00087 0.02491 -9.98 blue
-0.39019 -0.28609 0.58797 0.00089 0.02532 -9.59 blue
0.07694 -0.34646 0.69715 0.00078 0.02600 -8.96 blue
-0.15505 -0.17494 0.59656 0.00103 0.02137 -9.67 blue
-0.19742 -0.15927 0.69888 0.00154 0.02473 -10.07 blue
-0.44639 -0.09671 0.44672 0.00122 0.02131 -10.05 blue
-0.46111 -0.33879 0.59469 0.01400 0.02740 -11.86 red
0.45649 0.30897 0.52256 0.00148 0.02526 -10.22 blue
0.39468 0.35739 0.60610 0.00135 0.02680 -10.43 blue
-0.50706 0.20769 0.38556 0.00114 0.02233 -8.93 blue
-0.46805 0.17032 0.34393 0.00100 0.02020 nan blue
-0.41032 -0.29220 0.60165 0.00120 0.02608 -9.80 blue
-0.31728 -0.34432 0.66187 0.00120 0.02693 -11.31 blue
-0.32447 -0.29813 0.58569 0.00105 0.02439 -10.34 blue
-0.34262 -0.29398 0.55720 0.00088 0.02387 -9.76 blue
-0.44005 -0.26406 0.49586 0.00095 0.02376 -9.63 blue
-0.63106 -0.24546 0.48782 0.00304 0.02770 -12.61 red
0.58472 0.16854 0.42397 0.00175 0.02467 -10.47 blue
0.61421 0.18447 0.46032 0.00094 0.02623 -11.26 blue
0.45861 0.23923 0.55028 0.00087 0.02512 -9.07 blue
0.06227 -0.39500 0.72844 0.00177 0.02759 -12.12 red
0.06208 -0.39160 0.72342 0.00285 0.02739 -12.43 red
0.28647 0.30723 0.66835 0.00110 0.02623 -9.78 blue
0.18456 0.40483 0.61736 0.00166 0.02530 -9.97 blue
0.18365 0.43563 0.62708 0.00102 0.02610 -9.75 blue
-0.10589 0.48099 0.65942 0.00172 0.02733 -12.14 red
0.20598 0.29402 0.65207 0.00181 0.02476 -9.95 blue
0.13609 0.28526 0.59217 0.00180 0.02237 -12.16 red
0.03201 0.30932 0.64525 0.00103 0.02384 -9.44 blue
0.73756 0.11638 0.37001 0.00415 0.02766 nan blue
0.41558 0.28172 0.47132 0.00320 0.02294 -10.71 blue
0.66423 0.10494 0.33445 0.00172 0.02498 -10.09 blue
0.47302 0.14578 0.27152 0.00172 0.01886 -11.61 red
0.56003 -0.21418 0.35934 0.00211 0.02328 -10.63 blue
-0.57665 0.28191 0.29621 0.00120 0.02354 -9.48 blue
0.64002 0.09195 0.42552 0.00112 0.02573 nan blue
0.66271 0.21977 0.38788 0.00179 0.02654 -10.21 blue
0.45754 0.01900 0.42337 0.00174 0.02081 -9.98 blue
0.34665 0.50766 0.52142 0.00204 0.02678 -9.93 blue
0.34492 -0.14610 0.53266 0.00190 0.02171 -10.95 blue
0.41804 0.31466 0.45520 0.00095 0.02310 -8.88 blue
0.26985 0.52133 0.35982 0.00768 0.02294 -11.79 red
0.54760 0.22134 0.55589 0.00238 0.02694 -10.78 blue
0.64989 0.17480 0.36450 0.00158 0.02545 -10.17 blue
0.63216 0.28798 0.40992 0.00190 0.02679 nan blue
0.34853 0.47892 0.51109 0.00124 0.02600 -9.56 blue
0.36223 -0.09565 0.49859 0.00218 0.02081 nan blue
0.33772 -0.08872 0.46533 0.00155 0.01943 nan blue
0.25739 0.50672 0.34862 0.00234 0.02222 -10.63 blue
0.30399 -0.23941 0.45512 0.00134 0.01994 -9.49 blue
0.35287 0.20079 0.70819 0.00126 0.02711 -9.43 blue
0.56968 -0.21608 0.32375 0.00084 0.02298 -8.53 blue
0.29809 0.30527 0.66171 0.00243 0.02616 -11.40 blue
-0.21452 -0.35481 0.71901 0.00105 0.02755 -10.34 blue
0.54983 -0.20878 0.36075 0.00181 0.02298 -9.92 blue
0.30633 0.34764 0.62311 0.00101 0.02581 -9.22 blue
0.34760 0.19794 0.69852 0.00110 0.02674 -9.16 blue
0.35009 -0.18666 0.52456 0.00101 0.02193 -11.77 red
0.54025 -0.20483 0.30714 0.00182 0.02182 -10.42 blue
0.56094 -0.21290 0.31912 0.00130 0.02264 -9.94 blue
0.44591 0.19604 0.28957 0.00137 0.01893 nan blue
0.24721 0.47672 0.33206 0.00275 0.02106 -12.18 red
0.43907 -0.23878 0.55388 0.00074 0.02482 -11.62 red
-0.18530 -0.30603 0.56502 0.00104 0.02229 -9.60 blue
0.56721 -0.21584 0.32305 0.00171 0.02290 -10.55 blue
0.56712 -0.21551 0.32386 0.00221 0.02291 -9.70 blue
0.48653 0.13639 0.62975 0.00065 0.02682 -8.94 blue
0.25457 0.49018 0.34415 0.00130 0.02170 -10.29 blue
0.52441 0.14457 0.45949 0.00142 0.02371 nan blue
0.63111 0.27364 0.29688 0.00375 0.02492 -12.71 red
0.63640 0.39394 0.35482 0.00202 0.02750 -9.18 blue
0.29114 -0.22934 0.50133 0.00085 0.02080 -14.05 red
0.49553 0.32609 0.28825 0.00202 0.02199 -9.90 blue
0.53690 0.16356 0.52589 0.00187 0.02557 -10.32 blue
0.31633 -0.22812 0.44982 0.00068 0.01988 nan blue
0.43440 0.12250 0.45919 0.00168 0.02147 nan blue
0.48226 0.26929 0.57451 0.00202 0.02648 -10.26 blue
0.29043 -0.23285 0.73072 0.00122 0.02723 -11.23 blue
0.25274 -0.22463 0.70544 0.00150 0.02600 -11.25 blue
0.76256 0.09433 0.27045 0.00150 0.02705 nan blue
0.77653 0.08041 0.27094 0.00286 0.02744 -10.23 blue
0.44970 0.09901 0.46504 0.00156 0.02182 -9.76 blue
0.27770 -0.23827 0.47053 0.00093 0.01990 -11.07 blue
0.36412 0.11529 0.47922 0.00111 0.02045 -9.70 blue
0.74973 0.07827 0.26245 0.00140 0.02652 -10.49 blue
0.76129 0.07967 0.26671 0.00132 0.02692 -10.02 blue
0.34118 -0.26099 0.47963 0.00138 0.02147 -9.88 blue
0.40539 0.35173 0.41784 0.00387 0.02266 -10.71 blue
0.31512 -0.24166 0.44369 0.00108 0.01988 -9.55 blue
0.52063 0.33707 0.31732 0.00218 0.02320 -10.48 blue
0.47057 0.31199 0.29266 0.00098 0.02121 -10.63 blue
0.37572 0.11573 0.49521 0.00108 0.02109 -10.04 blue
0.25083 -0.25185 0.47848 0.00124 0.01990 nan blue
0.23636 0.02840 0.57456 0.00102 0.02075 -9.37 blue
0.45897 0.30442 0.28607 0.00237 0.02071 -11.49 blue
0.61299 0.27543 0.32305 0.00192 0.02480 nan blue
0.46241 0.30619 0.28946 0.00183 0.02087 nan blue
0.44020 -0.22284 0.41384 0.00133 0.02147 -9.81 blue
0.55072 -0.28325 0.51646 0.00148 0.02679 -9.47 blue
0.61285 0.27495 0.32302 0.00220 0.02479 -14.60 red
0.54405 0.23223 0.28139 0.00157 0.02184 -10.54 blue
0.59132 0.26579 0.31230 0.00140 0.02395 -9.67 blue
0.24196 -0.24421 0.46165 0.00119 0.01923 nan blue
0.28638 -0.29082 0.57725 0.00097 0.02354 -9.02 blue
0.21287 0.02841 0.54308 0.00178 0.01950 -11.09 blue
0.46951 0.31012 0.29437 0.00118 0.02118 -10.76 blue
0.77119 0.06639 0.28166 0.00462 0.02735 nan blue
0.25567 0.36887 0.62360 0.00005 0.02554 nan blue
0.32769 -0.28895 0.59274 0.00101 0.02450 nan blue
0.28367 -0.24831 0.48568 0.00092 0.02052 -9.03 blue
0.37916 -0.22585 0.47993 0.00248 0.02174 -10.59 blue
0.31339 0.39339 0.55557 0.00097 0.02493 -9.32 blue
0.22484 -0.23431 0.50345 0.00068 0.02000 -11.42 blue
0.27599 -0.23207 0.45150 0.00135 0.01930 -10.02 blue
0.24511 -0.24806 0.46832 0.00097 0.01950 nan blue
0.21818 0.45014 0.59551 0.00356 0.02585 -11.12 blue
0.26990 -0.26191 0.47802 0.00088 0.02030 nan blue
0.28011 -0.24172 0.55468 0.00268 0.02222 -11.85 red
0.23633 -0.27058 0.52068 0.00081 0.02110 nan blue
0.31987 -0.23490 0.45878 0.00096 0.02025 nan blue
0.49469 0.34244 0.33396 0.00145 0.02292 -9.92 blue
0.51427 0.35603 0.34730 0.00138 0.02382 -9.84 blue
0.39296 0.12769 0.42933 0.00209 0.01989 -10.64 blue
0.48289 0.24413 0.56814 0.00084 0.02607 -10.05 blue
-0.32663 0.59144 0.38077 0.00107 0.02578 -9.80 blue
0.33142 -0.25460 0.47082 0.00107 0.02100 nan blue
0.63866 0.27184 0.35555 0.00347 0.02592 nan blue
0.39481 0.46556 0.46523 0.00066 0.02552 nan blue
0.39471 0.12544 0.53312 0.00090 0.02250 -9.49 blue
0.51417 0.01507 0.62645 0.00302 0.02692 -11.31 blue
0.34905 -0.27067 0.49523 0.00165 0.02212 -10.79 blue
0.44521 0.10033 0.38010 0.00122 0.01983 -10.09 blue
0.59972 0.27996 0.34937 0.00155 0.02489 -12.65 red
0.63506 0.27159 0.36126 0.00138 0.02591 nan blue
0.15186 0.35170 0.64534 0.00138 0.02496 -9.67 blue
0.50087 0.34559 0.34689 0.00092 0.02333 -10.21 blue
0.31543 -0.24014 0.47749 0.00089 0.02071 -9.84 blue
0.27419 -0.23769 0.54389 0.00079 0.02180 -9.89 blue
0.07822 0.31336 0.55379 0.00102 0.02138 -9.99 blue
0.32970 -0.24840 0.47154 0.00094 0.02091 nan blue
0.33799 -0.25935 0.48141 0.00321 0.02144 -10.67 blue
0.57528 0.26575 0.33819 0.00157 0.02391 -10.44 blue
0.62106 0.33922 0.38958 0.00241 0.02683 -10.78 blue
0.39273 0.38777 0.37229 0.00266 0.02219 -9.95 blue
0.66899 0.20745 0.42385 0.00094 0.02719 -9.79 blue
0.64597 0.25745 0.36178 0.00174 0.02605 -11.21 blue
0.38552 0.07446 0.50103 0.00285 0.02123 -10.10 blue
0.29066 0.20646 0.64008 0.00100 0.02438 -9.36 blue
0.66822 0.22300 0.35711 0.00378 0.02624 nan blue
0.30667 0.16894 0.55459 0.00172 0.02187 -9.76 blue
0.38692 0.03771 0.48779 0.00081 0.02081 -10.99 blue
0.53601 0.31592 0.35132 0.00247 0.02379 -10.46 blue
0.23572 -0.27377 0.52189 0.00066 0.02117 nan blue
0.64587 0.30123 0.39027 0.00227 0.02699 -10.32 blue
0.24500 -0.21301 0.51434 0.00079 0.02030 -9.75 blue
0.31182 0.40463 0.56896 0.00599 0.02542 -10.57 blue
0.03766 0.33257 0.57633 0.00085 0.02221 -10.00 blue
0.25007 -0.33465 0.66108 0.00097 0.02599 -9.32 blue
-0.38954 0.61388 0.37452 0.00146 0.02716 -10.05 blue
0.32842 -0.07126 0.48293 0.00199 0.01965 -11.28 blue
0.28552 -0.29486 0.57788 0.00112 0.02360 nan blue
0.24971 0.51663 0.36255 0.00264 0.02262 -10.31 blue
0.40184 -0.08599 0.59211 0.00349 0.02399 -11.18 blue
0.33155 -0.04879 0.49917 0.00308 0.02007 -9.96 blue
0.41474 0.26287 0.39041 0.00270 0.02093 -11.17 blue
0.19083 -0.27503 0.55464 0.00123 0.02160 nan blue
0.39453 0.17132 0.56530 0.00086 0.02365 -9.45 blue
0.75913 -0.15056 0.31150 0.00479 0.02769 -11.87 red
0.17265 0.00306 0.61965 0.00412 0.02145 -10.76 blue
0.39766 0.01485 0.63287 0.00537 0.02487 -10.74 blue
0.25332 -0.34497 0.66950 0.00086 0.02640 -9.04 blue
-0.43383 0.58878 0.38178 0.00107 0.02739 4.21 blue
0.38547 0.16871 0.55424 0.00940 0.02318 -11.34 blue
0.42396 0.18312 0.60892 0.00104 0.02541 -10.98 blue
0.17251 -0.26297 0.49556 0.00090 0.01960 -8.99 blue
0.24438 0.42869 0.58518 0.00128 0.02545 -9.50 blue
0.69819 0.20776 0.36775 0.00140 0.02710 -10.11 blue
0.26454 0.37589 0.34645 0.00454 0.01923 nan blue
0.25601 -0.35395 0.67586 0.00079 0.02673 nan blue
0.33258 -0.25570 0.47348 0.00118 0.02110 -10.32 blue
0.33252 -0.25692 0.47286 0.00096 0.02110 -9.30 blue
0.29459 -0.24007 0.48847 0.00078 0.02065 -14.00 red
0.32839 0.34081 0.32527 0.00129 0.01918 -10.10 blue
0.65443 0.22748 0.36179 0.00418 0.02598 -10.43 blue
0.17438 -0.26585 0.50143 0.00280 0.01982 -11.45 blue
0.27251 0.38591 0.35693 0.00159 0.01977 nan blue
0.19914 0.17292 0.68411 0.00116 0.02440 nan blue
0.58187 0.17907 0.38195 0.00111 0.02392 -9.33 blue
0.22448 0.10776 0.58793 0.00146 0.02129 -10.45 blue
0.46014 0.18601 0.26799 0.00169 0.01885 -11.29 blue
0.56732 0.24909 0.33982 0.00166 0.02353 nan blue
0.28781 -0.24827 0.47132 0.00098 0.02021 -10.18 blue
0.38138 0.54387 0.50165 0.00417 0.02763 nan blue
0.52557 0.30716 0.35122 0.00177 0.02340 -11.20 blue
0.61027 0.30116 0.38402 0.00182 0.02597 -9.60 blue
0.23821 -0.25183 0.54367 0.00062 0.02150 -9.03 blue
0.20788 -0.22164 0.47423 0.00062 0.01882 -8.82 blue
0.32202 0.35253 0.32972 0.00149 0.01938 -10.16 blue
0.32030 -0.05964 0.74122 0.00202 0.02689 -10.41 blue
0.39300 0.31624 0.52530 0.00121 0.02424 nan blue
0.34055 -0.11987 0.48747 0.00081 0.02025 -8.96 blue
0.28771 0.32831 0.61191 0.00092 0.02500 -9.66 blue
0.66979 0.27261 0.39567 0.00197 0.02737 -10.54 blue
0.37670 0.17560 0.54894 0.00146 0.02294 nan blue
0.28611 -0.28324 0.55605 0.00102 0.02287 -8.86 blue
0.20959 -0.17252 0.55696 0.00149 0.02067 -10.83 blue
0.61559 0.30355 0.38909 0.00378 0.02622 -10.44 blue
0.35193 -0.24397 0.45214 0.00406 0.02078 nan blue
0.28551 -0.32527 0.71704 0.00068 0.02780 nan blue
0.42293 0.18556 0.61274 0.00136 0.02551 -10.01 blue
0.24817 -0.33605 0.66182 0.00160 0.02601 -10.44 blue
0.25677 0.27185 0.58395 0.00110 0.02310 -9.14 blue
0.33857 -0.26196 0.48218 0.00108 0.02150 nan blue
0.13880 -0.25297 0.60029 0.00070 0.02220 -9.67 blue
0.72363 0.17002 0.37533 0.00137 0.02764 nan blue
0.15137 -0.26006 0.47899 0.00084 0.01890 -9.47 blue
0.59683 0.15599 0.46348 0.00220 0.02565 nan blue
