NSAID x y z rvir redshift log_sSFR color
663192 0.05604 -0.05985 0.63244 2.27673 0.02127 -10.87 red
400749 0.38377 0.38797 0.39850 0.89940 0.02252 -10.03 blue
433352 0.16502 0.17538 0.75715 1.11547 0.02640 -10.50 red
522710 0.05357 -0.05158 0.65160 0.89820 0.02186 -11.40 red
434962 0.05065 0.12288 0.61221 0.81913 0.02090 -9.85 blue
549968 -0.00572 0.00031 0.67299 1.61781 0.02243 -12.14 red
550129 -0.00107 0.00393 0.67420 1.29275 0.02247 -12.97 red
522937 0.06559 -0.01044 0.68767 2.21306 0.02301 -10.65 red
390035 -0.50910 -0.19244 0.61267 0.97732 0.02721 -9.74 blue
550140 -0.00281 0.00450 0.65686 1.59920 0.02190 -10.62 red
550165 -0.00571 0.00350 0.64877 1.47477 0.02163 -13.01 red
523075 0.03845 0.00231 0.67014 1.07697 0.02237 -9.19 blue
666546 -0.02906 0.04576 0.81342 2.14361 0.02707 -9.88 blue
550247 -0.04100 -0.00282 0.73557 1.75479 0.02451 -11.99 red
523157 0.05296 -0.04679 0.73136 0.95642 0.02445 -10.61 red
550312 -0.02371 -0.00993 0.69224 1.79286 0.02307 -10.30 blue
541287 -0.25097 -0.07660 0.66593 0.97840 0.02383 -11.27 red
550344 -0.01924 -0.00673 0.62596 1.43181 0.02089 -9.97 blue
550386 -0.00951 0.01003 0.62620 1.13269 0.02090 -9.61 blue
425327 -0.02154 0.07903 0.67054 0.74199 0.02251 -9.06 blue
489850 0.57431 0.06567 0.59575 1.60514 0.02756 -10.07 blue
425387 -0.01013 0.08188 0.66095 1.03229 0.02220 -12.28 red
425410 -0.00942 0.08128 0.68146 1.17553 0.02286 -9.66 blue
541443 -0.28595 -0.09615 0.72046 1.76427 0.02596 -10.40 blue
550484 -0.03274 0.01503 0.76414 2.78358 0.02544 -10.12 blue
523640 0.04625 -0.08640 0.78482 1.33631 0.02628 -10.03 blue
401370 0.37460 0.43578 0.42619 1.44648 0.02382 -12.15 red
513335 0.21885 -0.08646 0.64136 0.88087 0.02276 -9.30 blue
546908 -0.02000 -0.03514 0.68821 0.94043 0.02296 -9.62 blue
523838 0.03953 -0.04705 0.77969 1.66084 0.02599 -12.24 red
479363 -0.02826 0.07675 0.78888 0.91407 0.02635 -9.99 blue
546974 -0.02488 -0.02900 0.72813 0.94658 0.02426 -10.09 blue
436030 0.62043 0.05336 0.40764 1.00458 0.02476 -9.69 blue
425897 -0.18782 0.16436 0.55204 0.99576 0.02022 -9.38 blue
546989 -0.02613 -0.01505 0.62898 0.93642 0.02101 4.37 blue
479795 -0.04184 0.03535 0.68947 0.90274 0.02304 -9.08 blue
401789 0.34279 0.44461 0.43794 0.91900 0.02370 -10.58 red
667003 -0.03329 -0.02879 0.66776 1.59421 0.02230 -9.33 blue
547474 -0.06167 -0.02916 0.67651 0.86511 0.02265 -9.43 blue
426211 0.15741 0.14540 0.61156 1.27062 0.02161 -12.98 red
541899 0.00806 -0.05028 0.63728 1.27774 0.02132 -9.58 blue
426273 0.20651 0.19522 0.75183 1.20753 0.02670 3.92 blue
541909 0.00719 -0.05166 0.62925 5.43424 0.02106 -10.85 red
541929 0.00372 -0.05804 0.70200 1.08140 0.02346 -9.95 blue
434860 0.03317 0.11703 0.62946 1.00323 0.02138 4.52 blue
547645 -0.10705 -0.04070 0.66573 0.80919 0.02251 -9.32 blue
524723 0.03607 -0.04819 0.64621 0.97955 0.02164 -9.68 blue
542047 -0.00998 -0.07791 0.76093 0.99213 0.02544 -9.68 blue
524785 0.03885 -0.05352 0.65443 0.94566 0.02193 -10.95 red
434870 0.02864 0.11993 0.62760 0.90005 0.02133 -8.90 blue
547713 -0.09804 -0.02821 0.68932 1.20837 0.02321 -10.24 blue
524794 0.03688 -0.05358 0.68889 0.83673 0.02305 -8.95 blue
542224 0.00425 -0.05896 0.72953 2.88800 0.02436 -10.15 blue
416356 0.22164 0.10683 0.60252 0.80231 0.02170 -10.56 red
514352 0.16642 -0.00524 0.62732 0.85055 0.02164 -9.62 blue
467232 -0.63272 0.08753 0.49978 1.04986 0.02694 -9.31 blue
654109 0.20723 0.06316 0.59430 1.20833 0.02110 -9.70 blue
480470 -0.05101 0.04546 0.78000 1.97057 0.02602 -10.16 blue
547795 -0.10410 -0.01878 0.67237 1.19630 0.02268 -9.86 blue
514007 0.17953 -0.06364 0.63526 1.31281 0.02211 -9.94 blue
402637 0.33372 0.53974 0.50855 1.06650 0.02701 -12.16 red
480535 -0.05591 0.04727 0.69910 1.72665 0.02341 -10.66 red
426768 0.07155 0.11497 0.78959 1.02035 0.02661 -10.14 blue
358319 0.40700 0.28803 0.31198 1.32058 0.01964 -12.36 red
435450 0.13189 0.16064 0.73137 1.09887 0.02528 -9.27 blue
551636 -0.13223 0.00903 0.67595 1.13422 0.02295 -9.69 blue
551695 -0.16121 -0.00065 0.64309 0.87857 0.02210 -9.80 blue
480894 -0.08620 0.03005 0.74921 1.05929 0.02510 -9.69 blue
480900 -0.08580 0.02684 0.75235 1.30043 0.02520 -12.44 red
402954 0.30729 0.55743 0.53364 1.08552 0.02757 -9.56 blue
480912 -0.06728 0.02218 0.64671 1.22971 0.02169 -9.76 blue
548379 -0.19761 -0.02168 0.64111 0.85870 0.02237 -9.50 blue
480913 -0.07467 0.02291 0.71104 0.93368 0.02381 -9.66 blue
403213 0.24213 0.50706 0.49502 0.93262 0.02491 -9.39 blue
418198 -0.20755 0.21287 0.75201 0.90036 0.02686 -9.30 blue
481051 -0.05749 0.04221 0.64961 1.04921 0.02179 -9.93 blue
515453 0.14459 -0.00833 0.64575 1.43365 0.02206 -12.65 red
548598 -0.18715 -0.01641 0.66554 1.17199 0.02303 -10.10 blue
427403 -0.05802 0.12681 0.62218 1.22094 0.02127 -9.91 blue
418366 -0.20068 0.21777 0.75518 1.04735 0.02694 -9.49 blue
481301 -0.08066 0.02981 0.73387 1.04702 0.02458 4.23 blue
526274 -0.64064 -0.05929 0.46685 1.04757 0.02641 -9.46 blue
648087 0.39294 0.07556 0.45300 1.57131 0.02018 -12.79 red
515423 0.14387 -0.01488 0.64150 0.92901 0.02192 -9.96 blue
427726 -0.13088 0.05806 0.63723 1.51561 0.02177 -11.28 red
418007 0.02135 0.15755 0.59694 1.17651 0.02061 -11.91 red
418956 0.14816 0.10703 0.80527 0.96160 0.02742 -11.12 red
481972 -0.12569 0.04147 0.75189 1.00248 0.02539 -11.37 red
508000 0.43115 -0.00429 0.43755 1.31607 0.02050 -9.68 blue
418122 -0.19470 0.18241 0.65706 0.91697 0.02361 -9.87 blue
493185 0.34188 0.03170 0.54721 1.47898 0.02154 -10.35 blue
549823 0.01400 0.00196 0.68105 1.05923 0.02270 -9.80 blue
482221 -0.12909 0.08869 0.79587 2.05624 0.02694 -10.13 blue
549901 -0.01709 -0.00615 0.62491 1.16694 0.02086 -10.29 blue
437869 -0.16052 0.22873 0.77722 0.95342 0.02742 -9.73 blue
549959 0.00022 -0.01059 0.67131 0.83669 0.02237 -11.03 red
550075 -0.00074 0.01256 0.70178 1.23957 0.02337 -12.89 red
550095 -0.00372 0.01040 0.71958 2.05246 0.02395 -9.81 blue
550382 -0.01261 0.00013 0.74010 1.00943 0.02463 4.32 blue
482436 -0.12731 0.03205 0.63488 0.99146 0.02162 -10.67 red
516249 0.14872 -0.08131 0.59222 1.12008 0.02056 -9.40 blue
482450 -0.12616 0.02209 0.66549 1.25045 0.02258 -13.01 red
553529 -0.26446 -0.07120 0.60787 0.99921 0.02222 -8.94 blue
438095 -0.00189 0.10769 0.77767 3.16036 0.02609 -10.95 red
482486 -0.14383 0.03765 0.73901 1.49739 0.02507 -9.93 blue
550497 -0.03513 0.00814 0.67253 1.07131 0.02244 4.00 blue
438152 0.00545 0.10646 0.67889 0.89185 0.02289 -9.57 blue
418719 -0.26012 0.07095 0.74029 0.95475 0.02618 -9.61 blue
482517 -0.14349 0.03963 0.77050 1.29146 0.02608 -10.54 red
553727 -0.31529 -0.08749 0.63596 0.97505 0.02381 -10.27 blue
428665 -0.19484 0.15258 0.51265 0.93798 0.01902 -9.83 blue
482716 -0.12829 0.03937 0.62674 0.99632 0.02138 -12.64 red
482717 -0.11857 0.03233 0.57553 0.99465 0.01965 -10.10 blue
491389 0.50537 0.06406 0.62794 1.06450 0.02686 -9.63 blue
482870 -0.14692 0.03786 0.72747 1.19589 0.02472 -9.97 blue
656018 0.20623 -0.20589 0.57962 0.27590 0.02163 -9.62 blue
482906 -0.14773 0.02756 0.74785 2.17817 0.02536 -9.95 blue
554042 -0.39503 -0.09342 0.72211 1.02853 0.02750 -10.01 blue
482927 -0.12698 0.03335 0.65796 0.98452 0.02236 -10.01 blue
429128 -0.14687 0.12870 0.66257 0.93455 0.02301 -10.40 blue
438169 0.01152 0.10527 0.72246 1.05414 0.02430 -9.90 blue
482978 -0.10594 0.03293 0.58167 1.17986 0.01977 -12.10 red
482990 -0.12062 0.04442 0.61234 2.94237 0.02087 -11.44 red
511782 0.18680 -0.05454 0.55156 1.15680 0.01953 -9.99 blue
419215 0.13976 0.19616 0.71846 2.40568 0.02520 -10.74 red
528731 -0.66413 0.00693 0.37343 1.57824 0.02534 -10.46 blue
629635 -0.16059 0.04802 0.77494 1.26929 0.02634 -10.55 red
361109 0.41835 -0.12387 0.71043 1.26894 0.02767 -10.18 blue
554232 -0.35825 -0.08503 0.69449 1.71327 0.02612 -9.81 blue
483183 -0.14954 0.04611 0.69869 1.05363 0.02384 4.06 blue
438815 0.18131 0.18711 0.78596 1.08161 0.02749 -9.48 blue
545037 -0.19080 -0.05091 0.65479 1.18073 0.02278 -12.31 red
483219 -0.17502 0.05283 0.80546 1.04988 0.02742 -13.09 red
483426 -0.13668 0.03695 0.63000 1.02469 0.02153 -10.85 red
438683 0.19574 0.16775 0.74934 0.97666 0.02633 -9.34 blue
554495 -0.37586 -0.08993 0.66523 1.76318 0.02558 -10.68 red
483858 -0.21663 0.03510 0.69043 1.89674 0.02411 -10.61 red
554537 -0.37398 -0.09157 0.66791 1.20198 0.02563 -9.54 blue
421040 -0.10217 0.10989 0.64705 1.11509 0.02214 -12.17 red
512361 0.20745 -0.08197 0.60506 0.90401 0.02150 4.45 blue
421082 -0.11466 0.12097 0.64946 0.91709 0.02235 -9.04 blue
419851 0.20817 0.12069 0.61935 1.14703 0.02215 -9.72 blue
439383 -0.16607 0.10774 0.69558 0.75760 0.02407 nan blue
429876 -0.13964 0.19372 0.71473 0.96159 0.02506 -11.58 red
492428 0.43777 0.04007 0.62669 1.08142 0.02545 -10.07 blue
492487 0.45215 0.04175 0.61556 1.05253 0.02543 -9.81 blue
362161 0.27910 -0.10184 0.62629 16.97930 0.02309 -14.15 red
439326 -0.16195 0.10876 0.65768 0.87016 0.02285 -10.43 blue
421874 0.15857 0.08306 0.66667 0.87763 0.02299 -9.49 blue
513016 0.19461 -0.05118 0.56747 1.07527 0.02010 -8.81 blue
439831 -0.25433 0.09154 0.72653 1.31923 0.02577 -10.30 blue
553746 -0.32259 -0.09211 0.64999 0.98450 0.02434 -9.23 blue
439591 -0.18250 0.12419 0.68884 0.94071 0.02408 -9.86 blue
492926 0.40859 0.01525 0.65004 2.11670 0.02553 -10.14 blue
648750 0.37291 0.01091 0.59079 1.61472 0.02327 3.97 blue
554163 -0.35983 -0.09013 0.70170 0.85335 0.02637 -9.68 blue
440061 -0.00403 0.08229 0.68890 0.97616 0.02311 -10.17 blue
440081 0.01073 0.08589 0.76230 1.07426 0.02551 -9.62 blue
519289 0.09846 -0.04238 0.62869 0.98561 0.02127 -9.83 blue
422307 -0.03754 0.17248 0.67126 1.35628 0.02312 -10.58 red
440272 0.00596 0.10200 0.76764 1.65048 0.02574 -10.04 blue
422507 -0.21369 0.13903 0.67907 1.81195 0.02414 -10.21 blue
422908 -0.11952 0.09871 0.67815 0.94979 0.02317 -9.50 blue
496583 0.25055 0.03055 0.57155 1.18557 0.02085 -12.85 red
647464 0.57627 0.09907 0.48212 1.23293 0.02520 -9.32 blue
554764 -0.42514 -0.08356 0.66945 2.42359 0.02649 -9.91 blue
496593 0.24510 0.03225 0.55610 1.27484 0.02031 4.14 blue
519720 0.11803 -0.00611 0.71549 1.01730 0.02414 -9.83 blue
440373 0.20289 0.13304 0.63000 0.93095 0.02250 -9.56 blue
519738 0.10690 0.00802 0.69153 1.74354 0.02330 -10.34 blue
556425 -0.45383 -0.06303 0.48065 1.02856 0.02213 -9.44 blue
622551 0.57323 0.11945 0.49127 0.94549 0.02541 -9.23 blue
422516 -0.21760 0.12413 0.67039 1.80333 0.02382 -12.49 red
520167 0.08522 -0.04949 0.60388 1.39453 0.02042 -9.77 blue
431991 0.18917 0.13460 0.67034 0.98588 0.02362 -9.65 blue
422558 -0.21798 0.13194 0.69921 1.18468 0.02476 -9.79 blue
514501 0.17395 0.00569 0.61266 1.15036 0.02124 -11.97 red
497437 0.22890 0.03852 0.59020 0.94105 0.02115 -10.62 red
514518 0.17197 0.00260 0.61515 0.93218 0.02130 -10.24 blue
497504 0.24902 0.05913 0.59754 1.28087 0.02167 -12.92 red
422791 -0.14890 0.09198 0.76272 1.52013 0.02601 -10.37 blue
423947 0.23600 0.20433 0.75611 1.26322 0.02716 -9.76 blue
519920 0.07958 -0.00083 0.68069 1.15938 0.02283 -9.79 blue
407698 0.58389 0.13322 0.56022 1.31677 0.02723 -9.87 blue
557028 -0.47330 -0.04249 0.46987 0.85654 0.02227 -9.37 blue
441508 0.02559 0.12366 0.77274 0.99416 0.02602 -9.69 blue
514629 0.15857 0.00595 0.60883 0.81153 0.02099 -9.03 blue
432452 0.03011 0.14674 0.66326 0.86118 0.02266 -9.40 blue
498085 0.19822 0.02681 0.56908 1.12255 0.02014 -9.46 blue
424403 -0.08085 0.17151 0.66800 0.99937 0.02313 -9.72 blue
533216 0.33089 -0.04049 0.49304 2.51178 0.01987 -13.06 red
442223 -0.17172 0.12766 0.53503 1.22672 0.01925 -11.51 red
521258 0.07065 0.00639 0.66834 1.44970 0.02240 4.51 blue
521296 0.07237 -0.08120 0.72692 1.03720 0.02446 -11.73 red
557232 -0.53969 -0.04744 0.51799 2.74634 0.02493 -10.05 blue
521317 0.05387 -0.05860 0.61680 1.00092 0.02075 4.42 blue
521337 0.05620 -0.06210 0.63654 0.99854 0.02141 4.42 blue
487554 0.58042 0.04874 0.45735 1.01303 0.02464 -9.86 blue
521367 0.06497 -0.06765 0.67218 2.62343 0.02261 4.07 blue
441862 0.13618 0.14475 0.80686 1.10094 0.02759 -9.94 blue
533402 0.44320 -0.07791 0.64846 1.88604 0.02623 -12.63 red
432860 -0.22653 0.13300 0.57532 3.35159 0.02110 -10.52 red
521598 0.05893 -0.05525 0.63210 2.18789 0.02125 -11.24 red
521628 0.07401 -0.07287 0.81936 1.14480 0.02742 -10.25 blue
656102 0.20165 -0.08671 0.62752 2.52878 0.02216 -11.03 red
533442 0.43959 -0.07635 0.65504 1.24496 0.02633 -9.92 blue
442118 -0.21156 0.15437 0.62500 0.92631 0.02258 -11.44 red
521706 0.05582 -0.04184 0.66080 1.17812 0.02215 -9.85 blue
408757 0.50466 0.13433 0.61222 1.43805 0.02673 -10.16 blue
533705 0.42246 -0.05786 0.64033 0.92121 0.02558 -10.86 red
521923 0.08369 -0.02552 0.68438 0.95078 0.02298 -9.51 blue
520742 0.08816 -0.03923 0.68346 1.01882 0.02299 -9.68 blue
533947 0.37628 -0.09339 0.61355 1.09397 0.02415 4.52 blue
520972 0.08553 -0.02239 0.69958 0.90905 0.02348 -9.19 blue
496592 0.22861 0.02979 0.52149 0.78058 0.01905 -9.52 blue
534035 0.38947 -0.08938 0.60870 0.90647 0.02423 -9.19 blue
534195 0.41516 -0.09229 0.71354 1.30669 0.02758 -12.35 red
443035 -0.00092 0.12630 0.60840 2.19184 0.02073 -10.37 blue
534324 0.40105 -0.07607 0.68289 1.55367 0.02643 -10.92 red
443105 -0.14512 0.06598 0.54245 1.50707 0.01889 -10.27 blue
443177 -0.14343 0.06708 0.54990 0.88453 0.01912 -11.05 red
522566 0.06239 -0.06888 0.64465 1.26571 0.02172 -11.72 red
515438 0.14476 -0.01184 0.65594 0.98791 0.02239 -11.72 red
426037 -0.13078 0.09840 0.68240 0.99154 0.02337 -9.71 blue
522766 0.04096 -0.04792 0.67006 1.08394 0.02243 -9.38 blue
646531 0.74302 0.01696 0.20503 1.10042 0.02563 nan blue
646532 0.64058 0.39718 0.35809 1.85720 0.02770 -9.86 blue
558676 -0.28654 -0.04398 0.58115 0.85074 0.02165 -9.15 blue
409642 0.47763 0.11510 0.61921 1.07343 0.02627 -9.83 blue
409657 0.47470 0.11256 0.61618 1.38133 0.02612 -12.34 red
557967 -0.27146 -0.03962 0.63566 2.19851 0.02306 -10.94 red
409749 0.37532 0.09743 0.50009 1.60773 0.02111 -11.16 red
521638 0.05740 -0.05581 0.61938 1.03025 0.02084 -10.96 red
521689 0.04816 -0.04970 0.56093 1.60982 0.01888 4.24 blue
521785 0.07738 -0.04633 0.76306 1.04438 0.02555 -11.66 red
523360 0.05161 -0.02935 0.64319 1.07206 0.02154 -9.74 blue
550144 -0.00371 0.00582 0.69294 1.11992 0.02308 -12.96 red
550189 -0.00807 0.00425 0.63946 1.01684 0.02133 -10.12 blue
550223 -0.01558 0.01282 0.68360 1.39154 0.02278 -10.67 red
497521 0.23859 0.05704 0.58078 1.46376 0.02103 -10.55 red
443607 -0.00587 0.14045 0.66942 1.34770 0.02279 -12.67 red
673524 -0.13744 0.04199 0.56539 1.17591 0.01948 -9.80 blue
426988 -0.17496 0.06341 0.75189 1.26787 0.02575 4.09 blue
410291 0.43443 0.12711 0.63127 1.85116 0.02582 -10.54 red
434418 -0.27441 0.19315 0.69179 1.05979 0.02556 -12.64 red
427125 -0.17537 0.07224 0.70341 1.55578 0.02424 -10.64 red
522195 0.07212 -0.08488 0.62246 1.13114 0.02109 -10.76 red
427177 -0.19117 0.08261 0.73280 1.30589 0.02533 -9.38 blue
427207 -0.07717 0.12814 0.67724 0.89229 0.02310 -9.83 blue
550895 -0.07045 -0.00533 0.65589 0.75953 0.02199 -10.25 blue
489148 0.45338 0.01518 0.42591 0.88177 0.02076 -9.61 blue
400651 0.35856 0.36033 0.36202 1.07575 0.02082 4.30 blue
427401 -0.05745 0.13978 0.65452 1.10327 0.02239 -10.03 blue
522451 0.05202 -0.06389 0.67318 1.61903 0.02260 -12.23 red
366793 0.05434 -0.13944 0.70370 0.86762 0.02395 -10.83 red
671992 -0.14942 0.06096 0.75157 2.33657 0.02556 -11.03 red
524642 0.03758 -0.06474 0.58563 0.86435 0.01971 -9.93 blue
434646 0.16741 0.14358 0.70590 0.99352 0.02460 -10.93 red
427587 -0.15930 0.05619 0.76705 1.01052 0.02610 4.29 blue
522706 0.05094 -0.04931 0.60271 0.95353 0.02026 -11.67 red
434881 0.03551 0.11546 0.63305 1.89228 0.02149 -12.49 red
427656 -0.14238 0.05538 0.75622 1.00982 0.02565 -10.82 red
489722 0.51508 0.03921 0.55066 0.98454 0.02511 -10.04 blue
426232 0.19300 0.17217 0.74013 1.24877 0.02606 -12.77 red
410800 0.39009 0.14520 0.57075 1.58015 0.02352 -10.35 blue
444337 0.14321 0.13080 0.73456 0.85854 0.02526 -10.99 red
524729 0.03855 -0.04945 0.66352 7.85535 0.02221 -10.93 red
659155 0.11949 -0.01722 0.61738 1.34306 0.02099 -9.36 blue
367145 0.03095 -0.11265 0.61114 0.86084 0.02076 -10.60 red
516833 0.13148 -0.01328 0.67054 0.91787 0.02277 -10.42 blue
651426 0.37471 -0.33029 0.62756 0.91411 0.02665 -9.37 blue
475733 0.09154 0.03080 0.67155 0.97468 0.02261 -9.79 blue
498148 0.19398 0.02965 0.60105 0.85308 0.02109 -9.21 blue
523080 0.03265 0.00787 0.58689 0.88485 0.01963 -9.79 blue
498167 0.19014 0.02495 0.58630 2.21082 0.02058 -10.38 blue
646534 0.59655 0.00049 0.16209 2.75786 0.02063 nan blue
444779 -0.00744 0.14945 0.60508 0.92819 0.02080 -9.75 blue
646538 0.51412 0.33954 0.29952 1.66100 0.02282 -11.59 red
523162 0.05339 -0.04375 0.77529 1.06932 0.02587 -10.09 blue
411751 0.44312 0.11532 0.68750 1.26622 0.02742 -10.77 red
444827 -0.25256 0.12081 0.71268 1.09213 0.02546 -9.76 blue
551996 -0.18193 0.01795 0.74890 1.13150 0.02563 -9.97 blue
426927 -0.14671 0.04612 0.59938 1.49420 0.02065 -11.34 red
515581 0.15155 -0.01281 0.61740 3.33922 0.02121 -12.96 red
444559 0.00216 0.13771 0.64266 1.11710 0.02191 -9.93 blue
517195 0.13268 -0.10229 0.68444 0.86716 0.02346 -9.35 blue
427016 -0.16743 0.05776 0.75566 1.29251 0.02580 -11.20 red
367767 -0.01875 -0.12084 0.67709 0.92884 0.02292 -10.80 red
560162 -0.31274 -0.02895 0.46980 1.09937 0.01888 -9.72 blue
444949 -0.20792 0.10433 0.64684 1.38722 0.02290 -9.78 blue
693652 -0.01646 -0.11014 0.62521 1.18440 0.02118 -12.00 red
498541 0.16066 0.01238 0.58413 1.92837 0.02023 -10.37 blue
560452 -0.38701 -0.04567 0.51645 1.18420 0.02157 -11.71 red
501799 0.39368 -0.03489 0.55970 0.97794 0.02283 -11.14 red
427545 -0.14451 0.05335 0.69199 1.06326 0.02360 -10.26 blue
428572 -0.19248 0.15833 0.53081 0.89739 0.01958 -10.35 blue
427552 -0.14181 0.05603 0.68201 1.03678 0.02327 -9.96 blue
444961 -0.21843 0.12856 0.68132 0.86239 0.02419 -9.00 blue
427598 -0.13335 0.05549 0.67772 0.77434 0.02308 -9.07 blue
663898 0.03700 -0.06577 0.59144 1.30026 0.01991 -10.23 blue
427606 -0.14407 0.06164 0.73252 0.95902 0.02492 -10.22 blue
445050 -0.24440 0.13184 0.71345 1.15640 0.02546 -9.47 blue
537414 0.23443 -0.08319 0.57198 0.92445 0.02081 -9.88 blue
523916 0.05028 -0.03948 0.77722 1.64368 0.02592 -9.72 blue
675460 -0.20845 0.08434 0.67213 1.41775 0.02360 -9.84 blue
476819 0.04483 0.06160 0.62871 1.14375 0.02112 -9.90 blue
429149 -0.14471 0.14179 0.72095 0.93525 0.02491 -11.03 red
476937 0.03012 0.02743 0.65462 2.17858 0.02187 -10.28 blue
476971 0.04010 0.02209 0.66314 1.33017 0.02216 -9.85 blue
647457 0.50344 0.06759 0.41154 1.12884 0.02180 -9.78 blue
502203 0.37396 -0.04789 0.64026 0.91022 0.02472 -9.32 blue
445737 0.14393 0.15682 0.78125 2.03867 0.02689 -11.01 red
491417 0.51721 0.00811 0.64268 1.24084 0.02739 -9.86 blue
537997 -0.00680 -0.08229 0.69227 1.30708 0.02322 -10.53 red
445661 0.12560 0.13209 0.72895 0.81868 0.02499 -9.63 blue
412966 0.30844 0.16573 0.61679 0.98832 0.02361 -11.73 red
552967 -0.31458 0.00244 0.75474 1.24069 0.02715 -11.41 red
518201 0.12241 -0.00689 0.76137 1.52011 0.02564 -10.89 red
445903 -0.22141 0.11101 0.69838 0.95813 0.02465 -11.11 red
518240 0.13390 -0.01565 0.76613 1.00253 0.02586 -9.99 blue
524701 0.03676 -0.04463 0.60332 1.33371 0.02023 -9.92 blue
445965 -0.20901 0.09988 0.68777 2.82447 0.02415 -10.98 red
413040 0.34488 0.18694 0.71984 1.25889 0.02722 -9.62 blue
491663 0.51656 0.01091 0.65564 0.85684 0.02771 -9.91 blue
524719 0.03427 -0.04477 0.61783 3.35482 0.02070 -10.20 blue
491707 0.46900 0.02367 0.62315 0.96114 0.02593 -9.90 blue
538226 -0.03450 -0.10494 0.69249 1.19489 0.02335 -11.40 red
524727 0.04122 -0.05334 0.70951 1.50171 0.02373 -12.84 red
524736 0.04099 -0.04993 0.61131 1.08292 0.02051 -12.71 red
369448 -0.13564 -0.11443 0.74347 0.80926 0.02541 -8.88 blue
524772 0.03627 -0.04748 0.70964 0.86963 0.02371 -9.55 blue
518404 0.10841 0.00234 0.62057 1.06136 0.02102 -10.14 blue
429733 -0.15837 0.18969 0.77968 0.95018 0.02716 -9.82 blue
499572 0.35573 -0.01110 0.47595 0.92086 0.01984 -9.46 blue
446445 0.11179 0.14256 0.72310 1.19195 0.02480 -9.84 blue
437584 0.48139 0.09360 0.63707 1.06559 0.02671 -9.85 blue
648380 0.48533 0.10228 0.65225 1.57179 0.02721 -9.85 blue
499801 0.38178 -0.02006 0.62586 0.95491 0.02440 -10.18 blue
562172 -0.51025 -0.04156 0.46091 1.39222 0.02295 -12.13 red
553672 -0.28495 -0.06500 0.60525 5.10958 0.02240 -11.14 red
503268 0.26851 -0.01344 0.55286 1.20006 0.02052 -11.32 red
562405 -0.54976 -0.02192 0.50444 1.32794 0.02483 -12.56 red
370389 -0.19901 -0.09513 0.61856 0.88757 0.02189 -9.72 blue
553932 -0.30430 -0.07603 0.62022 1.09317 0.02315 -9.69 blue
413977 0.24461 0.10470 0.52611 1.37504 0.01969 -9.12 blue
430849 -0.14971 0.22763 0.77799 2.84879 0.02737 -9.70 blue
447166 -0.33249 0.03408 0.76477 1.41693 0.02770 -11.51 red
404051 0.16499 0.48461 0.45028 0.92743 0.02271 -9.85 blue
404071 0.16202 0.49400 0.45730 1.14646 0.02306 -12.31 red
539789 -0.14547 -0.09388 0.64193 1.37161 0.02216 -10.28 blue
563025 -0.32355 -0.01172 0.71512 1.28597 0.02609 -10.31 blue
562827 -0.25319 -0.02218 0.54361 1.02248 0.02003 -9.98 blue
646546 0.64193 0.26716 0.31371 2.37963 0.02536 nan blue
646548 0.73906 0.07783 0.25509 1.85839 0.02611 nan blue
414332 0.26350 0.08978 0.55070 1.45000 0.02059 -9.69 blue
540370 -0.16248 -0.06475 0.62762 4.55406 0.02172 -11.05 red
554472 -0.39073 -0.08723 0.67745 2.55654 0.02615 -10.15 blue
554479 -0.37580 -0.08605 0.65786 0.90888 0.02535 -9.66 blue
478793 -0.01979 0.03642 0.81867 1.04326 0.02722 -9.46 blue
500741 0.26446 0.00431 0.57189 1.73643 0.02102 -12.36 red
554578 -0.29919 -0.05866 0.53017 1.06468 0.02041 -9.77 blue
447838 -0.33242 0.10744 0.72609 0.84289 0.02676 -10.08 blue
563305 -0.35086 -0.00983 0.75839 3.36733 0.02774 -13.33 red
694341 -0.33213 -0.11693 0.63734 1.06372 0.02423 -10.22 blue
518397 0.12826 0.00370 0.74348 0.93414 0.02509 -9.50 blue
479006 -0.02246 0.03798 0.66721 1.53662 0.02229 -10.48 blue
520198 0.07977 -0.04700 0.63410 1.86963 0.02137 -10.72 red
431963 0.18310 0.11768 0.61392 1.00185 0.02172 -9.56 blue
372130 0.40449 0.37831 0.39036 1.18481 0.02258 -10.36 blue
494824 0.33232 0.01150 0.61937 0.90258 0.02341 -10.89 red
415822 0.26091 0.18548 0.71189 0.84446 0.02594 -9.44 blue
541918 0.01144 -0.05106 0.69531 1.31436 0.02322 -10.30 blue
432764 -0.24130 0.15237 0.65163 1.00462 0.02368 -9.59 blue
541927 0.00400 -0.05319 0.69877 0.93487 0.02334 4.46 blue
653988 0.23588 -0.24594 0.52196 0.70119 0.02080 nan blue
432861 -0.27674 0.16328 0.71195 1.14995 0.02596 -9.94 blue
646554 0.63218 0.26822 0.31676 2.56950 0.02515 -10.75 red
521215 0.07427 -0.00022 0.62043 0.95786 0.02085 -9.20 blue
501813 0.47092 -0.04464 0.66239 1.52885 0.02703 -13.10 red
542179 0.00114 -0.05511 0.77283 1.28796 0.02576 -10.23 blue
542226 0.00307 -0.05758 0.73261 1.15476 0.02445 -12.00 red
501864 0.48262 -0.02936 0.66302 1.39102 0.02725 -10.10 blue
555743 -0.51727 -0.08366 0.64042 1.76274 0.02747 4.01 blue
